team_name,team_predicted_p,team_moneyline,team_implied_p,team_kelly,opponent_name,opponent_predicted_p,opponent_moneyline,opponent_implied_p,opponent_kelly
North Carolina,0.595,-133.0,0.571,0.05635,Kentucky,0.405,118.0,0.459,-0.09924
