year	year_id	team_id	team_name	team_url
2017	12480	26172	A&M-Corpus Christi	http://stats.ncaa.org/team/26172/12480
2017	12480	2	Abilene Christian	http://stats.ncaa.org/team/2/12480
2017	12480	721	Air Force	http://stats.ncaa.org/team/721/12480
2017	12480	5	Akron 	http://stats.ncaa.org/team/5/12480
2017	12480	8	Alabama 	http://stats.ncaa.org/team/8/12480
2017	12480	6	Alabama A&M	http://stats.ncaa.org/team/6/12480
2017	12480	7	Alabama St.	http://stats.ncaa.org/team/7/12480
2017	12480	14	Albany (NY)	http://stats.ncaa.org/team/14/12480
2017	12480	17	Alcorn	http://stats.ncaa.org/team/17/12480
2017	12480	23	American	http://stats.ncaa.org/team/23/12480
2017	12480	27	Appalachian St.	http://stats.ncaa.org/team/27/12480
2017	12480	29	Arizona 	http://stats.ncaa.org/team/29/12480
2017	12480	28	Arizona St.	http://stats.ncaa.org/team/28/12480
2017	12480	2678	Ark.-Pine Bluff	http://stats.ncaa.org/team/2678/12480
2017	12480	31	Arkansas 	http://stats.ncaa.org/team/31/12480
2017	12480	30	Arkansas St.	http://stats.ncaa.org/team/30/12480
2017	12480	725	Army West Point	http://stats.ncaa.org/team/725/12480
2017	12480	37	Auburn	http://stats.ncaa.org/team/37/12480
2017	12480	43	Austin Peay	http://stats.ncaa.org/team/43/12480
2017	12480	77	BYU	http://stats.ncaa.org/team/77/12480
2017	12480	47	Ball St.	http://stats.ncaa.org/team/47/12480
2017	12480	51	Baylor	http://stats.ncaa.org/team/51/12480
2017	12480	14927	Belmont 	http://stats.ncaa.org/team/14927/12480
2017	12480	61	Bethune-Cookman	http://stats.ncaa.org/team/61/12480
2017	12480	62	Binghamton	http://stats.ncaa.org/team/62/12480
2017	12480	66	Boise St.	http://stats.ncaa.org/team/66/12480
2017	12480	67	Boston College	http://stats.ncaa.org/team/67/12480
2017	12480	68	Boston U.	http://stats.ncaa.org/team/68/12480
2017	12480	71	Bowling Green 	http://stats.ncaa.org/team/71/12480
2017	12480	72	Bradley	http://stats.ncaa.org/team/72/12480
2017	12480	80	Brown	http://stats.ncaa.org/team/80/12480
2017	12480	81	Bryant	http://stats.ncaa.org/team/81/12480
2017	12480	83	Bucknell	http://stats.ncaa.org/team/83/12480
2017	12480	86	Buffalo 	http://stats.ncaa.org/team/86/12480
2017	12480	87	Butler 	http://stats.ncaa.org/team/87/12480
2017	12480	94	CSU Bakersfield	http://stats.ncaa.org/team/94/12480
2017	12480	101	CSUN	http://stats.ncaa.org/team/101/12480
2017	12480	90	Cal Poly	http://stats.ncaa.org/team/90/12480
2017	12480	97	Cal St. Fullerton	http://stats.ncaa.org/team/97/12480
2017	12480	107	California 	http://stats.ncaa.org/team/107/12480
2017	12480	115	Campbell 	http://stats.ncaa.org/team/115/12480
2017	12480	116	Canisius	http://stats.ncaa.org/team/116/12480
2017	12480	1004	Central Ark.	http://stats.ncaa.org/team/1004/12480
2017	12480	127	Central Conn. St.	http://stats.ncaa.org/team/127/12480
2017	12480	129	Central Mich.	http://stats.ncaa.org/team/129/12480
2017	12480	48	Charleston So.	http://stats.ncaa.org/team/48/12480
2017	12480	458	Charlotte	http://stats.ncaa.org/team/458/12480
2017	12480	693	Chattanooga 	http://stats.ncaa.org/team/693/12480
2017	12480	136	Chicago St.	http://stats.ncaa.org/team/136/12480
2017	12480	140	Cincinnati 	http://stats.ncaa.org/team/140/12480
2017	12480	147	Clemson	http://stats.ncaa.org/team/147/12480
2017	12480	148	Cleveland St.	http://stats.ncaa.org/team/148/12480
2017	12480	149	Coastal Caro.	http://stats.ncaa.org/team/149/12480
2017	12480	1014	Col. of Charleston	http://stats.ncaa.org/team/1014/12480
2017	12480	153	Colgate	http://stats.ncaa.org/team/153/12480
2017	12480	157	Colorado 	http://stats.ncaa.org/team/157/12480
2017	12480	156	Colorado St.	http://stats.ncaa.org/team/156/12480
2017	12480	158	Columbia	http://stats.ncaa.org/team/158/12480
2017	12480	165	Coppin St.	http://stats.ncaa.org/team/165/12480
2017	12480	167	Cornell	http://stats.ncaa.org/team/167/12480
2017	12480	169	Creighton	http://stats.ncaa.org/team/169/12480
2017	12480	172	Dartmouth 	http://stats.ncaa.org/team/172/12480
2017	12480	173	Davidson	http://stats.ncaa.org/team/173/12480
2017	12480	175	Dayton 	http://stats.ncaa.org/team/175/12480
2017	12480	176	DePaul	http://stats.ncaa.org/team/176/12480
2017	12480	180	Delaware 	http://stats.ncaa.org/team/180/12480
2017	12480	178	Delaware St.	http://stats.ncaa.org/team/178/12480
2017	12480	183	Denver 	http://stats.ncaa.org/team/183/12480
2017	12480	184	Detroit Mercy	http://stats.ncaa.org/team/184/12480
2017	12480	189	Drake	http://stats.ncaa.org/team/189/12480
