game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
4232201	Game Stats	0	Linfield	19	57	2	17	7	10	47	14	13	27	12	12	12	1	16	""
4232201	Game Stats	1	Eastern Wash.	25	47	16	32	4	5	70	10	25	35	19	21	5	9	14	""
4232203	1st Half	0	Howard Payne	6	23	1	5	9	19	22	6	13	19	3	13	1	1	12	""
4232203	1st Half	1	Lamar University	20	37	4	11	9	16	53	9	16	25	13	4	9	2	14	""
4232203	2nd Half	0	Howard Payne	8	27	1	8	8	16	25	12	10	22	1	13	4	1	14	""
4232203	2nd Half	1	Lamar University	11	24	4	14	11	17	37	6	11	17	8	10	6	1	14	""
4232203	Game Stats	0	Howard Payne	14	50	2	13	17	35	47	18	23	41	4	26	5	2	26	""
4232203	Game Stats	1	Lamar University	31	61	8	25	20	33	90	15	27	42	21	14	15	3	28	""
4232204	1st Half	0	Lesley	6	22	1	8	4	8	17	2	7	9	1	12	3	0	12	""
4232204	1st Half	1	New Hampshire	16	31	8	16	7	11	47	8	17	25	12	12	2	1	10	""
4232204	2nd Half	0	Lesley	13	31	8	15	9	16	43	8	10	18	12	7	1	2	11	""
4232204	2nd Half	1	New Hampshire	14	28	3	8	7	9	38	6	12	18	10	7	5	1	11	""
4232204	Game Stats	0	Lesley	19	53	9	23	13	24	60	10	17	27	13	19	4	2	23	""
4232204	Game Stats	1	New Hampshire	30	59	11	24	14	20	85	14	29	43	22	19	7	2	21	""
4232205	1st Half	0	Greensboro	7	28	3	14	4	6	21	3	15	18	5	8	4	4	13	""
4232205	1st Half	1	N.C. A&T	10	32	4	13	1	8	25	12	19	31	6	13	4	2	13	""
4232205	2nd Half	0	Greensboro	8	23	5	11	8	11	29	8	7	15	6	13	1	1	7	""
4232205	2nd Half	1	N.C. A&T	16	28	2	6	8	8	42	5	9	14	7	6	8	1	11	""
4232205	Game Stats	0	Greensboro	15	51	8	25	12	17	50	11	22	33	11	21	5	5	20	""
4232205	Game Stats	1	N.C. A&T	26	60	6	19	9	16	67	17	28	45	13	19	12	3	24	1
4232206	1st Half	0	Sul Ross St.	10	31	8	19	6	10	34	4	13	17	8	13	4	0	14	""
4232206	1st Half	1	North Texas	14	25	3	6	9	16	40	2	20	22	6	11	4	2	9	""
4232206	2nd Half	0	Sul Ross St.	16	35	2	12	9	12	43	5	10	15	6	8	7	1	14	""
4232206	2nd Half	1	North Texas	13	25	4	9	15	23	45	5	16	21	5	13	1	3	12	""
4232206	Game Stats	0	Sul Ross St.	26	66	10	31	15	22	77	9	23	32	14	21	11	1	28	2
4232206	Game Stats	1	North Texas	27	50	7	15	24	39	85	7	36	43	11	24	5	5	21	""
4232219	1st Half	0	Pomona-Pitzer	9	37	2	9	8	12	28	8	12	20	7	5	4	0	11	""
4232219	1st Half	1	CSUN	19	33	3	4	11	16	52	6	23	29	15	5	4	5	10	""
4232219	2nd Half	0	Pomona-Pitzer	14	35	6	15	10	15	44	4	16	20	10	5	2	0	12	""
4232219	2nd Half	1	CSUN	15	31	5	13	9	16	44	5	19	24	8	9	3	2	12	""
4232219	Game Stats	0	Pomona-Pitzer	23	72	8	24	18	27	72	12	28	40	17	10	6	""	23	""
4232219	Game Stats	1	CSUN	34	64	8	17	20	32	96	11	42	53	23	14	7	7	22	""
4232220	1st Half	0	Clarks Summit	13	27	4	6	7	11	37	4	8	12	9	10	5	2	8	""
4232220	1st Half	1	Delaware St.	21	39	4	10	9	13	55	12	13	25	10	8	5	3	12	""
4232220	2nd Half	0	Clarks Summit	8	30	0	5	3	6	19	6	13	19	3	8	2	0	7	""
4232220	2nd Half	1	Delaware St.	19	35	7	11	3	4	48	4	18	22	9	3	2	1	8	""
4232220	Game Stats	0	Delaware St.	40/	74	11	21	12	17	103	16	31	47	19	11	7	4	20	""
4232220	Game Stats	1	Clarks Summit	21	57	4	11	10	17	56	10	21	31	12	18	7	2	15	""
4232221	1st Half	0	Adrian	16	27	5	8	1	8	38	5	15	20	2	10	2	1	12	""
4232221	1st Half	1	Detroit Mercy	14	36	4	15	7	13	39	11	10	21	5	6	4	2	11	""
4232221	2nd Half	0	Adrian	12	28	4	9	3	6	31	2	10	12	2	7	0	0	12	""
4232221	2nd Half	1	Detroit Mercy	20	34	8	14	12	19	60	8	15	23	12	3	2	1	5	""
4232221	Game Stats	0	Adrian	28	55	9	17	4	14	69	7	25	32	4	17	2	1	24	1
4232221	Game Stats	1	Detroit Mercy	34	70	12	29	19	32	99	19	25	44	17	9	6	3	16	""
4232223	1st Half	0	Muskingum	10	36	7	18	5	7	32	7	13	20	6	11	6	1	12	""
4232223	1st Half	1	Miami (OH)	14	28	2	8	8	15	38	4	21	25	4	13	5	4	10	""
4232223	2nd Half	0	Muskingum	9	33	3	8	4	6	25	10	10	20	4	11	3	0	14	""
4232223	2nd Half	1	Miami (OH)	16	35	3	11	11	16	46	12	16	28	8	7	5	6	8	""
4232223	Game Stats	0	Muskingum	19	69	10	26	9	13	57	17	23	40	10	22	9	1	26	""
4232223	Game Stats	1	Miami (OH)	30	63	5	19	19	31	84	16	37	53	12	20	10	10	18	""
4232225	1st Half	0	Earlham	7	25	2	12	6	9	22	4	7	11	3	11	3	0	13	""
4232225	1st Half	1	Northern Ky.	17	31	3	12	11	17	48	9	14	23	9	8	5	2	11	""
4232225	2nd Half	0	Earlham	14	35	6	14	0	3	34	4	8	12	8	7	3	0	6	""
4232225	2nd Half	1	Northern Ky.	21	28	3	9	3	5	48	1	18	19	14	12	2	4	6	""
4232225	Game Stats	0	Earlham	21	60	8	26	6	12	56	8	15	23	11	18	6	""	19	""
4232225	Game Stats	1	Northern Ky.	38	59	6	21	14	22	96	10	32	42	23	20	7	6	17	""
4232227	1st Half	0	William Peace	16	34	5	15	4	7	41	3	11	14	7	10	3	0	10	""
4232227	1st Half	1	Elon	22	39	8	19	4	8	56	9	17	26	10	9	4	2	7	""
4232227	2nd Half	0	William Peace	10	29	2	13	5	10	27	7	12	19	5	12	5	1	15	""
4232227	2nd Half	1	Elon	16	29	2	10	11	19	45	6	15	21	8	7	7	1	9	""
4232227	Game Stats	0	William Peace	26	63	7	28	9	17	68	10	23	33	12	22	8	1	25	1
4232227	Game Stats	1	Elon	38	68	10	29	15	27	101	15	32	47	18	16	11	3	16	""
4232352	1st Half	0	Coe	8	27	2	13	0	0	18	4	10	14	4	10	1	0	9	""
4232352	1st Half	1	UNI	18	33	5	14	4	5	45	6	15	21	9	5	7	2	5	""
4232352	2nd Half	0	Coe	7	26	4	13	1	1	19	2	12	14	4	8	3	0	7	""
4232352	2nd Half	1	UNI	12	24	5	10	0	2	29	2	16	18	8	8	4	0	6	""
4232352	Game Stats	0	Coe	15	53	6	26	1	1	37	6	22	28	8	18	4	""	16	1
4232352	Game Stats	1	UNI	30	57	10	24	4	7	74	8	31	39	17	13	11	2	11	""
4232423	1st Half	0	Caltech	7	26	4	14	0	0	18	1	8	9	3	9	7	0	6	""
4232423	1st Half	1	Cal St. Fullerton	14	25	3	8	5	6	36	4	17	21	6	10	4	0	2	""
4232423	2nd Half	0	Caltech	5	29	0	8	0	3	10	3	12	15	4	11	0	1	11	""
4232423	2nd Half	1	Cal St. Fullerton	14	27	4	10	9	15	41	3	20	23	12	5	6	6	7	""
4232423	Game Stats	0	Caltech	12/	55/	4/	22/	""	3/	28/	7	21	28/	7/	21/	7/	1/	17/	1/
4232423	Game Stats	1	Cal St. Fullerton	28	52	7	18	14	21	77	7	38	45	18	15	10	6	9	""
4232905	1st Half	0	Bridgewater (VA)	7	24	0	8	8	13	22	6	10	16	1	15	3	2	9	""
4232905	1st Half	1	William & Mary	22	37	4	12	7	9	55	6	13	19	12	5	13	4	9	""
4232905	2nd Half	0	Bridgewater (VA)	9	27	0	8	4	4	22	5	10	15	3	10	3	2	8	""
4232905	2nd Half	1	William & Mary	15	32	6	12	5	6	41	7	13	20	7	5	9	3	5	""
4232905	Game Stats	0	William & Mary	37	69	10	24	12	15	96	13	26	39	19	10	22/	7	14	""
4232905	Game Stats	1	Bridgewater (VA)	16	51	""	16	12	17	44	11	20	31	4	25	6	4	17	""
4232907	1st Half	0	Ferrum	9	22	1	7	3	4	22	1	9	10	3	8	3	0	7	""
4232907	1st Half	1	Winthrop	13	29	0	10	4	4	30	7	11	18	5	7	3	2	4	""
4232907	2nd Half	0	Ferrum	7	28	2	10	9	10	25	4	10	14	3	5	1	0	9	""
4232907	2nd Half	1	Winthrop	13	29	2	11	8	11	36	6	17	23	2	4	3	4	10	""
4232907	Game Stats	0	Ferrum	16	50	3	17	12	14	47	5	19	24	6	13	4	""	16	""
4232907	Game Stats	1	Winthrop	26	58	2	21	12	15	66	13	28	41	7	11	6	6	14	""
4232917	1st Half	0	LeTourneau	8	28	1	7	8	13	25	3	11	14	4	8	3	1	16	""
4232917	1st Half	1	Sam Houston St.	17	35	2	12	15	21	51	9	21	30	11	5	2	0	12	""
4232917	2nd Half	0	LeTourneau	8	24	3	13	13	15	32	3	10	13	5	8	0	0	7	""
4232917	2nd Half	1	Sam Houston St.	21	33	5	10	6	8	53	3	15	18	12	4	7	0	11	""
4232917	Game Stats	0	LeTourneau	16	52	4	20	21	28	57	6	21	27	9	16	3	1	23	2
4232917	Game Stats	1	Sam Houston St.	38	68	7	22	21	29	104	12	36	48	23	9	9	""	23	""
4232919	1st Half	0	Northland	12	32	7	19	1	2	32	7	11	18	8	10	3	0	12	""
4232919	1st Half	1	Green Bay	12	26	3	10	10	14	37	4	14	18	6	8	4	1	6	""
4232919	2nd Half	0	Northland	4	26	3	10	6	10	17	3	12	15	2	15	1	1	14	""
4232919	2nd Half	1	Green Bay	16	28	5	11	10	18	47	3	21	24	9	9	7	3	12	""
4232919	Game Stats	0	Northland	16	58	10	29	7	12	49	10	23	33	10	25	4	1	26	""
4232919	Game Stats	1	Green Bay	28	54	8	21	20	32	84	7	35	42	15	17	11	4	18	""
4233087	1st Half	0	IIT	16	31	2	5	10	11	44	4	10	14	8	10	2	3	9	""
4233087	1st Half	1	Chicago St.	19	31	8	11	9	9	55	3	11	14	15	8	5	4	13	""
4233087	2nd Half	0	IIT	13	29	2	6	17	21	45	6	18	24	6	10	3	0	15	""
4233087	2nd Half	1	Chicago St.	15	33	4	12	8	16	42	5	13	18	11	7	5	2	14	""
4233087	Game Stats	0	IIT	29	60	4	11	27	32	89	10	28	38	14	20	5	3	24	1
4233087	Game Stats	1	Chicago St.	34	64	12	23	17	25	97	8	24	32	26	15	10	6	27	1
4233098	1st Half	0	Webster	11	28	1	8	5	6	28	4	15	19	3	9	4	1	7	""
4233098	1st Half	1	Drury	12	31	3	10	5	9	32	7	13	20	8	7	3	0	8	""
4233098	2nd Half	0	Webster	16	25	2	4	13	17	47	2	11	13	9	7	5	1	14	""
4233098	2nd Half	1	Drury	17	31	5	10	11	14	50	6	9	15	9	6	3	1	14	""
4233098	Game Stats	0	Webster	27	53	3	12	18	23	75	6	26	32	12	16	9	2	21	1
4233098	Game Stats	1	Drury	29	62	8	20	16	23	82	13	22	35	17	13	6	1	22	1
4233146	1st Half	0	Thiel	13	35	1	3	6	10	33	9	14	23	5	9	1	1	10	""
4233146	1st Half	1	Edinboro	13	36	2	9	14	16	42	10	16	26	3	5	1	3	10	""
4233146	2nd Half	0	Thiel	16	27	2	7	7	10	41	3	19	22	7	10	0	5	10	""
4233146	2nd Half	1	Edinboro	14	36	10	16	10	13	48	5	10	15	10	3	4	1	9	""
4233146	Game Stats	0	Thiel	29	62	3	10	13	20	74	12	33	45	12	19	1	6	20	""
4233146	Game Stats	1	Edinboro	27	72	12	25	24	29	90	15	26	41	13	8	5	4	19	""
4233237	1st Half	0	Wis.-Stout	9	31	6	18	5	6	29	5	10	15	6	5	1	0	10	""
4233237	1st Half	1	Winona St.	18	28	7	13	6	9	49	2	17	19	15	4	3	0	5	""
4233237	2nd Half	0	Wis.-Stout	7	29	2	10	2	2	18	3	15	18	4	7	5	2	9	""
4233237	2nd Half	1	Winona St.	12	28	0	8	3	6	27	4	19	23	4	7	4	1	4	""
4233237	Game Stats	0	Wis.-Stout	16	60	8	28	7	8	47	8	25	33	10	12	6	2	19	""
4233237	Game Stats	1	Winona St.	30	56	7	21	9	15	76	6	36	42	19	11	7	1	9	""
4233363	1st Half	0	Pacific Lutheran	12	34	5	15	3	4	32	7	11	18	6	4	1	0	11	""
4233363	1st Half	1	Seattle U	13	29	6	16	7	10	39	4	15	19	9	5	3	2	9	""
4233363	2nd Half	0	Pacific Lutheran	10	27	4	14	9	10	33	6	10	16	4	7	3	2	9	""
4233363	2nd Half	1	Seattle U	13	27	4	9	7	8	37	4	12	16	6	7	5	0	10	""
4233363	Game Stats	0	Pacific Lutheran	22	61	9	29	12	14	65	13	21	34	10	11	4	2	20	2
4233363	Game Stats	1	Seattle U	26	56	10	25	14	18	76	8	27	35	15	12	8	2	19	""
4233678	1st Half	0	Neb. Wesleyan	14	31	7	16	16	20	51	8	13	21	8	10	3	2	20	""
4233678	1st Half	1	Rockhurst	15	30	6	14	12	22	48	7	12	19	10	11	2	0	15	""
4233678	2nd Half	0	Neb. Wesleyan	13	36	3	15	11	15	40	8	8	16	5	9	4	1	20	""
4233678	2nd Half	1	Rockhurst	16	28	2	7	19	28	53	8	15	23	8	9	4	1	14	""
4233678	Game Stats	0	Neb. Wesleyan	27	67	10	31	27	35	91	16	21	37	13	19	7	3	40	3
4233678	Game Stats	1	Rockhurst	31	58	8	21	31	50/	101	15	27	42	18	20	6	1	29	""
4233895	1st Half	0	Washington Col.	7	22	4	8	3	4	21	1	8	9	4	9	2	0	8	""
4233895	1st Half	1	Navy	16	28	6	12	5	8	43	6	15	21	11	9	3	1	7	""
4233895	2nd Half	0	Washington Col.	10	25	1	8	5	8	26	2	6	8	3	7	6	0	9	""
4233895	2nd Half	1	Navy	10	23	2	11	9	10	31	8	15	23	7	14	4	1	9	""
4233895	Game Stats	0	Washington Col.	17	47	5	16	8	12	47	3	14	17	7	16	8	""	17	""
4233895	Game Stats	1	Navy	26	51	8	23	14	18	74	14	30	44	18	23	7	2	16	""
4234057	1st Half	0	Louisiana Col.	9	28	3	12	8	15	29	2	12	14	6	11	5	0	9	""
4234057	1st Half	1	UTEP	19	33	3	9	4	6	45	4	22	26	16	11	5	1	12	""
4234057	2nd Half	0	Louisiana Col.	9	32	4	12	3	7	25	4	11	15	5	7	6	1	12	""
4234057	2nd Half	1	UTEP	15	29	5	6	8	12	43	6	20	26	13	11	2	1	10	""
4234057	Game Stats	0	Louisiana Col.	18/	60/	7/	24/	11/	22/	54/	6	23	29/	11/	18/	11/	1/	21/	1/
4234057	Game Stats	1	UTEP	34	62	8	15	12	18	88	10	42	52	29/	22	7	2	22	1
4234119	1st Half	0	Minn.-Morris	12	31	7	15	0	1	31	4	7	11	9	11	3	3	11	""
4234119	1st Half	1	North Dakota St.	15	27	7	11	14	17	51	4	11	15	8	7	3	4	5	""
4234119	2nd Half	0	Minn.-Morris	12	29	5	12	2	2	31	3	13	16	9	9	3	3	7	""
4234119	2nd Half	1	North Dakota St.	16	35	2	7	7	7	41	5	14	19	5	4	2	0	6	""
4234119	Game Stats	0	Minn.-Morris	24	60	12	27	2	3	62	9	22	31	18	21	6	6	18	1
4234119	Game Stats	1	North Dakota St.	31	62	9	18	21	24	92	9	27	36	13	11	5	4	11	""
4234165	1st Half	0	Cal Lutheran	10	39	5	16	9	12	34	12	12	24	7	6	4	1	9	""
4234165	1st Half	1	Cal St. L.A.	15	28	6	11	8	9	44	2	19	21	5	9	4	4	12	""
4234165	2nd Half	0	Cal Lutheran	16	34	6	13	8	13	46	4	7	11	7	7	7	0	11	""
4234165	2nd Half	1	Cal St. L.A.	19	30	5	10	10	10	53	4	16	20	8	12	1	4	11	""
4234165	Game Stats	0	Cal Lutheran	26	73	11	29	17	25	80	16	19	35	14	13	11	1	20	""
4234165	Game Stats	1	Cal St. L.A.	34	58	11	21	18	19	97	6	35	41	13	21	5	8	23	""
4234188	1st Half	0	Shenandoah	6	24	2	9	12	19	26	3	10	13	1	5	4	0	6	""
4234188	1st Half	1	Norfolk St.	15	30	3	12	4	6	37	5	18	23	5	8	2	5	11	""
4234188	2nd Half	0	Shenandoah	12	31	2	10	6	11	32	8	11	19	2	11	1	1	9	""
4234188	2nd Half	1	Norfolk St.	14	28	7	12	6	8	41	4	13	17	10	8	4	3	9	""
4234188	Game Stats	0	Shenandoah	18/	55/	4/	19/	18/	30/	58/	11	21	32/	3/	16/	5/	1/	15/	""
4234188	Game Stats	1	Norfolk St.	29	58	10	24	10	14	78	9	31	40	15	16	6	8	20	""
4234258	1st Half	0	Averett	7	28	0	10	7	8	21	6	15	21	1	11	2	3	14	""
4234258	1st Half	1	High Point	12	30	3	10	6	16	33	8	16	24	7	8	6	2	9	""
4234258	2nd Half	0	Averett	6	32	3	11	5	8	20	5	9	14	3	8	4	1	11	""
4234258	2nd Half	1	High Point	13	30	5	11	10	15	41	11	24	35	7	11	4	3	9	""
4234258	Game Stats	0	High Point	25	60	8	21	16	31	74	19	40	59/	14	19	10	5	18	""
4234258	Game Stats	1	Averett	13	60	3	21	12	16	41	11	24	35	4	19	6	4	25	1
4234363	1st Half	0	Kenyon	6	30	2	12	7	10	21	1	10	11	3	9	2	0	11	""
4234363	1st Half	1	Fort Wayne	21	38	7	13	10	12	59	6	25	31	7	8	7	3	8	""
4234363	2nd Half	0	Kenyon	13	34	6	15	7	8	39	4	6	10	7	9	3	0	10	""
4234363	2nd Half	1	Fort Wayne	19	27	4	7	16	16	58	1	17	18	10	9	5	1	9	""
4234363	Game Stats	0	Kenyon	19	64	8	27	14	18	60	5	16	21	10	18	5	""	21	""
4234363	Game Stats	1	Fort Wayne	40	65	11	20	26	28	117/	7	42	49	17	17	12	4	17	""
4234456	1st Half	0	Sewanee	7	31	2	12	6	8	22	6	13	19	1	4	1	0	9	""
4234456	1st Half	1	Lipscomb	15	33	4	15	8	10	42	7	20	27	6	5	3	2	10	""
4234456	2nd Half	0	Sewanee	14	28	3	10	0	0	31	2	6	8	5	10	3	0	18	""
4234456	2nd Half	1	Lipscomb	18	28	4	12	14	21	54	8	12	20	11	7	3	1	6	""
4234456	Game Stats	0	Sewanee	21	59	5	22	6	8	53	8	19	27	6	14	4	""	27	2
4234456	Game Stats	1	Lipscomb	33	61	8	27	22	31	96	15	32	47	17	12	6	3	16	""
4235146	1st Half	0	Illinois Col.	13	35	4	15	6	8	36	4	13	17	8	3	1	1	13	""
4235146	1st Half	1	Ill.-Springfield	13	27	3	11	10	13	39	3	20	23	8	7	1	1	10	""
4235146	2nd Half	0	Illinois Col.	12	30	3	11	2	7	29	7	8	15	10	9	0	1	11	""
4235146	2nd Half	1	Ill.-Springfield	13	25	5	12	12	14	43	5	14	19	7	5	4	2	8	""
4235146	Game Stats	0	Illinois Col.	25/	65/	7/	26/	8/	15/	65/	11	21	32/	18/	12/	1/	2/	24/	1/
4235146	Game Stats	1	Ill.-Springfield	26	52	8	23	22	27	82	8	34	42	15	12	5	3	18	""
4235227	1st Half	0	Ozarks (AR)	14	26	5	11	2	4	35	1	6	7	11	10	2	1	10	""
4235227	1st Half	1	Little Rock	18	30	3	11	8	10	47	6	9	15	8	7	3	3	7	""
4235227	2nd Half	0	Ozarks (AR)	10	28	2	8	4	8	26	3	7	10	10	9	3	0	9	""
4235227	2nd Half	1	Little Rock	16	27	8	14	13	16	53	3	15	18	13	6	2	5	10	""
4235227	Game Stats	0	Ozarks (AR)	24	54	7	19	6	12	61	7	15	22	21/	19	5	1	19	""
4235227	Game Stats	1	Little Rock	34	57	11	25	21	26	100	10	25	35	21	13	5	8	17	""
4235265	1st Half	0	Millsaps	8	27	2	11	3	9	21	1	10	11	5	7	4	0	18	""
4235265	1st Half	1	Southeastern La.	13	24	3	9	16	25	45	6	20	26	8	11	1	0	13	""
4235265	2nd Half	0	Millsaps	8	24	1	4	1	3	18	1	10	11	4	12	1	0	6	""
4235265	2nd Half	1	Southeastern La.	18	32	3	12	1	3	40	5	15	20	13	7	7	3	8	""
4235265	Game Stats	0	Millsaps	16	51	3	15	4	12	39	2	20	22	9	19/	5	""	24/	2/
4235265	Game Stats	1	Southeastern La.	31	56	6	21	17	28	85	11	35	46	21	18	8	3	21	1
4235286	1st Half	0	Eureka	14	28	6	13	3	4	37	3	7	10	6	9	2	0	11	""
4235286	1st Half	1	Loyola Chicago	16	27	3	10	10	12	45	4	11	15	9	6	5	1	3	""
4235286	2nd Half	0	Eureka	8	32	2	12	4	7	22	3	12	15	4	6	4	0	9	""
4235286	2nd Half	1	Loyola Chicago	21	40	4	12	6	9	52	10	23	33	9	5	2	0	9	""
4235286	Game Stats	0	Eureka	22	60	8	25	7	11	59	6	19	25	10	15	6	""	20	""
4235286	Game Stats	1	Loyola Chicago	37	67	7	22	16	21	97	14	34	48	18	11	7	1	12	""
4235432	1st Half	0	Eastern Conn. St.	9	28	1	9	8	10	27	1	11	12	5	8	5	0	9	""
4235432	1st Half	1	WPI	15	30	8	11	3	5	41	6	17	23	8	11	3	0	10	""
4235432	2nd Half	0	Eastern Conn. St.	13	40	4	17	5	8	35	14	14	28	10	6	4	0	13	""
4235432	2nd Half	1	WPI	11	24	3	5	10	18	35	4	11	15	5	5	1	2	10	""
4235432	Game Stats	0	Eastern Conn. St.	22	68	5	26	13	18	62	18	25	43	15	14	9	""	22	""
4235432	Game Stats	1	WPI	26	54	11	16	13	23	76	10	30	40	13	16	4	2	20	1
4235486	1st Half	0	Fisher	7	28	4	12	12	17	30	9	11	20	3	8	2	0	11	""
4235486	1st Half	1	Mt. St. Vincent	12	26	6	12	10	12	40	4	15	19	10	8	2	1	13	""
4235486	2nd Half	0	Fisher	6	24	3	12	9	24	24	4	15	19	3	13	9	0	14	""
4235486	2nd Half	1	Mt. St. Vincent	4	25	0	10	18	22	26	7	20	27	2	17	6	3	20	""
4235486	Game Stats	0	Fisher	13	52	7	24	21	41	54	13	26	39	6	21	11	""	25	2
4235486	Game Stats	1	Mt. St. Vincent	16	51	6	22	28	34	66	11	35	46	12	25	8	4	33	1
4235487	1st Half	0	Penn St-Wilkes Barre	8	24	4	10	2	5	22	3	13	16	5	15	7	1	9	""
4235487	1st Half	1	Wilkes	11	32	4	13	5	6	31	8	14	22	5	12	7	0	8	""
4235487	2nd Half	0	Penn St-Wilkes Barre	8	27	2	9	14	20	32	6	10	16	3	9	4	4	13	""
4235487	2nd Half	1	Wilkes	17	33	7	12	13	18	54	8	15	23	10	7	3	0	12	""
4235487	Game Stats	0	Penn St-Wilkes Barre	16	51	6	19	16	25	54	9	23	32	8	24	11	5	22	1
4235487	Game Stats	1	Wilkes	28	65	11	25	18	24	85	16	29	45	15	19	10	""	20	""
4235492	1st Half	0	Roger Williams	12	38	3	11	3	4	30	6	16	22	6	7	3	0	8	""
