year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2017	12480	4	Adrian	01	1882014	Willis, Kylynn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1882014	N/A	""	-	3	0	11:00	""	""	""	""	""	""	""	""	""	""	""	1	1	2	0.67	1	1	""	""	1	""	""	""
2017	12480	4	Adrian	04	1882015	Patton, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1882015	N/A	""	-	2	0	4:00	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12480	4	Adrian	14	1857034	Bell, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1857034	Fr	G	6-0	2	0	28:00	2	4	50.00	""	1	0.00	""	""	""	4	2.00	""	5	5	2.50	1	3	2	""	1	""	""	""
2017	12480	4	Adrian	99	1857036	Layton, Erick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1857036	Jr	G	6-3	1	0	3:00	""	1	0.00	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12480	4	Adrian	2A	1859525	Nadrowski, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1859525	Fr	F	6-6	1	0	""	""	1	0.00	""	1	0.00	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12480	2798	Albertus Magnus	1	1735465	Pittman, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1735465	So	G	5-10	27	27	937:00	93	217	42.86	30	80	37.50	73	108	67.59	289	10.70	41	71	112	4.15	129	73	39	18	69	2	""	2
2017	12480	2798	Albertus Magnus	23	1625019	Walters, Jaqhawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1625019	Jr	F	6-6	27	27	952:00	223	405	55.06	5	16	31.25	107	197	54.31	558	20.67	115	246	361	13.37	80	85	29	22	66	22	""	1
2017	12480	2798	Albertus Magnus	34	1858251	Perryman, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858251	Fr	C	6-9	26	11	373:00	50	87	57.47	""	""	""	13	36	36.11	113	4.35	53	75	128	4.92	11	27	5	30	69	""	""	5
2017	12480	2798	Albertus Magnus	21	1625014	Mitchell, Shaquille	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1625014	Sr	G	6-3	26	18	569:00	123	248	49.60	33	85	38.82	44	63	69.84	323	12.42	30	73	103	3.96	57	44	31	1	38	1	""	""
2017	12480	2798	Albertus Magnus	32	1858240	Green-Younger, Jahmerikah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858240	Fr	G	6-0	24	3	453:00	48	109	44.04	20	43	46.51	27	39	69.23	143	5.96	14	23	37	1.54	25	27	14	1	44	""	""	1
2017	12480	2798	Albertus Magnus	10	1858233	Coleman, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858233	Sr	G	6-2	22	18	603:00	99	241	41.08	60	163	36.81	51	65	78.46	309	14.05	8	67	75	3.41	52	40	22	3	47	1	""	1
2017	12480	2798	Albertus Magnus	15	1858236	Yuori, Jemaa	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858236	Jr	F	6-3	21	0	128:00	11	21	52.38	""	""	""	11	17	64.71	33	1.57	13	24	37	1.76	3	7	4	12	25	""	""	""
2017	12480	2798	Albertus Magnus	35	1625021	Langston, Erick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1625021	Jr	G	6-3	21	0	242:00	25	57	43.86	1	16	6.25	24	34	70.59	75	3.57	21	33	54	2.57	5	10	11	3	41	""	""	1
2017	12480	2798	Albertus Magnus	24	1858239	Grant, Damian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858239	Fr	F	6-6	20	10	234:00	38	67	56.72	""	""	""	25	34	73.53	101	5.05	28	36	64	3.20	4	9	6	18	43	""	""	1
2017	12480	2798	Albertus Magnus	5	1858232	Marquez, Pedro	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858232	Fr	G	6-2	17	0	118:00	10	27	37.04	9	25	36.00	3	4	75.00	32	1.88	""	8	8	0.47	7	4	2	""	7	""	""	""
2017	12480	2798	Albertus Magnus	11	1762254	Ellis, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1762254	Sr	G	6-5	17	17	518:00	112	251	44.62	51	133	38.35	55	60	91.67	330	19.41	9	81	90	5.29	33	43	23	6	43	2	""	2
2017	12480	2798	Albertus Magnus	13	1858235	Thomas, Randy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858235	Fr	F	6-6	14	0	68:00	5	12	41.67	""	2	0.00	8	14	57.14	18	1.29	6	8	14	1.00	""	3	1	1	10	""	""	""
2017	12480	2798	Albertus Magnus	20	1858237	Hardy, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858237	Fr	F	6-6	11	0	39:00	3	6	50.00	""	1	0.00	""	4	0.00	6	0.55	2	3	5	0.45	1	7	2	""	6	""	""	""
2017	12480	2798	Albertus Magnus	22	1879124	Fox, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1879124	N/A	""	-	7	0	52:00	8	13	61.54	""	""	""	1	7	14.29	17	2.43	4	13	17	2.43	3	4	""	4	8	""	""	""
2017	12480	2798	Albertus Magnus	12	1858234	McIntosh, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858234	Fr	G	6-2	5	0	41:00	4	11	36.36	1	5	20.00	4	6	66.67	13	2.60	3	3	6	1.20	3	3	2	1	7	""	""	""
2017	12480	2798	Albertus Magnus	40	1858252	Askew, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858252	Fr	G	6-0	3	0	15:00	1	2	50.00	1	2	50.00	2	4	50.00	5	1.67	""	1	1	0.33	""	1	""	""	1	""	""	""
2017	12480	2798	Albertus Magnus	3	1858231	Jones, Mason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858231	Jr	G	6-3	3	3	71:00	12	40	30.00	3	15	20.00	8	10	80.00	35	11.67	2	1	3	1.00	7	10	2	2	10	""	""	""
2017	12480	2798	Albertus Magnus	14	1735463	Hamilton, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1735463	So	G	6-3	1	1	11:00	2	4	50.00	""	""	""	""	""	""	4	4.00	""	1	1	1.00	""	1	1	1	1	""	""	""
2017	12480	15	Albion	20	1740213	Fordham, Jaylin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1740213	So	C	6-1	25	14	615:00	83	223	37.22	39	121	32.23	40	53	75.47	245	9.80	16	60	76	3.04	28	38	8	3	59	""	""	1
2017	12480	15	Albion	4	1632845	Wheeler, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1632845	Jr	G	6-0	25	22	676:00	112	238	47.06	14	39	35.90	87	129	67.44	325	13.00	41	109	150	6.00	56	47	21	10	81	1	""	6
2017	12480	15	Albion	14	1852107	Branch, Darius	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1852107	Fr	G	5-8	25	24	660:00	101	238	42.44	27	75	36.00	68	79	86.08	297	11.88	9	66	75	3.00	53	56	17	""	39	""	""	""
2017	12480	15	Albion	24	1852109	Burks, Aquavius	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1852109	Fr	F	6-4	25	15	609:00	66	158	41.77	21	41	51.22	48	72	66.67	201	8.04	38	85	123	4.92	20	35	16	3	48	1	""	1
2017	12480	15	Albion	32	1852110	Rubio, Mitchell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1852110	Jr	C	6-6	25	8	375:00	27	82	32.93	13	47	27.66	6	12	50.00	73	2.92	12	42	54	2.16	26	20	6	4	35	""	""	""
2017	12480	15	Albion	12	1740211	Bennett, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1740211	So	G	6-2	24	1	372:00	40	88	45.45	30	72	41.67	9	13	69.23	119	4.96	1	13	14	0.58	5	8	10	3	21	""	""	""
2017	12480	15	Albion	40	1529726	Zahran, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1529726	Jr	C	4-0	20	14	519:00	79	135	58.52	9	24	37.50	29	44	65.91	196	9.80	41	64	105	5.25	39	22	15	7	58	3	""	1
2017	12480	15	Albion	54	1740216	Lowe, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1740216	So	C	6-11	19	7	135:00	19	40	47.50	""	""	""	7	14	50.00	45	2.37	11	31	42	2.21	4	10	""	9	18	""	""	""
2017	12480	15	Albion	3	1632777	Ryan, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1632777	Jr	G	5-7	18	1	258:00	9	35	25.71	4	14	28.57	18	23	78.26	40	2.22	""	13	13	0.72	35	13	6	""	16	""	""	""
2017	12480	15	Albion	30	1535525	Larr, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1535525	Sr	C	6-0	17	7	153:00	6	25	24.00	5	20	25.00	""	""	""	17	1.00	2	6	8	0.47	6	4	1	""	9	""	""	""
2017	12480	15	Albion	52	1647521	Davis, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1647521	Jr	C	6-5	15	2	220:00	22	41	53.66	6	12	50.00	22	27	81.48	72	4.80	13	21	34	2.27	5	4	8	2	29	""	""	1
2017	12480	15	Albion	10	1740217	Parker, Arshawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1740217	So	C	5-7	11	0	117:00	3	21	14.29	1	6	16.67	5	6	83.33	12	1.09	4	8	12	1.09	9	6	1	""	14	""	""	""
2017	12480	15	Albion	22	1852111	Douglas, Kirk	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1852111	Jr	F	6-8	11	9	238:00	44	77	57.14	""	8	0.00	16	26	61.54	104	9.45	13	30	43	3.91	14	26	5	20	39	1	""	3
2017	12480	15	Albion	34	1863500	Echevarria, Ojani	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1863500	Fr	G	5-7	4	0	15:00	1	2	50.00	""	1	0.00	""	""	""	2	0.50	""	""	""	""	1	1	""	""	""	""	""	""
2017	12480	15	Albion	42	1852112	Ebeling, Caden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1852112	Fr	F	6-7	3	1	42:00	7	15	46.67	""	3	0.00	3	4	75.00	17	5.67	1	5	6	2.00	""	1	""	1	6	""	""	""
2017	12480	15	Albion	50	1866382	Warman, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1866382	Fr	C	6-7	2	0	1:00	""	1	0.00	""	""	""	""	""	""	""	""	""	1	1	0.50	""	""	""	1	""	""	""	""
2017	12480	16	Albright	14	1741955	Clark, Jayson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1741955	So	G	6-0	27	27	680:00	57	137	41.61	7	25	28.00	48	78	61.54	169	6.26	22	43	65	2.41	52	43	21	""	66	""	""	2
2017	12480	16	Albright	10	1631216	Ringgold, Omari	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1631216	Sr	G	6-2	27	27	793:00	127	281	45.20	53	156	33.97	55	73	75.34	362	13.41	18	53	71	2.63	39	39	16	2	38	""	""	1
2017	12480	16	Albright	23	1631218	Smith, Dejuan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1631218	Jr	G	6-2	27	27	777:00	142	317	44.79	30	86	34.88	89	115	77.39	403	14.93	27	135	162	6.00	70	67	38	6	65	3	""	3
2017	12480	16	Albright	3	1741959	Lindsay, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1741959	Jr	G	6-2	27	0	445:00	65	186	34.95	39	133	29.32	32	50	64.00	201	7.44	11	35	46	1.70	36	39	14	1	57	""	""	3
2017	12480	16	Albright	20	1858669	Rowles, Fred	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858669	Fr	G	6-5	26	15	647:00	95	234	40.60	28	70	40.00	69	91	75.82	287	11.04	26	131	157	6.04	57	57	30	5	73	3	""	3
2017	12480	16	Albright	4	1631217	Calloway, Jaylin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1631217	Jr	G	6-1	25	0	341:00	26	71	36.62	14	53	26.42	8	10	80.00	74	2.96	6	33	39	1.56	20	17	8	1	29	""	""	""
2017	12480	16	Albright	33	1741956	Oplinger, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1741956	So	G	6-5	24	18	456:00	43	97	44.33	20	55	36.36	21	22	95.45	127	5.29	28	56	84	3.50	12	18	5	""	58	""	""	3
2017	12480	16	Albright	21	1741960	Rappoport, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1741960	So	F	6-6	24	0	233:00	39	73	53.42	""	""	""	23	32	71.88	101	4.21	27	44	71	2.96	7	7	3	11	34	1	""	1
2017	12480	16	Albright	30	1858671	Stern, Damon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858671	Fr	G	5-9	21	0	325:00	16	59	27.12	11	34	32.35	15	25	60.00	58	2.76	2	25	27	1.29	31	35	11	1	44	""	""	""
2017	12480	16	Albright	5	1413463	Gantz, Calvert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1413463	Sr	C	6-6	18	18	432:00	36	79	45.57	5	11	45.45	14	27	51.85	91	5.06	33	58	91	5.06	16	12	7	34	25	1	""	""
2017	12480	16	Albright	50	1522794	Vazzana, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1522794	Sr	C	6-6	18	3	158:00	9	19	47.37	""	1	0.00	4	6	66.67	22	1.22	15	17	32	1.78	3	3	2	6	20	""	""	""
2017	12480	16	Albright	22	1858670	Dancy, Jr., Delascio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858670	Fr	G	6-1	12	0	133:00	10	28	35.71	3	14	21.43	9	13	69.23	32	2.67	3	15	18	1.50	12	6	9	1	11	""	""	""
2017	12480	16	Albright	42	1858673	Yedsena, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858673	Fr	G	6-1	9	0	26:00	5	8	62.50	4	6	66.67	5	6	83.33	19	2.11	""	3	3	0.33	3	5	""	""	3	""	""	""
2017	12480	16	Albright	32	1858672	Ball, Duron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1858672	Fr	G	6-3	2	0	5:00	""	""	""	""	""	""	""	""	""	""	""	""	2	2	1.00	""	1	""	""	2	""	""	""
2017	12480	18	Alfred	1	1519077	Seelman, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1519077	Sr	G	5-11	25	25	749:00	134	337	39.76	60	179	33.52	72	84	85.71	400	16.00	5	68	73	2.92	59	38	27	9	40	""	""	""
2017	12480	18	Alfred	34	1519078	Adams, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1519078	Sr	F	6-3	25	10	463:00	44	108	40.74	1	16	6.25	13	28	46.43	102	4.08	60	62	122	4.88	21	22	7	6	49	""	""	1
2017	12480	18	Alfred	14	1741502	Brown, Sage	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1741502	So	G	6-5	25	15	645:00	75	165	45.45	10	33	30.30	66	102	64.71	226	9.04	48	103	151	6.04	56	27	38	7	71	2	""	1
2017	12480	18	Alfred	15	1519083	Reinhart, Julian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1519083	Sr	G	6-0	25	19	469:00	58	161	36.02	7	31	22.58	31	47	65.96	154	6.16	24	63	87	3.48	32	38	21	5	53	""	""	""
2017	12480	18	Alfred	10	1860429	Dagon, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1860429	Fr	G	6-2	24	8	423:00	58	117	49.57	10	34	29.41	26	32	81.25	152	6.33	10	48	58	2.42	42	37	11	6	56	""	""	""
2017	12480	18	Alfred	04	1625499	Hook, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1625499	Jr	F	6-6	24	2	415:00	77	145	53.10	""	1	0.00	35	55	63.64	189	7.88	42	46	88	3.67	25	28	8	13	58	1	""	""
2017	12480	18	Alfred	22	1625501	Cousin, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1625501	Jr	F	6-5	23	22	434:00	77	143	53.85	""	""	""	25	44	56.82	179	7.78	28	73	101	4.39	18	31	10	11	55	1	""	3
2017	12480	18	Alfred	32	1625498	Schmidt, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1625498	Jr	G	6-0	22	4	440:00	48	132	36.36	37	110	33.64	26	31	83.87	159	7.23	10	37	47	2.14	36	32	12	1	42	""	""	""
2017	12480	18	Alfred	23	1741498	LaMorta, Dom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1741498	So	F	6-5	22	2	283:00	41	109	37.61	25	66	37.88	8	11	72.73	115	5.23	2	36	38	1.73	23	16	8	1	34	""	""	""
2017	12480	18	Alfred	3	1741499	Stopera, Scotty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1741499	So	G	5-10	16	15	356:00	35	86	40.70	17	46	36.96	20	24	83.33	107	6.69	9	30	39	2.44	26	22	11	""	39	""	""	2
2017	12480	18	Alfred	5	1519079	Herbert, Nigel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1519079	Sr	G	5-11	16	2	151:00	6	17	35.29	2	7	28.57	2	3	66.67	16	1.00	2	12	14	0.88	17	4	8	2	14	""	""	1
2017	12480	18	Alfred	44	1519086	Brueckl, Clark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1519086	Sr	G	6-2	13	1	59:00	10	27	37.04	8	23	34.78	2	4	50.00	30	2.31	4	7	11	0.85	3	4	2	1	11	""	""	""
2017	12480	18	Alfred	12	1860713	Ebert, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1860713	Fr	G	5-8	11	0	56:00	8	17	47.06	7	15	46.67	1	1	100.00	24	2.18	""	3	3	0.27	4	5	2	""	5	""	""	""
2017	12480	18	Alfred	21	1860714	Taylor, Joshua	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1860714	Sr	F	6-1	9	0	29:00	3	7	42.86	""	""	""	""	""	""	6	0.67	4	4	8	0.89	2	3	""	""	4	""	""	""
2017	12480	18	Alfred	24	1860715	Buisch, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1860715	Sr	F	6-4	8	0	26:00	3	6	50.00	""	1	0.00	1	2	50.00	7	0.88	1	6	7	0.88	2	1	""	2	1	""	""	""
2017	12480	18	Alfred	2	1860712	Schmidt, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1860712	Fr	G	6-1	7	0	15:00	2	7	28.57	2	5	40.00	""	1	0.00	6	0.86	1	3	4	0.57	3	""	1	1	2	""	""	""
2017	12480	18	Alfred	11	1741501	McLamore, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1741501	So	G	5-10	4	0	12:00	1	4	25.00	""	2	0.00	""	2	0.00	2	0.50	1	1	2	0.50	""	""	1	""	4	""	""	""
2017	12480	30170	Alfred St.	22	1753721	Toliver, Juwan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1753721	So	G	5-10	25	22	689:00	84	162	51.85	10	24	41.67	33	65	50.77	211	8.44	51	89	140	5.60	63	56	49	3	54	""	""	3
2017	12480	30170	Alfred St.	10	1635185	Wallace, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1635185	Sr	G	6-1	25	5	508:00	83	224	37.05	53	144	36.81	25	37	67.57	244	9.76	14	62	76	3.04	23	35	14	2	40	""	""	""
2017	12480	30170	Alfred St.	02	1746661	Davis, Tyrone	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1746661	Sr	G	6-0	25	25	824:00	88	211	41.71	4	19	21.05	67	102	65.69	247	9.88	10	92	102	4.08	209	78	54	2	41	4	""	""
2017	12480	30170	Alfred St.	03	1746662	Edwards, Marquis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1746662	Sr	G	5-11	25	14	602:00	106	286	37.06	41	126	32.54	30	45	66.67	283	11.32	16	53	69	2.76	35	41	27	""	48	""	""	1
2017	12480	30170	Alfred St.	51	1859883	Rhett, Marcus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1859883	So	F	6-3	25	23	587:00	98	175	56.00	3	9	33.33	29	52	55.77	228	9.12	45	58	103	4.12	17	28	10	4	41	1	""	1
2017	12480	30170	Alfred St.	25	1748169	Jordan, Dante	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1748169	So	F	6-6	24	11	470:00	77	145	53.10	""	7	0.00	25	39	64.10	179	7.46	44	56	100	4.17	12	25	16	18	40	""	""	1
2017	12480	30170	Alfred St.	24	1746666	Davis, Dondre	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1746666	Sr	G	6-1	23	1	283:00	27	69	39.13	1	8	12.50	16	38	42.11	71	3.09	19	43	62	2.70	7	22	10	1	52	""	""	1
