game_id	period_id	category	team_value	opponent_value
4231787	2nd Half	Time of Largest Lead	-	-
4231787	2nd Half	Bench Pts	14	14
4231787	2nd Half	Times Tied Score	0	0
4231787	2nd Half	2nd Chance Pts	3	12
4231787	2nd Half	Pts off TO	2	10
4231787	2nd Half	Fastbreak Pts	2	6
4231787	2nd Half	Pts in Paint	6	22
4231787	Game Stats	Time of Possession	1,083	1,307
4231787	Game Stats	Scoring Time of Possession	324	684
4231787	Game Stats	Times Took Lead	1	
4231787	Game Stats	Largest Lead	1	31
4231787	Game Stats	Time of Largest Lead		
4231787	Game Stats	Bench Pts	25	21
4231787	Game Stats	Times Tied Score		
4231787	Game Stats	2nd Chance Pts	5	18
4231787	Game Stats	Pts off TO	2	16
4231787	Game Stats	Fastbreak Pts	2	12
4231787	Game Stats	Pts in Paint	14	48
4231804	1st Half	Time of Possession	653	547
4231804	1st Half	Scoring Time of Possession	292	276
4231804	1st Half	Times Took Lead	1	1
4231804	1st Half	Largest Lead	0	0
4231804	1st Half	Time of Largest Lead	-	-
4231804	1st Half	Bench Pts	8	12
4231804	1st Half	Times Tied Score	3	0
4231804	1st Half	2nd Chance Pts	6	12
4231804	1st Half	Pts off TO	9	10
4231804	1st Half	Fastbreak Pts	0	4
4231804	1st Half	Pts in Paint	8	20
4231804	2nd Half	Time of Possession	629	571
4231804	2nd Half	Scoring Time of Possession	221	275
4231804	2nd Half	Times Took Lead	0	0
4231804	2nd Half	Largest Lead	0	0
4231804	2nd Half	Time of Largest Lead	-	-
4231804	2nd Half	Bench Pts	13	19
4231804	2nd Half	Times Tied Score	0	0
4231804	2nd Half	2nd Chance Pts	5	7
4231804	2nd Half	Pts off TO	11	10
4231804	2nd Half	Fastbreak Pts	4	8
4231804	2nd Half	Pts in Paint	14	18
4231804	Game Stats	Time of Possession	1,282	1,118
4231804	Game Stats	Scoring Time of Possession	513	551
4231804	Game Stats	Times Took Lead	1	1
4231804	Game Stats	Largest Lead	4	24
4231804	Game Stats	Time of Largest Lead		
4231804	Game Stats	Bench Pts	21	31
4231804	Game Stats	Times Tied Score	3	
4231804	Game Stats	2nd Chance Pts	11	19
4231804	Game Stats	Pts off TO	20	20
4231804	Game Stats	Fastbreak Pts	4	12
4231804	Game Stats	Pts in Paint	22	38
4231821	1st Half	Time of Possession	632	568
4231821	1st Half	Scoring Time of Possession	185	239
4231821	1st Half	Times Took Lead	2	2
4231821	1st Half	Largest Lead	0	0
4231821	1st Half	Time of Largest Lead	-	-
4231821	1st Half	Bench Pts	6	5
4231821	1st Half	Times Tied Score	0	0
4231821	1st Half	2nd Chance Pts	2	8
4231821	1st Half	Pts off TO	10	2
4231821	1st Half	Fastbreak Pts	5	2
4231821	1st Half	Pts in Paint	6	22
4231821	2nd Half	Time of Possession	610	590
4231821	2nd Half	Scoring Time of Possession	253	437
4231821	2nd Half	Times Took Lead	0	0
4231821	2nd Half	Largest Lead	0	0
4231821	2nd Half	Time of Largest Lead	-	-
4231821	2nd Half	Bench Pts	4	13
4231821	2nd Half	Times Tied Score	0	0
4231821	2nd Half	2nd Chance Pts	2	3
4231821	2nd Half	Pts off TO	0	13
4231821	2nd Half	Fastbreak Pts	3	6
4231821	2nd Half	Pts in Paint	12	30
4231821	Game Stats	Time of Possession	1,242	1,158
4231821	Game Stats	Scoring Time of Possession	438	676
4231821	Game Stats	Times Took Lead	2	2
4231821	Game Stats	Largest Lead	2	21
4231821	Game Stats	Time of Largest Lead		
4231821	Game Stats	Bench Pts	10	18
4231821	Game Stats	Times Tied Score		
4231821	Game Stats	2nd Chance Pts	4	11
4231821	Game Stats	Pts off TO	10	15
4231821	Game Stats	Fastbreak Pts	8	8
4231821	Game Stats	Pts in Paint	18	52
4231834	1st Half	Time of Possession	626	574
4231834	1st Half	Scoring Time of Possession	259	188
4231834	1st Half	Times Took Lead	3	3
4231834	1st Half	Largest Lead	0	0
4231834	1st Half	Time of Largest Lead	-	-
4231834	1st Half	Bench Pts	20	10
4231834	1st Half	Times Tied Score	3	1
4231834	1st Half	2nd Chance Pts	5	5
4231834	1st Half	Pts off TO	2	2
4231834	1st Half	Fastbreak Pts	""	""
4231834	1st Half	Pts in Paint	""	""
4231834	2nd Half	Time of Possession	621	579
4231834	2nd Half	Scoring Time of Possession	257	297
4231834	2nd Half	Times Took Lead	3	4
4231834	2nd Half	Largest Lead	0	0
4231834	2nd Half	Time of Largest Lead	-	-
4231834	2nd Half	Bench Pts	10	24
4231834	2nd Half	Times Tied Score	4	1
4231834	2nd Half	2nd Chance Pts	4	12
4231834	2nd Half	Pts off TO	2	8
4231834	2nd Half	Fastbreak Pts	""	""
4231834	2nd Half	Pts in Paint	""	""
4231834	Game Stats	Time of Possession	1,153	1,247
4231834	Game Stats	Scoring Time of Possession	485	516
4231834	Game Stats	Times Took Lead	7	6
4231834	Game Stats	Largest Lead	5	11
4231834	Game Stats	Time of Largest Lead		
4231834	Game Stats	Bench Pts	34	30
4231834	Game Stats	Times Tied Score	2	7
4231834	Game Stats	2nd Chance Pts	17	9
4231834	Game Stats	Pts off TO	10	4
4231834	Game Stats	Fastbreak Pts		
4231834	Game Stats	Pts in Paint		
4231844	1st Half	Time of Possession	637	563
4231844	1st Half	Scoring Time of Possession	287	257
4231844	1st Half	Times Took Lead	0	0
4231844	1st Half	Largest Lead	""	0
4231844	1st Half	Time of Largest Lead	""	-
4231844	1st Half	Bench Pts	20	12
4231844	1st Half	Times Tied Score	0	0
4231844	1st Half	2nd Chance Pts	0	3
4231844	1st Half	Pts off TO	0	4
4231844	1st Half	Fastbreak Pts	""	""
4231844	1st Half	Pts in Paint	""	""
4231844	2nd Half	Time of Possession	564	636
4231844	2nd Half	Scoring Time of Possession	319	423
4231844	2nd Half	Times Took Lead	0	0
4231844	2nd Half	Largest Lead	""	0
4231844	2nd Half	Time of Largest Lead	""	-
4231844	2nd Half	Bench Pts	18	17
4231844	2nd Half	Times Tied Score	0	0
4231844	2nd Half	2nd Chance Pts	2	9
4231844	2nd Half	Pts off TO	3	10
4231844	2nd Half	Fastbreak Pts	""	""
4231844	2nd Half	Pts in Paint	""	""
4231844	Game Stats	Time of Possession	1,201	1,199
4231844	Game Stats	Scoring Time of Possession	606	680
4231844	Game Stats	Times Took Lead		
4231844	Game Stats	Largest Lead	21	
4231844	Game Stats	Time of Largest Lead		
4231844	Game Stats	Bench Pts	38	29
4231844	Game Stats	Times Tied Score		
4231844	Game Stats	2nd Chance Pts	2	12
4231844	Game Stats	Pts off TO	3	14
4231844	Game Stats	Fastbreak Pts		
4231844	Game Stats	Pts in Paint		
4231853	1st Half	Time of Possession	724	473
4231853	1st Half	Scoring Time of Possession	154	212
4231853	1st Half	Times Took Lead	0	1
4231853	1st Half	Largest Lead	0	0
4231853	1st Half	Time of Largest Lead	-	-
4231853	1st Half	Bench Pts	9	28
4231853	1st Half	Times Tied Score	0	0
4231853	1st Half	2nd Chance Pts	0	11
4231853	1st Half	Pts off TO	0	15
4231853	1st Half	Fastbreak Pts	3	14
4231853	1st Half	Pts in Paint	10	28
4231853	2nd Half	Time of Possession	690	510
4231853	2nd Half	Scoring Time of Possession	119	268
4231853	2nd Half	Times Took Lead	0	0
4231853	2nd Half	Largest Lead	0	0
4231853	2nd Half	Time of Largest Lead	-	-
4231853	2nd Half	Bench Pts	7	28
4231853	2nd Half	Times Tied Score	0	0
4231853	2nd Half	2nd Chance Pts	2	7
4231853	2nd Half	Pts off TO	8	15
4231853	2nd Half	Fastbreak Pts	0	15
4231853	2nd Half	Pts in Paint	6	30
4231853	Game Stats	Time of Possession	1,414	983
4231853	Game Stats	Scoring Time of Possession	273	480
4231853	Game Stats	Times Took Lead	1	
4231853	Game Stats	Largest Lead	2	62
4231853	Game Stats	Time of Largest Lead		
4231853	Game Stats	Bench Pts	16	56
4231853	Game Stats	Times Tied Score		
4231853	Game Stats	2nd Chance Pts	2	18
4231853	Game Stats	Pts off TO	8	30
4231853	Game Stats	Fastbreak Pts	3	29
4231853	Game Stats	Pts in Paint	16	58
4231858	1st Half	Time of Possession	602	598
4231858	1st Half	Scoring Time of Possession	253	306
4231858	1st Half	Times Took Lead	0	1
4231858	1st Half	Largest Lead	0	0
4231858	1st Half	Time of Largest Lead	-	-
4231858	1st Half	Bench Pts	11	16
4231858	1st Half	Times Tied Score	0	0
4231858	1st Half	2nd Chance Pts	6	15
4231858	1st Half	Pts off TO	8	9
4231858	1st Half	Fastbreak Pts	6	5
4231858	1st Half	Pts in Paint	20	20
4231858	2nd Half	Time of Possession	673	527
4231858	2nd Half	Scoring Time of Possession	350	309
4231858	2nd Half	Times Took Lead	0	0
4231858	2nd Half	Largest Lead	0	0
4231858	2nd Half	Time of Largest Lead	-	-
4231858	2nd Half	Bench Pts	8	2
4231858	2nd Half	Times Tied Score	0	0
4231858	2nd Half	2nd Chance Pts	3	4
4231858	2nd Half	Pts off TO	10	8
4231858	2nd Half	Fastbreak Pts	4	8
4231858	2nd Half	Pts in Paint	10	18
4231858	Game Stats	Time of Possession	1,275	1,125
4231858	Game Stats	Scoring Time of Possession	603	615
4231858	Game Stats	Times Took Lead	1	
4231858	Game Stats	Largest Lead	1	15
4231858	Game Stats	Time of Largest Lead		
4231858	Game Stats	Bench Pts	19	18
4231858	Game Stats	Times Tied Score		
4231858	Game Stats	2nd Chance Pts	9	19
4231858	Game Stats	Pts off TO	18	17
4231858	Game Stats	Fastbreak Pts	10	13
4231858	Game Stats	Pts in Paint	30	38
4231860	1st Half	Time of Possession	691	509
4231860	1st Half	Scoring Time of Possession	225	248
4231860	1st Half	Times Took Lead	1	2
4231860	1st Half	Largest Lead	0	0
4231860	1st Half	Time of Largest Lead	-	-
4231860	1st Half	Bench Pts	9	0
4231860	1st Half	Times Tied Score	1	1
4231860	1st Half	2nd Chance Pts	2	1
4231860	1st Half	Pts off TO	4	10
4231860	1st Half	Fastbreak Pts	4	11
4231860	1st Half	Pts in Paint	18	24
4231860	2nd Half	Time of Possession	559	641
4231860	2nd Half	Scoring Time of Possession	247	273
4231860	2nd Half	Times Took Lead	0	0
4231860	2nd Half	Largest Lead	0	0
4231860	2nd Half	Time of Largest Lead	-	-
4231860	2nd Half	Bench Pts	4	13
4231860	2nd Half	Times Tied Score	0	0
4231860	2nd Half	2nd Chance Pts	10	0
4231860	2nd Half	Pts off TO	8	14
4231860	2nd Half	Fastbreak Pts	6	10
4231860	2nd Half	Pts in Paint	18	16
4231860	Game Stats	Time of Possession	1,250	1,150
4231860	Game Stats	Scoring Time of Possession	472	521
4231860	Game Stats	Times Took Lead	1	2
4231860	Game Stats	Largest Lead	2	24
4231860	Game Stats	Time of Largest Lead		
4231860	Game Stats	Bench Pts	13	13
4231860	Game Stats	Times Tied Score	1	1
4231860	Game Stats	2nd Chance Pts	12	1
4231860	Game Stats	Pts off TO	12	24
4231860	Game Stats	Fastbreak Pts	10	21
4231860	Game Stats	Pts in Paint	36	40
4231866	1st Half	Time of Possession	524	676
4231866	1st Half	Scoring Time of Possession	148	283
4231866	1st Half	Times Took Lead	0	0
4231866	1st Half	Largest Lead	""	0
4231866	1st Half	Time of Largest Lead	""	-
4231866	1st Half	Bench Pts	3	9
4231866	1st Half	Times Tied Score	1	0
4231866	1st Half	2nd Chance Pts	2	5
4231866	1st Half	Pts off TO	4	0
4231866	1st Half	Fastbreak Pts	""	""
4231866	1st Half	Pts in Paint	""	""
4231866	2nd Half	Time of Possession	559	641
4231866	2nd Half	Scoring Time of Possession	264	262
4231866	2nd Half	Times Took Lead	0	0
4231866	2nd Half	Largest Lead	""	0
4231866	2nd Half	Time of Largest Lead	""	-
4231866	2nd Half	Bench Pts	13	9
4231866	2nd Half	Times Tied Score	0	0
4231866	2nd Half	2nd Chance Pts	3	2
4231866	2nd Half	Pts off TO	11	0
4231866	2nd Half	Fastbreak Pts	""	""
4231866	2nd Half	Pts in Paint	""	""
4231866	Game Stats	Time of Possession	1,083	1,317
4231866	Game Stats	Scoring Time of Possession	412	545
4231866	Game Stats	Times Took Lead		
4231866	Game Stats	Largest Lead	12	
4231866	Game Stats	Time of Largest Lead		
4231866	Game Stats	Bench Pts	16	18
4231866	Game Stats	Times Tied Score	1	
4231866	Game Stats	2nd Chance Pts	5	7
4231866	Game Stats	Pts off TO	15	
4231866	Game Stats	Fastbreak Pts		
4231866	Game Stats	Pts in Paint		
4231870	1st Half	Time of Possession	604	596
4231870	1st Half	Scoring Time of Possession	195	322
4231870	1st Half	Times Took Lead	0	0
4231870	1st Half	Largest Lead	""	0
4231870	1st Half	Time of Largest Lead	""	-
4231870	1st Half	Bench Pts	2	9
4231870	1st Half	Times Tied Score	0	0
4231870	1st Half	2nd Chance Pts	9	6
4231870	1st Half	Pts off TO	7	9
4231870	1st Half	Fastbreak Pts	""	""
4231870	1st Half	Pts in Paint	""	""
4231870	2nd Half	Time of Possession	671	529
4231870	2nd Half	Scoring Time of Possession	339	305
4231870	2nd Half	Times Took Lead	0	0
4231870	2nd Half	Largest Lead	""	0
4231870	2nd Half	Time of Largest Lead	""	-
4231870	2nd Half	Bench Pts	17	3
4231870	2nd Half	Times Tied Score	0	0
4231870	2nd Half	2nd Chance Pts	9	2
4231870	2nd Half	Pts off TO	10	6
4231870	2nd Half	Fastbreak Pts	""	""
4231870	2nd Half	Pts in Paint	""	""
4231870	Game Stats	Time of Possession	1,275	1,125
4231870	Game Stats	Scoring Time of Possession	534	627
4231870	Game Stats	Times Took Lead		
4231870	Game Stats	Largest Lead	18	
4231870	Game Stats	Time of Largest Lead		
4231870	Game Stats	Bench Pts	19	12
4231870	Game Stats	Times Tied Score		
4231870	Game Stats	2nd Chance Pts	18	8
4231870	Game Stats	Pts off TO	17	15
4231870	Game Stats	Fastbreak Pts		
4231870	Game Stats	Pts in Paint		
4231877	1st Half	Time of Possession	691	509
4231877	1st Half	Scoring Time of Possession	169	330
4231877	1st Half	Times Took Lead	1	1
4231877	1st Half	Largest Lead	0	0
4231877	1st Half	Time of Largest Lead	-	-
4231877	1st Half	Bench Pts	11	3
4231877	1st Half	Times Tied Score	0	1
4231877	1st Half	2nd Chance Pts	0	15
4231877	1st Half	Pts off TO	6	16
4231877	1st Half	Fastbreak Pts	3	9
4231877	1st Half	Pts in Paint	10	20
4231877	2nd Half	Time of Possession	647	553
4231877	2nd Half	Scoring Time of Possession	109	292
4231877	2nd Half	Times Took Lead	0	0
4231877	2nd Half	Largest Lead	0	0
4231877	2nd Half	Time of Largest Lead	-	-
4231877	2nd Half	Bench Pts	15	34
4231877	2nd Half	Times Tied Score	0	0
4231877	2nd Half	2nd Chance Pts	0	7
4231877	2nd Half	Pts off TO	3	12
4231877	2nd Half	Fastbreak Pts	4	7
4231877	2nd Half	Pts in Paint	10	24
4231877	Game Stats	Time of Possession	1,338	1,062
4231877	Game Stats	Scoring Time of Possession	278	622
4231877	Game Stats	Times Took Lead	1	1
4231877	Game Stats	Largest Lead	1	64
4231877	Game Stats	Time of Largest Lead		
4231877	Game Stats	Bench Pts	26	37
4231877	Game Stats	Times Tied Score	1	
4231877	Game Stats	2nd Chance Pts	22	
4231877	Game Stats	Pts off TO	9	28
4231877	Game Stats	Fastbreak Pts	7	16
4231877	Game Stats	Pts in Paint	20	44
4231884	1st Half	Time of Possession	626	574
4231884	1st Half	Scoring Time of Possession	144	309
4231884	1st Half	Times Took Lead	0	0
4231884	1st Half	Largest Lead	""	0
4231884	1st Half	Time of Largest Lead	""	-
4231884	1st Half	Bench Pts	11	8
4231884	1st Half	Times Tied Score	0	0
4231884	1st Half	2nd Chance Pts	3	10
4231884	1st Half	Pts off TO	2	5
4231884	1st Half	Fastbreak Pts	""	""
4231884	1st Half	Pts in Paint	""	""
4231884	2nd Half	Time of Possession	560	640
4231884	2nd Half	Scoring Time of Possession	109	321
4231884	2nd Half	Times Took Lead	0	0
4231884	2nd Half	Largest Lead	""	0
4231884	2nd Half	Time of Largest Lead	""	-
4231884	2nd Half	Bench Pts	11	27
4231884	2nd Half	Times Tied Score	0	0
4231884	2nd Half	2nd Chance Pts	3	9
4231884	2nd Half	Pts off TO	5	7
4231884	2nd Half	Fastbreak Pts	""	""
4231884	2nd Half	Pts in Paint	""	""
4231884	Game Stats	Time of Possession	1,186	1,214
4231884	Game Stats	Scoring Time of Possession	253	630
4231884	Game Stats	Times Took Lead		
4231884	Game Stats	Largest Lead	47	
4231884	Game Stats	Time of Largest Lead		
4231884	Game Stats	Bench Pts	22	35
4231884	Game Stats	Times Tied Score		
4231884	Game Stats	2nd Chance Pts	6	19
4231884	Game Stats	Pts off TO	7	12
4231884	Game Stats	Fastbreak Pts		
4231884	Game Stats	Pts in Paint		
4231904	1st Half	Time of Possession	626	574
4231904	1st Half	Scoring Time of Possession	314	202
4231904	1st Half	Times Took Lead	2	2
4231904	1st Half	Largest Lead	0	0
4231904	1st Half	Time of Largest Lead	-	-
4231904	1st Half	Bench Pts	6	10
4231904	1st Half	Times Tied Score	1	1
4231904	1st Half	2nd Chance Pts	9	9
4231904	1st Half	Pts off TO	12	10
4231904	1st Half	Fastbreak Pts	2	6
4231904	1st Half	Pts in Paint	16	10
4231904	2nd Half	Time of Possession	741	459
4231904	2nd Half	Scoring Time of Possession	247	176
4231904	2nd Half	Times Took Lead	0	1
4231904	2nd Half	Largest Lead	0	0
4231904	2nd Half	Time of Largest Lead	-	-
4231904	2nd Half	Bench Pts	4	19
4231904	2nd Half	Times Tied Score	0	1
4231904	2nd Half	2nd Chance Pts	9	10
4231904	2nd Half	Pts off TO	11	6
4231904	2nd Half	Fastbreak Pts	0	6
4231904	2nd Half	Pts in Paint	8	24
4231904	Game Stats	Time of Possession	1,367	1,033
4231904	Game Stats	Scoring Time of Possession	561	378
4231904	Game Stats	Times Took Lead	2	3
4231904	Game Stats	Largest Lead	9	11
4231904	Game Stats	Time of Largest Lead		
4231904	Game Stats	Bench Pts	10	29
4231904	Game Stats	Times Tied Score	1	2
4231904	Game Stats	2nd Chance Pts	18	19
4231904	Game Stats	Pts off TO	23	16
4231904	Game Stats	Fastbreak Pts	2	12
4231904	Game Stats	Pts in Paint	24	34
4231910	1st Half	Time of Possession	566	634
4231910	1st Half	Scoring Time of Possession	156	317
4231910	1st Half	Times Took Lead	0	1
4231910	1st Half	Largest Lead	0	0
4231910	1st Half	Time of Largest Lead	-	-
4231910	1st Half	Bench Pts	8	13
4231910	1st Half	Times Tied Score	1	0
4231910	1st Half	2nd Chance Pts	3	10
4231910	1st Half	Pts off TO	5	6
4231910	1st Half	Fastbreak Pts	3	8
4231910	1st Half	Pts in Paint	6	16
4231910	2nd Half	Time of Possession	579	621
4231910	2nd Half	Scoring Time of Possession	280	258
4231910	2nd Half	Times Took Lead	0	0
4231910	2nd Half	Largest Lead	0	0
4231910	2nd Half	Time of Largest Lead	-	-
4231910	2nd Half	Bench Pts	15	14
4231910	2nd Half	Times Tied Score	0	0
4231910	2nd Half	2nd Chance Pts	4	9
4231910	2nd Half	Pts off TO	4	11
4231910	2nd Half	Fastbreak Pts	0	6
4231910	2nd Half	Pts in Paint	16	18
4231910	Game Stats	Time of Possession	1,255	1,145
4231910	Game Stats	Scoring Time of Possession	575	436
4231910	Game Stats	Times Took Lead	1	
4231910	Game Stats	Largest Lead	20	2
4231910	Game Stats	Time of Largest Lead		
4231910	Game Stats	Bench Pts	27	23
4231910	Game Stats	Times Tied Score	1	
4231910	Game Stats	2nd Chance Pts	19	7
4231910	Game Stats	Pts off TO	17	9
4231910	Game Stats	Fastbreak Pts	14	3
4231910	Game Stats	Pts in Paint	34	22
4231918	1st Half	Time of Possession	648	552
4231918	1st Half	Scoring Time of Possession	170	246
4231918	1st Half	Times Took Lead	0	0
4231918	1st Half	Largest Lead	""	0
4231918	1st Half	Time of Largest Lead	""	-
4231918	1st Half	Bench Pts	6	13
4231918	1st Half	Times Tied Score	0	0
4231918	1st Half	2nd Chance Pts	2	9
4231918	1st Half	Pts off TO	2	7
4231918	1st Half	Fastbreak Pts	""	""
4231918	1st Half	Pts in Paint	""	""
4231918	2nd Half	Time of Possession	653	547
4231918	2nd Half	Scoring Time of Possession	188	387
4231918	2nd Half	Times Took Lead	0	0
4231918	2nd Half	Largest Lead	""	0
4231918	2nd Half	Time of Largest Lead	""	-
4231918	2nd Half	Bench Pts	19	23
4231918	2nd Half	Times Tied Score	0	0
4231918	2nd Half	2nd Chance Pts	6	12
4231918	2nd Half	Pts off TO	4	12
4231918	2nd Half	Fastbreak Pts	""	""
4231918	2nd Half	Pts in Paint	""	""
4231918	Game Stats	Time of Possession	1,301	1,099
4231918	Game Stats	Scoring Time of Possession	358	633
4231918	Game Stats	Times Took Lead		
4231918	Game Stats	Largest Lead	57	
4231918	Game Stats	Time of Largest Lead		
4231918	Game Stats	Bench Pts	25	36
4231918	Game Stats	Times Tied Score		
4231918	Game Stats	2nd Chance Pts	8	21
4231918	Game Stats	Pts off TO	6	19
4231918	Game Stats	Fastbreak Pts		
4231918	Game Stats	Pts in Paint		
4231924	1st Half	Time of Possession	617	583
4231924	1st Half	Scoring Time of Possession	162	339
4231924	1st Half	Times Took Lead	3	3
4231924	1st Half	Largest Lead	0	0
4231924	1st Half	Time of Largest Lead	-	-
4231924	1st Half	Bench Pts	12	20
4231924	1st Half	Times Tied Score	2	1
4231924	1st Half	2nd Chance Pts	4	8
4231924	1st Half	Pts off TO	6	19
4231924	1st Half	Fastbreak Pts	""	""
4231924	1st Half	Pts in Paint	""	""
4231924	2nd Half	Time of Possession	673	527
4231924	2nd Half	Scoring Time of Possession	213	310
4231924	2nd Half	Times Took Lead	0	0
4231924	2nd Half	Largest Lead	0	0
4231924	2nd Half	Time of Largest Lead	-	-
4231924	2nd Half	Bench Pts	19	33
4231924	2nd Half	Times Tied Score	0	0
4231924	2nd Half	2nd Chance Pts	10	7
4231924	2nd Half	Pts off TO	7	18
4231924	2nd Half	Fastbreak Pts	""	""
4231924	2nd Half	Pts in Paint	""	""
4231924	Game Stats	Time of Possession	1,290	1,110
4231924	Game Stats	Scoring Time of Possession	375	649
4231924	Game Stats	Times Took Lead	3	3
4231924	Game Stats	Largest Lead	3	42
4231924	Game Stats	Time of Largest Lead		
4231924	Game Stats	Bench Pts	31	53
4231924	Game Stats	Times Tied Score	2	1
4231924	Game Stats	2nd Chance Pts	14	15
4231924	Game Stats	Pts off TO	13	37
4231924	Game Stats	Fastbreak Pts		
4231924	Game Stats	Pts in Paint		
4231940	1st Half	Time of Possession	682	518
4231940	1st Half	Scoring Time of Possession	271	217
4231940	1st Half	Times Took Lead	0	1
4231940	1st Half	Largest Lead	0	0
4231940	1st Half	Time of Largest Lead	-	-
4231940	1st Half	Bench Pts	0	13
4231940	1st Half	Times Tied Score	0	0
4231940	1st Half	2nd Chance Pts	2	6
4231940	1st Half	Pts off TO	8	8
4231940	1st Half	Fastbreak Pts	7	7
4231940	1st Half	Pts in Paint	12	19
4231940	2nd Half	Time of Possession	683	517
4231940	2nd Half	Scoring Time of Possession	222	187
4231940	2nd Half	Times Took Lead	2	2
4231940	2nd Half	Largest Lead	0	0
4231940	2nd Half	Time of Largest Lead	-	-
4231940	2nd Half	Bench Pts	3	10
4231940	2nd Half	Times Tied Score	1	1
4231940	2nd Half	2nd Chance Pts	6	2
4231940	2nd Half	Pts off TO	8	6
4231940	2nd Half	Fastbreak Pts	4	2
4231940	2nd Half	Pts in Paint	14	10
4231940	Game Stats	Time of Possession	1,365	1,035
4231940	Game Stats	Scoring Time of Possession	493	404
4231940	Game Stats	Times Took Lead	2	3
4231940	Game Stats	Largest Lead	7	9
4231940	Game Stats	Time of Largest Lead		
4231940	Game Stats	Bench Pts	3	23
4231940	Game Stats	Times Tied Score	1	1
4231940	Game Stats	2nd Chance Pts	8	8
4231940	Game Stats	Pts off TO	16	14
4231940	Game Stats	Fastbreak Pts	11	9
4231940	Game Stats	Pts in Paint	26	29
4231966	1st Half	Time of Possession	693	507
4231966	1st Half	Scoring Time of Possession	220	185
4231966	1st Half	Times Took Lead	2	2
4231966	1st Half	Largest Lead	0	0
4231966	1st Half	Time of Largest Lead	-	-
4231966	1st Half	Bench Pts	11	9
4231966	1st Half	Times Tied Score	0	0
4231966	1st Half	2nd Chance Pts	7	4
