game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
519410	Game Stats	0	William & Mary	22	48	11	32*	4	4	59	6	29	35	13	21*	1	3	19
519410	Game Stats	1	St. John's (NY)	29	59	4	15	12	25	74	9	20	29	13	4	12	3	12
520691	1st Half	0	Lehigh	15	28	6	13	7	8	43	6	7	13	9	8	3	1	13
520691	1st Half	1	St. John's (NY)	11	19	1	5	10	14	33	2	8	10	2	9	4	1	10
520691	2nd Half	0	Lehigh	12	37	2	13	4	5	30	11	12	23	5	8	2	0	18
520691	2nd Half	1	St. John's (NY)	12	23	1	4	20	30	45	4	14	18	5	5	7	3	7
520691	Game Stats	0	St. John's (NY)	23	42	2	9	30*	44*	78	6	22	28	7	14	11	4	17
520691	Game Stats	1	Lehigh	27	65	8	26	11	13	73	17	19	36	14	16	5	1	31*
521070	1st Half	0	Duquesne	8	30	3	12	11	13	30	7	12	19	5	6	3	0	11
521070	1st Half	1	Arizona	10	23	2	7	6	12	28	4	17	21	6	11	1	2	10
521070	2nd Half	0	Duquesne	11	28	1	13	6	13	29	6	7	13	4	4	5	1	15
521070	2nd Half	1	Arizona	9	21	4	10	17	22	39	7	15	22	7	9	3	1	9
521070	Game Stats	0	Duquesne	19	58	4	25	17	26	59	13	19	32	9	10	8	1	26*
521070	Game Stats	1	Arizona	19	44	6	17	23	34	67	11	32	43	13	20*	4	3	19
521090	1st Half	0	Liberty	4	24	0	7	6	6	14	2	10	12	4	7	1	0	9
521090	1st Half	1	Texas A&M	16	27	1	5	4	7	37	3	17	20	7	5	2	1	7
521090	2nd Half	0	Liberty	17	39	5	14	6	9	45	9	8	17	12	3	3	0	12
521090	2nd Half	1	Texas A&M	18	25	0	2	8	15	44	3	16	19	14	8	2	3	10
521090	Game Stats	0	Liberty	21	63	5	21*	12	15	59	11	18	29	16	10	4	0	21
521090	Game Stats	1	Texas A&M	34*	52	1	7	12	22	81	6	33	39	21	13	4	4	17
522570	1st Half	0	Northwest Mo. St.	13	28	5	11	5	12	36	6	14	20	6	8	5	1	13
522570	1st Half	1	UMKC	6	25	1	5	13	17	26	8	14	22	2	9	3	3	9
522570	2nd Half	0	Northwest Mo. St.	11	23	4	6	4	8	30	5	14	19	4	15	8	3	15
522570	2nd Half	1	UMKC	11	27	5	11	9	14	36	5	10	15	4	9	4	4	9
522570	Game Stats	0	Northwest Mo. St.	24	51	9	17	9	20	66	11	28	39	10	23*	13	4	28
522570	Game Stats	1	UMKC	17	52	6	16	22	31*	62	13	24	37*	6	18	7	7	18
522910	1st Half	0	Montreat	15	38	2	4	6	9	38	11	14	25	5	7	2	1	9
522910	1st Half	1	Presbyterian	17	37	5	16	9	14	48	8	14	22	14	5	4	3	8
522910	2nd Half	0	Montreat	14	33	1	9	6	8	35	7	7	14	5	7	3	0	8
522910	2nd Half	1	Presbyterian	21	29	7	9	6	13	55	4	13	17	14	7	4	0	8
522910	Game Stats	0	Montreat	29	71	3	13	12	17	73	18	21	39	10	14	5	1	17
522910	Game Stats	1	Presbyterian	38*	66*	12*	25	15	27	103*	12	27	39*	28*	12	8	3	16
522954	1st Half	0	Albany (NY)	9	21	2	9	6	10	26	2	8	10	2	7	1	1	6
522954	1st Half	1	Pittsburgh	19	32	6	11	3	4	47	6	11	17	15	4	3	0	7
522954	2nd Half	0	Albany (NY)	10	23	1	8	9	13	30	6	7	13	5	4	2	2	5
522954	2nd Half	1	Pittsburgh	15	31	7	11	5	6	42	9	9	18	9	3	3	2	10
522954	Game Stats	0	Albany (NY)	19	44	3	17	15	23	56	8	15	23	7	11	3	3	11
522954	Game Stats	1	Pittsburgh	34	63	13	22	8	10	89	15	20	35	24*	7	6	2	17
522992	1st Half	0	UNCG	13	33	1	5	3	7	30	10	6	16	5	2	3	0	7
522992	1st Half	1	Tennessee	17	27	9	16	6	7	49	4	12	16	11	4	1	3	7
522992	2nd Half	0	UNCG	14	32	2	5	3	8	33	10	8	18	7	8	5	1	13
522992	2nd Half	1	Tennessee	14	21	6	8	9	15	43	3	12	15	10	9	6	3	12
522992	Game Stats	0	UNCG	27	65	3	10	6	15	63	20*	14	34	12	10	8	1	20
522992	Game Stats	1	Tennessee	31	48	15*	24	15	22	92	7	24	31	21*	13	7	6	19
522993	1st Half	0	LIU Brooklyn	10	23	4	8	6	13	30	5	10	15	9	11	4	4	7
522993	1st Half	1	Hofstra	14	28	4	10	0	2	32	4	11	15	10	10	5	1	11
522993	2nd Half	0	LIU Brooklyn	13	25	4	13	11	19	41	5	5	10	9	9	4	0	20
522993	2nd Half	1	Hofstra	15	21	4	5	23	32	57	5	11	16	9	8	4	2	10
522993	Game Stats	0	LIU Brooklyn	23	48	8	21	17	32	71	10	15	25	18	20	8	4	27*
522993	Game Stats	1	Hofstra	29	49	8	15	23	34	89	9	22	31	19	18	9	3	21
523022	1st Half	0	Jackson St.	9	26	5	6	0	0	23	6	7	13	4	16	2	1	7
523022	1st Half	1	Florida	24	38	7	16	4	9	59	9	11	20	12	3	6	4	3
523022	2nd Half	0	Jackson St.	7	21	4	7	18	21	36	6	10	16	2	8	4	3	6
523022	2nd Half	1	Florida	15	38	6	14	4	6	40	14	10	24	8	7	6	2	11
523022	Game Stats	0	Jackson St.	16	47	9*	13	18	21	59	12	17	29	6	24	6	4	13
523022	Game Stats	1	Florida	39*	76*	13	30	8	15	99	23*	21	44	20	10	12	6	14
523052	1st Half	0	Stony Brook	10	29	3	10	5	8	28	8	6	14	3	11	3	0	14
523052	1st Half	1	Indiana	15	25	2	4	13	16	45	4	13	17	7	8	5	2	9
523052	2nd Half	0	Stony Brook	16	33	2	10	4	7	38	8	4	12	5	5	2	1	6
523052	2nd Half	1	Indiana	19	27	5	10	8	8	51	4	11	15	14	6	4	0	5
523052	Game Stats	0	Stony Brook	26	62	5	20	9	15	66	16	10	26	8	16	5	1	20
523052	Game Stats	1	Indiana	34	52	7	14	21	24	96	8	24	32	21	14	9	2	14
523054	1st Half	0	FGCU	11	18	2	5	7	13	31	4	9	13	5	19	6	2	14
523054	1st Half	1	TCU	12	24	2	8	14	18	40	4	8	12	8	9	8	2	10
523054	2nd Half	0	FGCU	16	26	4	9	5	6	41	4	13	17	12	10	2	1	7
523054	2nd Half	1	TCU	15	31	2	10	1	3	33	5	7	12	9	7	2	3	7
523054	Game Stats	0	FGCU	27	44	6	14	12	19	72	8	22	30	17	29*/	8	3	21
523054	Game Stats	1	TCU	27	55	4	18	15	21	73	9	15	24	17	16	10	5	17
523092	1st Half	0	Northern Ill.	8	30	2	11	2	2	20	10	12	22	5	14	0	1	12
523092	1st Half	1	Purdue	15	34	6	13	10	12	46	7	11	18	12	4	7	2	5
523092	2nd Half	0	Northern Ill.	6	27	1	7	1	3	14	6	9	15	2	14	4	3	11
523092	2nd Half	1	Purdue	16	33	8	15	10	14	50	8	17	25	11	5	7	4	8
523092	Game Stats	0	Purdue	31	67	14*	28	20	26	96*	15	28	43*	23*	9	14*	6	13
523092	Game Stats	1	Northern Ill.	14	57	3	18	3	5	34	16	21	37	7	28*/	4	4	23
523098	1st Half	0	Lafayette	7	23	2	5	4	7	20	2	9	11	2	9	3	0	10
523098	1st Half	1	La Salle	17	30	5	10	4	6	43	6	16	22	11	6	5	2	8
523098	2nd Half	0	Lafayette	11	27	1	5	10	15	33	3	13	16	5	3	0	1	8
523098	2nd Half	1	La Salle	13	31	4	6	6	8	36	6	16	22	7	4	2	2	13
523098	Game Stats	0	Lafayette	18	50	3	10	14	22	53	5	22	27	7	12	3	1	18
523098	Game Stats	1	La Salle	30	61	9	16	10	14	79	12	32*	44*	18	10	7	4	21
523102	1st Half	0	Penn	10	25	4	11	4	8	28	1	9	10	8	7	3	3	10
523102	1st Half	1	UMBC	9	24	0	5	7	10	25	8	15	23	3	14	4	1	5
523102	2nd Half	0	Penn	11	26	2	7	7	10	31	5	16	21	5	5	6	0	12
523102	2nd Half	1	UMBC	7	24	0	6	6	11	20	3	13	16	3	6	3	1	11
523102	Game Stats	0	Penn	21	51	6	18	11	18	59	6	25	31	13	12	9	3	22
523102	Game Stats	1	UMBC	16	48	0	11	13	21	45	11	28	39	6	20	7	2	16
523105	1st Half	0	La.-Monroe	4	24	1	7	2	4	11	3	9	12	3	9	3	1	9
523105	1st Half	1	Ole Miss	12	27	3	13	6	12	33	8	18	26	6	9	3	6	5
523105	2nd Half	0	La.-Monroe	10	25	2	8	5	14	27	3	19	22	8	9	1	1	11
523105	2nd Half	1	Ole Miss	7	30	2	13	11	15	27	5	17	22	2	6	5	2	11
523105	Game Stats	0	La.-Monroe	14	49	3	15	7	18	38	6	28	34	11	18	4	2	20
523105	Game Stats	1	Ole Miss	19	57	5	26	17	27	60	13	35	48	8	15	8	8	16
523130	1st Half	0	Randolph	9	21	2	4	3	4	23	0	9	9	2	13	3	1	4
523130	1st Half	1	Liberty	19	32	4	9	2	5	44	5	13	18	11	6	5	3	7
523130	2nd Half	0	Randolph	10	29	5	11	10	16	35	4	13	17	6	7	5	1	13
523130	2nd Half	1	Liberty	13	27	1	6	10	18	37	6	18	24	8	11	5	2	14
523130	Game Stats	0	Randolph	19	50	7/	15	13	20/	58	4	22	26	8	20	8/	2/	17
523130	Game Stats	1	Liberty	32*	59	5	15	12	23	81	11	31	42	19	17*	10	5	21
523132	1st Half	0	Saint Joseph's	11	26	3	8	6	10	31	3	16	19	6	7	2	5	7
523132	1st Half	1	Western Ky.	9	34	0	8	6	8	24	10	16	26	4	7	3	1	8
523132	2nd Half	0	Saint Joseph's	13	23	3	6	12	15	41	0	16	16	6	8	5	4	13
523132	2nd Half	1	Western Ky.	9	34	4	11	15	19	37	10	10	20	4	5	3	2	12
523132	Game Stats	0	Saint Joseph's	24	49	6	14	18	25	72	3	32	35	12	15	7	9	20
523132	Game Stats	1	Western Ky.	18	68	4	19	21	27	61	20	26	46	8	12	6	3	20
523170	1st Half	0	UT Martin	8	21	2	7	5	10	23	4	11	15	6	13	4	1	11
523170	1st Half	1	Louisville	17	30	6	14	7	12	47	5	12	17	13	6	5	4	9
523170	2nd Half	0	UT Martin	8	33	4	11	5	9	25	7	7	14	5	8	3	1	9
523170	2nd Half	1	Louisville	14	27	3	9	5	9	36	8	21	29	7	13	7	4	10
523170	Game Stats	0	UT Martin	16	54	6	18	10	19	48	11	18	29	11	21	7	2	20
523170	Game Stats	1	Louisville	31	57	9	23	12	21	83	13	33	46	20	19	12	8	19
523177	1st Half	0	Arkansas St.	12	29	2	5	11	15	37	7	11	18	5	9	2	3	8
523177	1st Half	1	Lamar	12	32	3	8	9	10	36	9	11	20	9	10	7	4	12
523177	2nd Half	0	Arkansas St.	9	25	4	8	3	9	25	6	14	20	8	11	5	2	15
523177	2nd Half	1	Lamar	9	29	2	6	9	15	29	9	14	23	5	8	6	4	10
523177	Game Stats	0	Arkansas St.	21	54	6	13	14	24	62	13	25	38	13	20	7	5*	23
523177	Game Stats	1	Lamar	21	61	5	14	18	25	65	18	25	43	14	18	13	8	22
523178	1st Half	0	BYU	11	22	2	8	4	6	28	2	11	13	9	8	3	3	13
523178	1st Half	1	Utah St.	10	21	2	5	8	12	30	2	10	12	5	7	3	0	6
523178	2nd Half	0	BYU	11	25	1	6	11	16	34	7	9	16	7	12	4	1	13
523178	2nd Half	1	Utah St.	12	27	3	10	12	17	39	9	10	19	6	11	3	3	15
523178	Game Stats	0	BYU	22	47	3	14	15	22	62	9	20	29	16	20	7	4	26
523178	Game Stats	1	Utah St.	22	48	5	15	20	29	69	11	20	31	11	18	6	3	21
523250	1st Half	0	North Florida	5	23	1	9	5	12	16	8	9	17	4	8	1	0	7
523250	1st Half	1	Alabama	11	27	1	6	6	7	29	8	15	23	6	8	2	4	12
523250	2nd Half	0	North Florida	8	33	2	12	10	14	28	14	10	24	4	5	3	1	8
523250	2nd Half	1	Alabama	11	27	4	10	9	10	35	7	13	20	7	6	2	3	11
523250	Game Stats	0	North Florida	13	56	3	21	15	26	44	22*	19	41	8	13	4	1	15
523250	Game Stats	1	Alabama	22	54	5	16	15	17	64	15	28	43	13	14	4	7	23
523294	1st Half	0	UTRGV	11	31	5	15	6	8	33	9	11	20	5	11	2	1	7
523294	1st Half	1	DePaul	18	36	6	15	4	5	46	8	12	20	11	7	2	4	11
523294	2nd Half	0	UTRGV	14	26	3	8	8	15	39	5	12	17	6	10	4	0	5
523294	2nd Half	1	DePaul	19	36	6	12	1	2	45	6	11	17	8	8	8	2	13
523294	Game Stats	0	UTRGV	25	57	8	23	14	23	72	14	23	37	11	21	6	1	12
523294	Game Stats	1	DePaul	37*	72	12	27	5	7	91	14	23	37	19	15	10	6	24
523330	1st Half	0	Portland St.	13	31	1	4	4	5	31	10	13	23	5	8	2	4	6
523330	1st Half	1	Denver	13	27	8	16	0	0	34	1	8	9	10	4	1	2	4
523330	2nd Half	0	Portland St.	9	29	0	4	12	17	30	9	10	19	4	6	2	1	12
523330	2nd Half	1	Denver	11	23	0	4	13	15	35	4	13	17	6	9	4	4	15
523330	Game Stats	0	Portland St.	22	60	1	8	16	22	61	19*/	23	42	9	14	4	5	18
523330	Game Stats	1	Denver	24	50	8	20	13	15	69	5	21	26	16	13	5	6	19
523391	1st Half	0	Loyola Chicago	7	23	1	5	3	6	18	9	5	14	4	10	1	0	6
523391	1st Half	1	Illinois	12	27	4	14	0	0	28	9	9	18	6	9	4	6	8
523391	2nd Half	0	Loyola Chicago	11	28	3	9	6	8	31	6	11	17	7	12	0	0	8
523391	2nd Half	1	Illinois	16	32	2	7	5	9	39	4	10	14	3	3	6	7	9
523391	Game Stats	0	Loyola Chicago	18	51	4	14	9	14	49	15	16	31	11	22	1	0	14
523391	Game Stats	1	Illinois	28	59	6	21	5	9	67	13	19	32	9	12	10*	13*/	17
523450	1st Half	0	Montana	10	29	3	10	0	2	23	2	10	12	7	5	3	3	13
523450	1st Half	1	Colorado St.	8	22	2	6	12	15	30	4	18	22	2	8	1	1	6
523450	2nd Half	0	Montana	11	23	2	6	11	14	35	1	11	12	5	5	0	0	13
523450	2nd Half	1	Colorado St.	11	27	2	7	10	14	34	8	13	21	2	5	4	1	12
523450	Game Stats	0	Montana	21	52	5	16	11	16	58	3	21	24	12	10	3	3	26
523450	Game Stats	1	Colorado St.	19	49	4	13	22	29	64	12	31	43*	4	13	5	2	18
523550	1st Half	0	Cal Lutheran	8	23	3	14	7	8	26	2	9	11	3	6	4	0	8
523550	1st Half	1	UC Riverside	16	30	2	7	7	10	41	7	14	21	4	6	2	1	7
523550	2nd Half	0	Cal Lutheran	8	22	4	7	2	4	22	5	12	17	6	14	3	0	12
523550	2nd Half	1	UC Riverside	11	27	0	5	9	11	31	5	10	15	6	7	7	5	5
523550	Game Stats	0	Cal Lutheran	16*	45*	7*/	21*	9*	12*	48*	7*	21*/	28*	9*	20*	7*	0	20*
523550	Game Stats	1	UC Riverside	27	57	2	12	16	21	72	12	24	36	10	13	9	6	12
523610	1st Half	0	Fairfield	14	31	6	11	4	7	38	3	12	15	8	3	2	1	10
523610	1st Half	1	Quinnipiac	11	29	2	5	5	10	29	9	14	23	4	9	0	3	9
523610	2nd Half	0	Fairfield	11	20	4	8	8	19	34	6	14	20	9	12	4	5	11
523610	2nd Half	1	Quinnipiac	12	35	0	4	7	11	31	10	10	20	4	7	5	1	14
523610	Game Stats	0	Fairfield	25	51	10	19	12	26	72	9	26	35	17	15	6	6	21
523610	Game Stats	1	Quinnipiac	23	64	2	9	12	21	60	19	24	43	8	16	5	4	23
523650	1st Half	0	Texas Southern	12	26	3	9	3	8	30	3	11	14	5	10	5	1	17
523650	1st Half	1	Baylor	10	27	3	10	14	19	37	10	14	24	6	8	6	2	8
523650	2nd Half	0	Texas Southern	8	27	4	11	7	12	27	6	9	15	3	8	5	0	13
523650	2nd Half	1	Baylor	16	26	3	8	5	10	40	5	17	22	10	9	5	5	12
523650	Game Stats	0	Texas Southern	20	53	7	20	10	20	57	9	20	29	8	18	10	1	30*
523650	Game Stats	1	Baylor	26	53	6	18	19	29	77	15	31	46	16	17	11	7	20
523791	1st Half	0	McNeese St.	9	27	1	12	12	12	31	6	7	13	2	9	4	3	5
523791	1st Half	1	Auburn	20	34	3	7	3	7	46	8	11	19	12	6	4	0	11
523791	2nd Half	0	McNeese St.	10	26	2	6	9	15	31	4	11	15	5	8	7	1	12
523791	2nd Half	1	Auburn	13	28	3	11	9	16	38	5	16	21	4	7	5	1	11
523791	Game Stats	0	McNeese St.	19	53	3	18	21	27	62	10	18	28	7	17	11	4	17
523791	Game Stats	1	Auburn	33*	62	6	18	12	23	84	13	27	40	16	13	9	1	22
523830	1st Half	0	Colo. Christian	8	16	3	9	5	7	24	1	5	6	7	13	1	0	13
523830	1st Half	1	Boise St.	18	27	5	12	7	9	48	4	7	11	9	6	5	0	9
523830	2nd Half	0	Colo. Christian	7	27	1	9	5	9	20	7	9	16	2	14	4	1	8
523830	2nd Half	1	Boise St.	21	34	1	6	4	7	47	6	16	22	5	8	9	3	11
523830	Game Stats	0	Colo. Christian	15	43	4	18	10	16	44	8	14	22	9	27*	5	1	21
523830	Game Stats	1	Boise St.	39*	61	6	18	11	16	95	10	23	33	14	14	14*	3	20
523832	1st Half	0	Northeastern	12	33	2	11	8	10	34	11	15	26	5	7	2	2	8
523832	1st Half	1	Boston U.	11	27	3	13	7	11	32	3	12	15	3	4	1	2	11
523832	2nd Half	0	Northeastern	11	22	2	5	6	7	30	6	13	19	6	10	1	3	10
523832	2nd Half	1	Boston U.	13	31	2	13	4	8	32	8	6	14	5	3	6	0	8
523832	1st OT	0	Northeastern	 	 	 	 	 	 	18	 	 	 	 	 	 	 	 
523832	1st OT	1	Boston U.	 	 	 	 	 	 	10	 	 	 	 	 	 	 	 
523832	Game Stats	0	Northeastern	28	62	4	16	22	27	82	19	33*	52*/	14	19	4	6	20
523832	Game Stats	1	Boston U.	28	67	5	28	13	23	74	12	20	32	8	9	9	3	24
523870	1st Half	0	Howard	5	17	2	4	5	7	17	5	15	20	2	15	1	2	12
523870	1st Half	1	Bowling Green	9	26	2	4	6	7	26	3	9	12	6	6	7	1	9
523870	2nd Half	0	Howard	12	28	1	3	6	11	31	7	11	18	2	4	0	0	15
523870	2nd Half	1	Bowling Green	12	23	2	9	11	16	37	3	12	15	5	3	2	1	9
523870	Game Stats	0	Howard	17	45	3	7	11	18	48	12	26	38	4	19	1	2	27
523870	Game Stats	1	Bowling Green	21	49	4	13	17	23	63	6	21	27	11	9	9	2	18
523871	1st Half	0	Johnson & Wales (RI)	9	26	3	9	10	10	31	3	11	14	4	9	1	1	13
523871	1st Half	1	Brown	16	32	4	12	10	13	46	7	14	21	12	6	4	2	10
523871	2nd Half	0	Johnson & Wales (RI)	13	36	4	9	5	6	35	9	16	25	9	8	2	2	8
523871	2nd Half	1	Brown	15	35	3	3	7	8	40	5	14	19	9	4	6	5	5
523871	Game Stats	0	Johnson & Wales (RI)	22/	62/	7/	18	15/	16/	66/	12/	27/	39/	13/	17	3	3/	21/
523871	Game Stats	1	Brown	31*	67*	7	15	17	21	86	12	28	40	21	10	10*	7*	15
523891	1st Half	0	Saint Peter's	10	31	3	9	1	4	24	8	9	17	3	4	4	1	9
523891	1st Half	1	Buffalo	14	33	2	10	6	11	36	13	14	27	9	5	2	4	4
523891	2nd Half	0	Saint Peter's	14	31	2	9	11	14	41	11	13	24	7	8	4	2	14
523891	2nd Half	1	Buffalo	9	21	3	8	15	22	36	3	8	11	6	7	5	3	12
523891	Game Stats	0	Saint Peter's	24	62	5	18	12	18	65	19	22	41*	10	12	8	3	23
523891	Game Stats	1	Buffalo	23	54	5	18	21	33	72	16	22	38	15	12	7	7	16
523892	1st Half	0	Illinois St.	9	26	3	8	5	9	26	9	13	22	7	10	4	3	13
523892	1st Half	1	Fresno St.	8	25	4	8	6	9	26	6	9	15	6	7	6	2	7
523892	2nd Half	0	Illinois St.	6	24	3	10	6	10	21	6	7	13	3	11	5	0	12
523892	2nd Half	1	Fresno St.	9	17	1	4	10	12	29	2	15	17	4	13	6	1	9
523892	Game Stats	0	Illinois St.	15	50	6	18	11	19	47	15*	20	35	10	21*	9	3	25*
523892	Game Stats	1	Fresno St.	17	42	5	12	16	21	55	8	24	32	10	20*	12*	3	16
523931	1st Half	0	Redlands	9	33	2	7	7	12	27	5	10	15	5	14	4	0	14
523931	1st Half	1	Cal St. Fullerton	25	39	8	16	12	22	70	10	22	32	13	13	8	0	10
523931	2nd Half	0	Redlands	13	33	5	15	10	13	41	5	10	15	9	10	5	0	10
523931	2nd Half	1	Cal St. Fullerton	16	35	3	11	13	17	48	11	17	28	8	10	9	1	11
523931	Game Stats	0	Redlands	22/	66/	7/	22/	17/	25/	68/	10/	20	30/	14/	24/	9/	0	24/
523931	Game Stats	1	Cal St. Fullerton	41*/	74	11	27	25	39*	118*/	21	39*/	60*/	21	23*/	17*/	1	21
523934	1st Half	0	Chapman	8	21	4	9	2	2	22	1	8	9	3	6	1	0	6
523934	1st Half	1	UC Santa Barbara	15	27	2	7	2	3	34	4	12	16	10	2	3	3	4
523934	2nd Half	0	Chapman	9	21	5	11	3	5	26	3	10	13	4	9	0	1	10
523934	2nd Half	1	UC Santa Barbara	14	23	6	8	6	10	40	2	11	13	10	5	3	2	7
523934	Game Stats	0	Chapman	17	42	9/	20/	5	7	48	4	18/	22	7	15	1	1	16
523934	Game Stats	1	UC Santa Barbara	29	50	8	15	8	13	74	6	23	29	20	7	6	5	11
523990	1st Half	0	Central Conn. St.	12	34	1	8	9	14	34	11	14	25	5	7	7	2	10
523990	1st Half	1	Yale	12	31	3	9	3	7	30	8	13	21	6	11	5	4	11
523990	2nd Half	0	Central Conn. St.	10	27	2	6	13	15	35	6	12	18	9	10	3	4	13
523990	2nd Half	1	Yale	15	28	4	9	9	14	43	4	11	15	11	7	5	1	14
523990	Game Stats	0	Central Conn. St.	22	61	3	14	22	29	69	17	26	43	14	17	10	6	23
523990	Game Stats	1	Yale	27	59	7	18	12	21	73	12	24	36	17	18	10	5	25
524050	1st Half	0	Houston Baptist	11	29	4	11	2	5	28	7	10	17	8	15	4	0	10
524050	1st Half	1	Campbell	17	27	2	5	5	7	41	2	13	15	12	11	7	1	7
524050	2nd Half	0	Houston Baptist	10	30	2	13	18	25	40	6	9	15	7	6	5	2	18
524050	2nd Half	1	Campbell	11	19	0	1	19	24	41	1	17	18	9	11	3	2	16
524050	Game Stats	0	Houston Baptist	21	59	6	24*	20	30	68	13	19	32	15	21*	9	2	28
524050	Game Stats	1	Campbell	28	46	2	6	24	31	82	3	30	33	21	22	10	3	23
524072	1st Half	0	Gardner-Webb	9	24	4	9	7	8	29	3	9	12	5	7	5	0	7
524072	1st Half	1	Clemson	11	21	4	7	3	5	29	1	13	14	8	10	4	3	7
524072	2nd Half	0	Gardner-Webb	5	21	1	7	4	4	15	3	8	11	3	11	4	0	8
524072	2nd Half	1	Clemson	14	25	3	8	5	7	36	5	13	18	9	8	5	4	7
524072	Game Stats	0	Gardner-Webb	14	45	5	16	11	12	44	6	17	23	8	18	9	0	15
524072	Game Stats	1	Clemson	25	46	7	15	8	12	65	6	26	32	17	18	9	7	14
524091	1st Half	0	Fort Lewis	10	24	2	9	7	13	29	2	8	10	3	7	2	1	10
524091	1st Half	1	Colorado	15	30	2	6	9	12	41	9	15	24	8	10	4	0	11
524091	2nd Half	0	Fort Lewis	11	32	3	10	3	13	28	7	14	21	5	11	2	3	12
524091	2nd Half	1	Colorado	16	33	2	3	10	15	44	6	18	24	7	7	3	1	12
524091	Game Stats	0	Colorado	31	63*	4	9	19	27	85	15	33	48	15	17	7	1	23*
524091	Game Stats	1	Fort Lewis	21	56	5	19	10	26	57	9	22	31	8	18	4	4	22
524114	1st Half	0	N.C. A&T	12	34	2	12	2	5	28	6	9	15	7	5	4	1	13
524114	1st Half	1	Creighton	15	31	6	16	10	14	46	9	18	27	12	9	3	4	9
524114	2nd Half	0	N.C. A&T	12	29	4	13	9	12	37	6	13	19	7	8	3	2	11
524114	2nd Half	1	Creighton	18	37	8	19	7	12	51	10	13	23	16	4	2	1	10
524114	Game Stats	0	N.C. A&T	24	63	6	25	11	17	65	12	22	34	14	13	7	3	24
524114	Game Stats	1	Creighton	33	68*	14*	35*	17	26	97	19	31	50	28	13	5	5	19
524130	1st Half	0	Western Ill.	15	23	1	3	7	9	38	3	10	13	7	11	3	2	7
524130	1st Half	1	Dayton	17	34	5	15	2	3	41	7	7	14	12	6	7	1	9
524130	2nd Half	0	Western Ill.	5	26	0	7	10	12	20	5	9	14	1	5	1	0	3
524130	2nd Half	1	Dayton	20	31	5	11	1	1	46	2	17	19	13	2	3	1	11
524130	Game Stats	0	Western Ill.	20	49	1	10	17	21	58	8	19	27	8	16	4	2	10
524130	Game Stats	1	Dayton	37*	65	10	26	3	4	87*	9	24	33	25*	8	10	2	20
