game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
1343660	1st Half	0	Cal Poly	8	24	2	4	3	4	21	4	12	16	4	5	3	1	7
1343660	1st Half	1	TCU	8	22	1	6	3	4	20	2	13	15	6	5	2	3	3
1343660	2nd Half	0	Cal Poly	11	30	2	11	1	2	25	8	10	18	6	7	2	0	11
1343660	2nd Half	1	TCU	10	21	3	4	10	16	33	5	11	16	3	6	4	2	3
1343660	Game Stats	0	Cal Poly	19	54	4	15	4	6	46	12	22	34	10	12	5	1	18
1343660	Game Stats	1	TCU	18	43	4	10	13	20	53	7	24	31	9	11	6	5	6
1343692	1st Half	0	Stetson	12	29	7	15	3	3	34	4	11	15	9	8	4	0	11
1343692	1st Half	1	Miami (FL)	11	28	4	11	8	11	34	7	12	19	6	7	2	0	5
1343692	2nd Half	0	Stetson	16	34	6	16	7	11	45	4	11	15	11	3	2	1	10
1343692	2nd Half	1	Miami (FL)	21	33	3	10	8	13	53	5	15	20	13	4	2	1	8
1343692	Game Stats	0	Stetson	28	63	13	31	10	14	79	8	22	30	20	11	6	1	21
1343692	Game Stats	1	Miami (FL)	32	61	7	21	16	24	87	12	27	39	19	11	4	1	13
1343753	1st Half	0	Charleston So.	8	34	5	20	2	4	23	13	12	25	5	8	4	2	9
1343753	1st Half	1	Charlotte	8	25	2	6	6	12	24	8	13	21	3	7	3	4	7
1343753	2nd Half	0	Charleston So.	11	31	3	14	10	14	35	10	13	23	4	9	3	2	16
1343753	2nd Half	1	Charlotte	15	34	1	7	13	21	44	10	13	23	4	4	6	2	12
1343753	Game Stats	0	Charleston So.	19	65	8	34	12	18	58	23	25	48	9	17	7	4	25
1343753	Game Stats	1	Charlotte	23	59	3	13	19	33	68	18	26	44	7	11	9	6	19
1343953	1st Half	0	Radford	14	36	4	10	3	8	35	10	7	17	7	4	6	1	12
1343953	1st Half	1	Wake Forest	17	22	3	6	7	13	44	2	15	17	7	8	3	3	9
1343953	2nd Half	0	Radford	11	30	3	11	7	12	32	8	10	18	4	8	6	3	16
1343953	2nd Half	1	Wake Forest	11	22	0	5	13	17	35	3	14	17	4	10	5	2	10
1343953	Game Stats	0	Radford	25	66	7	21	10	20	67	18	17	35	11	12	12	4	28
1343953	Game Stats	1	Wake Forest	28	44	3	11	20	30	79	5	29	34	11	18	8	5	19
1343957	1st Half	0	Kennesaw St.	10	26	3	9	7	9	30	7	8	15	5	9	2	1	11
1343957	1st Half	1	Tennessee	17	24	4	5	4	9	42	2	11	13	10	7	6	5	10
1343957	2nd Half	0	Kennesaw St.	14	26	2	7	7	16	37	8	8	16	4	3	2	1	12
1343957	2nd Half	1	Tennessee	9	19	3	7	13	19	34	6	10	16	7	6	1	1	12
1343957	Game Stats	0	Kennesaw St.	24	52	5	16	14	25	67	15	16	31	9	12	4	2	23
1343957	Game Stats	1	Tennessee	26	43	7	12	17	28	76	8	21	29	17	13	7	6	22
1343960	1st Half	0	Hampton	9	33	2	10	2	2	22	4	14	18	3	4	4	2	7
1343960	1st Half	1	William & Mary	10	22	3	9	6	11	29	1	20	21	8	8	3	2	2
1343960	2nd Half	0	Hampton	10	27	0	6	9	14	29	9	11	20	0	8	1	0	11
1343960	2nd Half	1	William & Mary	12	25	6	12	10	15	40	4	11	15	12	5	4	2	8
1343960	Game Stats	0	Hampton	19	60	2	16	11	16	51	13	25	38	3	12	5	2	18
1343960	Game Stats	1	William & Mary	22	47	9	21	16	26	69	5	31	36	20	13	7	4	10
1343961	1st Half	0	MIT	11	29	4	9	0	0	26	7	10	17	2	13	4	0	10
1343961	1st Half	1	Harvard	10	24	3	6	8	12	31	6	11	17	7	6	6	6	4
1343961	2nd Half	0	MIT	9	26	0	5	10	13	28	3	11	14	3	5	1	2	6
1343961	2nd Half	1	Harvard	16	32	3	9	3	6	38	6	14	20	10	3	3	4	11
1343961	Game Stats	0	MIT	20	55	4	14	10	13	54	10	21	31	5	18	5	2	16
1343961	Game Stats	1	Harvard	26	56	6	15	11	18	69	12	25	37	17	9	9	10	15
