year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	height	class_year	games_played	games_started
2015	12020	30093	AUM	12		Ansley, A.J.		F	-	Sr	0	0
2015	12020	30093	AUM	04		Brooks, Marquez		""	-	Sr	0	0
2015	12020	30093	AUM	11	1525822.0	Carnley, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1525822.0	""	-	Fr	0	0
2015	12020	30093	AUM	31		Cole, Caz		""	-	Sr	0	0
2015	12020	30093	AUM	03	1525819.0	Davis, Quay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1525819.0	""	-	Fr	0	0
2015	12020	30093	AUM	52		Hadji, El		""	-	Sr	0	0
2015	12020	30093	AUM	10	1525821.0	Harrell, Tristen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1525821.0	""	-	Fr	0	0
2015	12020	30093	AUM	25	1525824.0	Harris, Paul	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1525824.0	""	-	Fr	0	0
2015	12020	30093	AUM	55		Hergott, Alex		""	-	Sr	0	0
2015	12020	30093	AUM	14		Holmes, Brandon		""	-	Sr	0	0
2015	12020	30093	AUM	32	1525825.0	Howard, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1525825.0	""	-	Fr	0	0
2015	12020	30093	AUM	04	1525820.0	Jones, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1525820.0	""	-	Fr	0	0
2015	12020	30093	AUM	20		Lowe, Tyler		""	-	Sr	0	0
2015	12020	30093	AUM	00	1525816.0	Murphy, Leshaun	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1525816.0	""	-	Fr	0	0
2015	12020	30093	AUM	01	1525817.0	Person, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1525817.0	""	-	Fr	0	0
2015	12020	30093	AUM	02		Player, Matt		""	-	Sr	0	0
2015	12020	30093	AUM	10		Rawls, Bryant		""	-	Sr	0	0
2015	12020	30093	AUM	05		Stangline, Jerry		G	-	Sr	0	0
2015	12020	30093	AUM	22	1525823.0	Wade, Da'Keidres	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1525823.0	""	-	Fr	0	0
2015	12020	30093	AUM	02	1525818.0	Washington, Keith	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1525818.0	""	-	Fr	0	0
2015	12020	30093	AUM	11		Wilson, Darren		""	-	Sr	0	0
2015	12020	30123	Academy of Art	05	1286931.0	Anderson, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1286931.0	G	6-0	Sr	26	18
2015	12020	30123	Academy of Art	12	1625434.0	Cary, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625434.0	G	6-3	Jr	26	2
2015	12020	30123	Academy of Art	02	1625431.0	Harrison, Jase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625431.0	G	6-3	Fr	26	12
2015	12020	30123	Academy of Art	20	1625438.0	Kulich, Yanick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625438.0	F	6-6	Jr	4	4
2015	12020	30123	Academy of Art	04	1625433.0	McMahan, Marshawn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625433.0	G	6-0	So	20	0
2015	12020	30123	Academy of Art	11	1511140.0	Moore, Alexis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1511140.0	G	6-3	Sr	24	17
2015	12020	30123	Academy of Art	03	1625432.0	Okeneme, Uchenna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625432.0	G	6-1	Fr	26	12
2015	12020	30123	Academy of Art	14	1511141.0	Pratt, Herman	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1511141.0	G	5-11	So	26	26
2015	12020	30123	Academy of Art	15	1625435.0	Sabino, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625435.0	F	6-6	So	26	16
2015	12020	30123	Academy of Art	33	1625436.0	Stokes, Trent	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625436.0	C	6-8	Jr	26	18
2015	12020	30123	Academy of Art	10	1511139.0	Valdeolmillos, Sergio	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1511139.0	G	6-2	So	26	5
2015	12020	929	Adams St.	55	1517992.0	Buchanan, Juwan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1517992.0	F	6-6	Sr	27	23
2015	12020	929	Adams St.	32	1625765.0	Cooper, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625765.0	F	6-8	Fr	13	0
2015	12020	929	Adams St.	24	1625764.0	Grover, Kendyl	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625764.0	F	6-8	Jr	28	5
2015	12020	929	Adams St.	33	1625766.0	Hall, Marcus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625766.0	G	6-5	Sr	28	17
2015	12020	929	Adams St.	34	1517991.0	Hemsley, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1517991.0	F	6-6	Sr	26	15
2015	12020	929	Adams St.	12	1517976.0	Hope, Mikey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1517976.0	G	6-0	Sr	20	10
2015	12020	929	Adams St.	4	1517974.0	Jamestown, Ozelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1517974.0	G	6-2	Sr	0	0
2015	12020	929	Adams St.	10	1297899.0	Kauffman, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1297899.0	G	6-2	Sr	27	8
2015	12020	929	Adams St.	53	1651854.0	LaCour, Phillip	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1651854.0	""	-	N/A	1	0
2015	12020	929	Adams St.	1		Machado, Vitor		G	6-3	Sr	0	0
2015	12020	929	Adams St.	22	1625763.0	Machado, Bruno	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625763.0	F	6-6	Sr	25	7
2015	12020	929	Adams St.	15	1625761.0	Middlebrooks, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625761.0	F	6-9	Sr	22	14
2015	12020	929	Adams St.	2	1517977.0	Nelson, Rodney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1517977.0	G	5-10	Sr	26	9
2015	12020	929	Adams St.	3	1625758.0	Polee, Darrell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625758.0	G	6-2	Jr	5	0
2015	12020	929	Adams St.	11		Sistrunk, Dwight		G	6-0	Jr	0	0
2015	12020	929	Adams St.	5	1625759.0	Smith, Shakir	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625759.0	G	6-1	Jr	27	24
2015	12020	929	Adams St.	21	1625762.0	Umoru, Bryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625762.0	G	6-5	So	26	0
2015	12020	929	Adams St.	0	1625756.0	Williams, Travante	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1625756.0	G	6-4	Jr	28	8
2015	12020	3	Adelphi	11	1624198.0	Bennett, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1624198.0	G	6-1	So	16	0
2015	12020	3	Adelphi	3	1508857.0	Citron, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1508857.0	F	6-7	Jr	0	0
2015	12020	3	Adelphi	30	1624199.0	Coffey, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1624199.0	G	6-1	Fr	25	17
2015	12020	3	Adelphi	0	1508861.0	Coleman, Damon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1508861.0	G	5-9	So	26	25
2015	12020	3	Adelphi	5	1508859.0	Davis, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1508859.0	G	6-5	So	6	0
2015	12020	3	Adelphi	21	1400536.0	DeNicola, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1400536.0	C	6-7	Jr	25	24
2015	12020	3	Adelphi	24	1508865.0	Ferguson, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1508865.0	G	6-4	So	3	0
2015	12020	3	Adelphi	23	1508864.0	Fodouop, Boris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1508864.0	F	6-6	Sr	18	4
2015	12020	3	Adelphi	12	1624200.0	Jenkins, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1624200.0	G	6-1	Jr	23	10
2015	12020	3	Adelphi	25	1624201.0	John, Christopher	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1624201.0	G	5-11	So	2	0
2015	12020	3	Adelphi	10	1400532.0	Libroia, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1400532.0	G	5-10	Jr	26	24
2015	12020	3	Adelphi	4	1508858.0	McLeggan, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1508858.0	G	6-1	So	19	0
2015	12020	3	Adelphi	15	1292126.0	Morgan, Duane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1292126.0	F	6-6	Sr	26	26
2015	12020	3	Adelphi	2	1631235.0	Ryals, Lylle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12020&stats_player_seq=1631235.0	G	6-5	So	3	0
