year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2017	12480	26172	A&M-Corpus Christi	24	1844801	Bradley, Jamell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1844801	Fr	G	6-6	2	0	6:00	""	1	0.00	""	1	0.00	""	""	""	""	""	""	3	3	1.50	1	""	""	""	1	""	""	""
2017	12480	2	Abilene Christian	15	1744197	Farquhar, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1744197	So	F	6-7	29	5	412:00	70	142	49.30	36	78	46.15	15	24	62.50	191	6.59	28	63	91	3.14	20	25	9	5	56	1	""	2
2017	12480	2	Abilene Christian	10	1625908	Tripp, Isaiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1625908	Jr	G	6-1	29	15	662:00	55	129	42.64	28	78	35.90	37	47	78.72	175	6.03	8	34	42	1.45	46	31	16	1	69	""	""	1
2017	12480	2	Abilene Christian	1	1744195	Lewis, Jaren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1744195	So	F	6-6	29	29	940:00	148	289	51.21	11	34	32.35	90	125	72.00	397	13.69	39	151	190	6.55	61	75	53	12	72	4	""	""
2017	12480	2	Abilene Christian	23	1744198	Howell, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1744198	So	F	6-7	29	20	451:00	58	128	45.31	1	4	25.00	32	58	55.17	149	5.14	37	52	89	3.07	17	43	5	12	79	""	""	2
2017	12480	2	Abilene Christian	5	1847906	Ricks, Payten	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847906	Fr	G	6-2	28	5	376:00	28	78	35.90	9	36	25.00	32	45	71.11	97	3.46	2	26	28	1.00	34	36	20	""	33	""	""	""
2017	12480	2	Abilene Christian	11	1625911	Green, Drake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1625911	Jr	G	6-3	27	19	648:00	50	129	38.76	44	109	40.37	9	9	100.00	153	5.67	4	51	55	2.04	30	23	22	6	61	""	""	1
2017	12480	2	Abilene Christian	0	1744194	Franklin, Jaylen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1744194	So	G	6-2	26	26	896:00	115	248	46.37	5	28	17.86	47	108	43.52	282	10.85	12	86	98	3.77	115	65	48	8	62	1	""	2
2017	12480	2	Abilene Christian	21	1847908	Friday, Jalone	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847908	Fr	C	6-9	26	11	563:00	123	235	52.34	36	79	45.57	75	91	82.42	357	13.73	41	101	142	5.46	9	41	12	34	95	3	""	8
2017	12480	2	Abilene Christian	14	1847907	Lenox, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847907	Fr	G	6-3	26	0	201:00	8	28	28.57	4	14	28.57	2	3	66.67	22	0.85	3	15	18	0.69	10	16	5	1	31	""	""	""
2017	12480	2	Abilene Christian	3	1847905	Langston, Diamante	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847905	Jr	G	6-2	25	4	199:00	9	18	50.00	""	2	0.00	6	13	46.15	24	0.96	""	16	16	0.64	16	19	7	""	22	""	""	""
2017	12480	2	Abilene Christian	02	1847904	Maxwell, B.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847904	Fr	G	6-5	17	0	179:00	23	47	48.94	11	24	45.83	1	1	100.00	58	3.41	13	19	32	1.88	10	12	5	3	30	""	""	1
2017	12480	2	Abilene Christian	4	1744196	Crnic, Jovan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1744196	Sr	G	6-5	13	11	367:00	34	83	40.96	22	63	34.92	14	20	70.00	104	8.00	5	27	32	2.46	40	20	8	1	21	""	""	""
2017	12480	2	Abilene Christian	22	1847909	Reynolds, Jadon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847909	Fr	G	6-1	5	0	7:00	""	1	0.00	""	1	0.00	""	""	""	""	""	""	1	1	0.20	""	2	""	""	""	""	""	""
2017	12480	721	Air Force	15	1621050	Van, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1621050	Jr	G	6-2	33	29	944:00	110	248	44.35	34	87	39.08	97	116	83.62	351	10.64	7	76	83	2.52	93	57	18	1	37	""	""	""
2017	12480	721	Air Force	20	1621051	Lyons, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1621051	Jr	G	6-3	33	18	849:00	79	204	38.73	20	62	32.26	65	94	69.15	243	7.36	15	92	107	3.24	78	40	47	1	56	""	""	3
2017	12480	721	Air Force	33	1621055	Toohey, Frank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1621055	Jr	C	6-7	33	33	819:00	117	225	52.00	21	52	40.38	98	123	79.67	353	10.70	62	87	149	4.52	52	59	14	10	111	2	""	6
2017	12480	721	Air Force	12	1853694	Scottie, Lavelle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1853694	Fr	F	6-6	33	3	473:00	61	138	44.20	10	24	41.67	45	65	69.23	177	5.36	22	83	105	3.18	30	28	13	11	45	""	""	""
2017	12480	721	Air Force	5	1514211	Kocur, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1514211	Sr	G	6-3	33	33	837:00	111	248	44.76	61	163	37.42	37	56	66.07	320	9.70	31	111	142	4.30	67	49	27	""	78	1	""	2
2017	12480	721	Air Force	35	1514218	Graham, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1514218	Sr	F	6-6	32	32	940:00	150	317	47.32	41	110	37.27	61	90	67.78	402	12.56	41	143	184	5.75	63	49	22	19	86	3	""	4
2017	12480	721	Air Force	32	1621054	Manning, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1621054	Jr	F	6-6	31	3	435:00	71	160	44.38	34	93	36.56	19	28	67.86	195	6.29	20	38	58	1.87	17	18	11	1	26	""	""	""
2017	12480	721	Air Force	2	1621047	Siples, CJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1621047	Jr	G	6-3	30	8	441:00	29	92	31.52	11	38	28.95	22	42	52.38	91	3.03	8	51	59	1.97	40	25	22	6	43	""	""	""
2017	12480	721	Air Force	22	1734764	Louder, Pervis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1734764	So	G	6-2	24	1	201:00	22	58	37.93	7	18	38.89	18	35	51.43	69	2.88	6	19	25	1.04	13	21	6	2	29	""	""	""
2017	12480	721	Air Force	1	1734766	Norman, Dane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1734766	So	G	6-7	21	1	224:00	25	57	43.86	9	18	50.00	16	20	80.00	75	3.57	27	32	59	2.81	9	17	3	2	37	""	""	1
2017	12480	721	Air Force	3	1853692	Tomes, Sid	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1853692	Fr	G	6-4	17	4	182:00	16	46	34.78	10	31	32.26	7	8	87.50	49	2.88	""	19	19	1.12	14	6	7	""	15	""	""	""
2017	12480	721	Air Force	25	1514215	Broekhuis, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1514215	Sr	F	6-6	13	0	91:00	3	17	17.65	""	4	0.00	2	2	100.00	8	0.62	5	12	17	1.31	4	7	1	3	10	""	""	""
2017	12480	721	Air Force	13	1853695	Brown, Lesean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1853695	Fr	G	6-2	13	0	51:00	4	8	50.00	1	2	50.00	2	7	28.57	11	0.85	1	10	11	0.85	4	1	2	""	2	""	""	""
2017	12480	721	Air Force	0	1853691	Morris, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1853691	Fr	G	6-3	13	0	97:00	7	28	25.00	1	14	7.14	16	19	84.21	31	2.38	3	12	15	1.15	7	5	2	1	6	""	""	""
2017	12480	721	Air Force	30	1853697	Dewane, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1853697	Fr	F	6-8	10	0	24:00	2	8	25.00	1	3	33.33	6	8	75.00	11	1.10	1	4	5	0.50	1	""	1	""	4	""	""	""
2017	12480	721	Air Force	43	1853700	Swan, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1853700	Fr	F	6-6	9	0	50:00	7	15	46.67	1	4	25.00	2	2	100.00	17	1.89	6	3	9	1.00	1	5	1	""	7	""	""	""
2017	12480	721	Air Force	41	1853699	Culp, Keegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1853699	Fr	F	6-5	4	0	7:00	""	1	0.00	""	1	0.00	""	""	""	""	""	1	1	2	0.50	""	""	""	""	1	""	""	""
2017	12480	721	Air Force	40	1621056	Leonard, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1621056	Jr	C	6-8	2	0	10:00	3	6	50.00	2	4	50.00	""	""	""	8	4.00	2	1	3	1.50	1	""	""	""	1	""	""	""
2017	12480	721	Air Force	4	1734763	Hummer, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1734763	So	G	6-0	1	0	2:00	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12480	5	Akron 	0	1736149	Ivey, Jimond	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1736149	Jr	G	6-4	36	29	1051:00	127	244	52.05	34	101	33.66	79	103	76.70	367	10.19	50	158	208	5.78	71	50	41	10	90	2	""	5
2017	12480	5	Akron 	02	1511819	Cheatham, Jr., Kwan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1511819	Sr	F	6-9	36	35	1029:00	136	332	40.96	78	203	38.42	47	59	79.66	397	11.03	54	204	258	7.17	65	55	18	35	97	5	""	3
2017	12480	5	Akron 	23	1511823	Johnson, Isaiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1511823	Sr	C	6-10	36	36	1076:00	223	357	62.46	""	2	0.00	152	259	58.69	598	16.61	103	154	257	7.14	103	84	17	33	95	7	""	2
2017	12480	5	Akron 	55	1624271	Jackson, Antino	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1624271	Jr	G	5-11	36	36	992:00	128	299	42.81	68	174	39.08	66	88	75.00	390	10.83	12	74	86	2.39	96	70	40	3	83	""	""	2
2017	12480	5	Akron 	11	1846990	Dunn-Martin, Tavian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1846990	Fr	G	5-8	36	1	383:00	49	126	38.89	33	88	37.50	14	18	77.78	145	4.03	2	27	29	0.81	38	25	12	""	37	""	""	""
2017	12480	5	Akron 	1	1736152	Williams, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1736152	So	G	6-2	35	9	764:00	88	227	38.77	69	189	36.51	18	28	64.29	263	7.51	20	46	66	1.89	26	40	17	1	55	""	""	1
2017	12480	5	Akron 	14	1624274	Robotham, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1624274	Jr	G	6-1	33	33	981:00	85	213	39.91	48	124	38.71	73	92	79.35	291	8.82	10	59	69	2.09	99	43	27	""	60	""	""	""
2017	12480	5	Akron 	22	1736150	Olojakpoke, Emmanuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1736150	So	F	6-7	33	0	195:00	35	51	68.63	""	""	""	9	18	50.00	79	2.39	18	28	46	1.39	""	6	2	20	50	""	""	1
2017	12480	5	Akron 	10	1511824	Jackson, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1511824	Jr	G	6-8	31	0	251:00	18	52	34.62	8	38	21.05	9	18	50.00	53	1.71	20	29	49	1.58	2	8	6	3	29	""	""	""
2017	12480	5	Akron 	3	1736151	Utomi, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1736151	Fr	F	6-6	30	2	289:00	45	101	44.55	26	62	41.94	27	39	69.23	143	4.77	5	31	36	1.20	8	19	9	2	31	""	""	""
2017	12480	5	Akron 	21	1846991	Hughes, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1846991	Fr	C	6-10	20	0	146:00	11	24	45.83	""	""	""	13	20	65.00	35	1.75	8	16	24	1.20	7	9	6	10	25	""	""	1
2017	12480	5	Akron 	12	1846992	McIntyre, Marquelle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1846992	Fr	G	5-10	4	0	5:00	""	3	0.00	""	""	""	1	2	50.00	1	0.25	1	2	3	0.75	1	2	""	""	""	""	""	""
2017	12480	5	Akron 	5	1742423	Eubanks, Craig	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1742423	Sr	G	6-4	4	0	26:00	3	5	60.00	2	4	50.00	""	""	""	8	2.00	""	1	1	0.25	""	3	""	1	""	""	""	""
2017	12480	5	Akron 	20	1539704	Noble, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1539704	Sr	G	6-2	3	0	6:00	1	1	100.00	""	""	""	""	""	""	2	0.67	""	""	""	""	""	1	3	""	1	""	""	""
2017	12480	5	Akron 	25	1742422	Anderson, Carlitos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1742422	Sr	G	6-1	2	0	6:00	""	1	0.00	""	""	""	""	""	""	""	""	""	2	2	1.00	1	""	""	""	""	""	""	""
2017	12480	8	Alabama 	12	1733190	Ingram, Dazon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1733190	Fr	G	6-5	34	34	934:00	118	227	51.98	21	49	42.86	103	156	66.03	360	10.59	35	117	152	4.47	113	85	30	8	89	2	""	4
2017	12480	8	Alabama 	10	1509294	Taylor, Jimmie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1509294	Sr	F	6-10	34	14	619:00	71	123	57.72	""	""	""	31	63	49.21	173	5.09	41	85	126	3.71	20	38	15	47	85	""	""	3
2017	12480	8	Alabama 	1	1624371	Norris, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1624371	Jr	F	6-7	34	27	927:00	105	258	40.70	47	141	33.33	48	65	73.85	305	8.97	41	88	129	3.79	25	38	23	4	76	1	""	1
2017	12480	8	Alabama 	35	1733189	Hall, Donta	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1733189	So	F	6-9	34	20	670:00	79	120	65.83	""	""	""	45	75	60.00	203	5.97	66	120	186	5.47	18	31	18	48	85	""	""	3
2017	12480	8	Alabama 	05	1733192	Johnson Jr., Avery	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1733192	So	G	5-11	34	6	657:00	84	254	33.07	33	106	31.13	32	42	76.19	233	6.85	11	46	57	1.68	49	36	25	1	58	""	""	""
2017	12480	8	Alabama 	25	1846155	Key, Braxton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1846155	Fr	F	6-8	34	30	1012:00	139	321	43.30	32	97	32.99	97	153	63.40	407	11.97	54	139	193	5.68	86	106	21	21	86	""	""	2
2017	12480	8	Alabama 	21	1846156	Olaniyan, Bola	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1846156	Sr	F	6-7	33	22	531:00	39	76	51.32	""	""	""	24	40	60.00	102	3.09	89	123	212	6.42	13	43	23	1	69	1	""	1
2017	12480	8	Alabama 	3	1846152	Collins, Corban	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1846152	Sr	G	6-3	32	14	698:00	70	199	35.18	45	129	34.88	39	60	65.00	224	7.00	9	49	58	1.81	47	30	18	""	58	""	""	1
2017	12480	8	Alabama 	22	1846153	Davis, Ar'Mond	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1846153	Jr	G	6-6	32	0	440:00	67	202	33.17	32	120	26.67	27	33	81.82	193	6.03	7	40	47	1.47	4	20	13	2	22	""	""	""
2017	12480	8	Alabama 	11	1509290	Hale, Shannon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1509290	Sr	F	6-8	21	1	246:00	24	76	31.58	8	41	19.51	31	44	70.45	87	4.14	6	25	31	1.48	6	22	5	6	29	""	""	1
2017	12480	8	Alabama 	2	1733191	Schaffer, Lawson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1733191	So	G	5-10	17	0	28:00	4	10	40.00	4	8	50.00	4	4	100.00	16	0.94	1	3	4	0.24	5	1	3	""	1	""	""	""
2017	12480	8	Alabama 	0	1733193	King, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1733193	Jr	F	6-7	7	2	89:00	8	25	32.00	3	13	23.08	4	6	66.67	23	3.29	3	17	20	2.86	3	7	5	2	3	""	""	""
2017	12480	8	Alabama 	23	1733186	Austin, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1733186	So	G	6-5	6	0	44:00	1	19	5.26	""	6	0.00	2	5	40.00	4	0.67	2	2	4	0.67	1	1	1	1	3	""	""	""
2017	12480	8	Alabama 	33	1861493	Fuller, Landon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1861493	N/A	""	-	3	0	5:00	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12480	6	Alabama A&M	10	1519017	Battle, Rakia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1519017	Sr	G	5-10	29	29	909:00	59	210	28.10	17	70	24.29	46	69	66.67	181	6.24	15	78	93	3.21	142	85	30	2	53	""	""	1
2017	12480	6	Alabama A&M	4	1857289	Johnson, Ariston	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1857289	N/A	""	-	29	4	442:00	25	90	27.78	6	19	31.58	20	27	74.07	76	2.62	4	33	37	1.28	34	34	9	""	47	""	""	""
2017	12480	6	Alabama A&M	3	1857288	Petty, De'Ederick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1857288	N/A	G	-	29	25	852:00	104	305	34.10	48	172	27.91	131	175	74.86	387	13.34	16	72	88	3.03	37	57	10	6	57	""	""	1
2017	12480	6	Alabama A&M	11	1519016	Cotton, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1519016	Sr	G	5-10	29	3	563:00	37	113	32.74	22	69	31.88	29	40	72.50	125	4.31	14	30	44	1.52	24	22	11	""	56	""	""	2
2017	12480	6	Alabama A&M	42	1633602	McConico, Quinterian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1633602	N/A	C	-	28	28	857:00	170	291	58.42	""	2	0.00	51	87	58.62	391	13.96	60	149	209	7.46	19	47	10	12	65	7	""	1
2017	12480	6	Alabama A&M	24	1857292	Wiley, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1857292	N/A	F	-	27	22	352:00	38	80	47.50	6	18	33.33	10	12	83.33	92	3.41	20	30	50	1.85	6	16	6	4	35	""	""	""
2017	12480	6	Alabama A&M	12	1633594	Merriweather, Marcus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1633594	Sr	G	6-1	26	10	456:00	50	152	32.89	21	76	27.63	23	30	76.67	144	5.54	9	31	40	1.54	22	29	6	""	38	""	""	1
2017	12480	6	Alabama A&M	22	1857291	Jones, Eugene	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1857291	N/A	F	-	24	3	309:00	27	83	32.53	1	14	7.14	15	22	68.18	70	2.92	15	34	49	2.04	13	17	4	3	38	""	""	1
2017	12480	6	Alabama A&M	44	1747953	Sherif, Mohamed	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1747953	Fr	""	-	20	1	313:00	37	64	57.81	""	""	""	28	66	42.42	102	5.10	33	39	72	3.60	4	19	2	7	53	1	""	""
2017	12480	6	Alabama A&M	30	1633598	Ewards, Adrian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1633598	Sr	F	6-4	16	11	378:00	44	88	50.00	""	2	0.00	34	50	68.00	122	7.62	29	50	79	4.94	17	15	6	12	44	1	""	2
2017	12480	6	Alabama A&M	02	1747951	Thomas, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1747951	Fr	""	-	9	1	163:00	13	36	36.11	3	14	21.43	5	7	71.43	34	3.78	9	13	22	2.44	5	13	2	5	16	""	""	""
2017	12480	6	Alabama A&M	35	1857293	Burnett, Tracey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1857293	N/A	""	-	9	8	234:00	23	48	47.92	""	""	""	14	24	58.33	60	6.67	8	23	31	3.44	4	19	4	1	19	""	""	""
2017	12480	6	Alabama A&M	20	1857290	Wiltshire, L'Quan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1857290	N/A	""	-	6	0	48:00	1	3	33.33	1	1	100.00	3	5	60.00	6	1.00	3	5	8	1.33	3	2	3	""	5	""	""	""
2017	12480	6	Alabama A&M	40	1879116	Woods, Kimium	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1879116	N/A	""	-	1	0	""	""	""	""	""	""	""	""	""	""	""	""	""	1	1	1.00	""	""	""	""	""	""	""	""
2017	12480	7	Alabama St.	12	1857747	Gee, Reginald	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1857747	Fr	G	6-3	31	16	702:00	86	231	37.23	41	114	35.96	54	82	65.85	267	8.61	28	81	109	3.52	17	44	14	3	46	""	""	1
2017	12480	7	Alabama St.	14	1407862	Armstrong, Tony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1407862	Sr	F	6-6	31	20	843:00	126	271	46.49	""	""	""	97	148	65.54	349	11.26	74	131	205	6.61	25	53	15	23	88	3	""	2
