year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2018	12620	30093	AUM	2	1851975	Taylor, Darrion	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1851975	So	G	5-7	27	15	704:00	85	226	37.61	48	149	32.21	33	37	89.19	251	9.30	13	44	57	2.11	77	33	27	""	24	""	""	""
2018	12620	30093	AUM	3	1747894	DeRamus, Desmond	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1747894	Jr	G	6-2	26	22	969:00	143	298	47.99	38	110	34.55	67	96	69.79	391	15.04	39	75	114	4.38	110	65	58	5	59	""	""	""
2018	12620	30093	AUM	1	1851973	Hornbuckle, Kameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1851973	Sr	F	6-6	26	9	404:00	39	74	52.70	""	1	0.00	14	20	70.00	92	3.54	38	68	106	4.08	7	17	5	17	58	""	""	3
2018	12620	30093	AUM	0	1966173	Keith, Kenneth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1966173	Jr	G	5-10	26	11	474:00	62	162	38.27	25	83	30.12	50	61	81.97	199	7.65	12	47	59	2.27	52	27	15	""	40	""	""	""
2018	12620	30093	AUM	12	1851977	Croff, Jarett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1851977	Sr	C	6-10	25	19	532:00	83	151	54.97	2	10	20.00	41	47	87.23	209	8.36	50	103	153	6.12	18	33	9	22	71	3	""	2
2018	12620	30093	AUM	10	1851976	Bryant, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1851976	So	G	6-3	25	14	302:00	44	100	44.00	25	57	43.86	17	23	73.91	130	5.20	5	31	36	1.44	19	30	20	2	23	""	""	1
2018	12620	30093	AUM	22	1851979	James-Core, Lafayette	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1851979	Sr	F	6-6	25	24	626:00	118	254	46.46	40	88	45.45	25	42	59.52	301	12.04	21	66	87	3.48	18	48	27	14	46	1	""	1
2018	12620	30093	AUM	20	1966164	Eubanks, Reagan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1966164	Sr	G	6-5	17	13	587:00	90	222	40.54	36	114	31.58	29	37	78.38	245	14.41	13	61	74	4.35	35	30	27	13	44	""	""	""
2018	12620	30093	AUM	4	1966174	Merriweather, OJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1966174	Fr	F	6-7	16	1	115:00	9	25	36.00	""	""	""	7	10	70.00	25	1.56	5	18	23	1.44	2	5	4	7	20	""	""	""
2018	12620	30093	AUM	32	1748061	Jackson, Marcus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1748061	Jr	G	6-2	16	2	141:00	10	25	40.00	2	11	18.18	3	5	60.00	25	1.56	6	10	16	1.00	6	7	8	1	23	""	""	""
2018	12620	30093	AUM	25	1851978	Ferguson, Chandler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1851978	Sr	F	6-6	15	1	104:00	11	22	50.00	5	11	45.45	2	4	50.00	29	1.93	8	14	22	1.47	1	8	1	""	9	""	""	""
2018	12620	30093	AUM	15	1966182	McMorris, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1966182	So	G	6-1	14	0	106:00	4	25	16.00	1	6	16.67	""	""	""	9	0.64	2	10	12	0.86	13	6	9	1	11	""	""	""
2018	12620	30093	AUM	21	1966186	Pitts, Antoine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12620&stats_player_seq=1966186	Fr	F	6-7	13	2	112:00	11	26	42.31	2	7	28.57	7	9	77.78	31	2.38	14	13	27	2.08	6	7	4	3	22	""	""	2
