game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
3506743	1st Half	0	Crown (MN)	14	27	5	12	5	5	38	4	3	7	8	11	4	1	13	""
3506743	1st Half	1	Bemidji St.	14	27	4	8	11	16	43	9	8	17	7	8	6	1	6	""
3506743	2nd Half	0	Crown (MN)	7	25	1	11	7	9	22	6	8	14	3	19	2	3	8	""
3506743	2nd Half	1	Bemidji St.	24	36	2	7	7	9	57	4	12	16	11	6	10	2	14	""
3506743	Game Stats	0	Crown (MN)	21	52	6	23/	12	14	60	10	11	21	11	30/	6	4/	21/	 
3506743	Game Stats	1	Bemidji St.	38	63	6	15	18	25	100	13	20	33	18	14	16	3	20	 
3506790	1st Half	0	N.C. Wesleyan	12	37	2	9	1	3	27	6	9	15	5	11	4	2	13	""
3506790	1st Half	1	East Carolina	16	37	1	10	15	19	48	12	19	31	7	8	8	2	7	""
3506790	2nd Half	0	N.C. Wesleyan	15	29	5	11	19	27	54	7	11	18	13	13	10	1	18	""
3506790	2nd Half	1	East Carolina	14	25	2	6	21	27	51	3	12	15	10	14	9	1	17	""
3506790	Game Stats	0	N.C. Wesleyan	27	66	7	20	20	30	81	13	20	33	18	24/	14/	3	31/	1
3506790	Game Stats	1	East Carolina	30	62	3	16	36/	46	99	15	31	46	17	22	17/	3	24	1
3506891	1st Half	0	Alma	11	27	5	16	3	5	30	4	11	15	7	17	8	0	13	""
3506891	1st Half	1	Central Mich.	21	36	7	13	12	17	61	7	13	20	13	8	7	2	7	""
3506891	2nd Half	0	Alma	12	33	6	15	4	7	34	5	12	17	9	6	2	0	14	""
3506891	2nd Half	1	Central Mich.	14	29	6	13	11	20	45	9	18	27	8	7	3	2	9	""
3506891	Game Stats	0	Alma	23	60	11/	31/	7	12	64	9	23	32	16	23/	10	 	27/	 
3506891	Game Stats	1	Central Mich.	35	65	13	26	23	37	106	16	31	47	21	15	10	4	16	 
3507435	1st Half	0	Chapman	5	25	2	5	4	9	16	6	9	15	2	8	1	1	7	""
3507435	1st Half	1	UC Irvine	17	27	4	6	2	3	40	2	17	19	10	5	4	4	10	""
3507435	2nd Half	0	Chapman	7	25	1	5	5	9	20	9	6	15	2	11	1	1	9	""
3507435	2nd Half	1	UC Irvine	18	25	4	9	7	9	47	2	12	14	12	3	6	7	9	""
3507435	Game Stats	0	UC Irvine	35	52	8	15	9	12	87	4	29	33	22	8	10	11	19	1
3507435	Game Stats	1	Chapman	12	50	3	10	9	18	36	15	15	30	4	19	2	2	16	1/
3507614	1st Half	0	Brooklyn	10	30	2	12	9	13	31	7	16	23	3	10	2	0	9	""
3507614	1st Half	1	Wm. Paterson	17	36	3	11	7	9	44	5	15	20	7	4	5	1	11	""
3507614	2nd Half	0	Brooklyn	19	32	5	11	2	4	45	9	9	18	7	8	5	1	7	""
3507614	2nd Half	1	Wm. Paterson	11	30	3	14	7	8	32	10	4	14	4	9	4	1	5	""
3507614	1st OT	0	Brooklyn	 	 	 	 	 	 	12	 	 	 	 	 	 	 	 	 
3507614	1st OT	1	Wm. Paterson	 	 	 	 	 	 	19	 	 	 	 	 	 	 	 	 
3507614	Game Stats	0	Brooklyn	32	68	8	26	16	22	88	16	28	44	11	21	8	2	23	2
3507614	Game Stats	1	Wm. Paterson	31	70	8	27	25	31	95	16	22	38	13	14	11	3	19	 
3507630	1st Half	0	Penn St.-Brandywine	12	31	6	15	9	14	39	6	8	14	7	10	3	0	8	""
3507630	1st Half	1	Rowan	23	40	1	4	5	9	52	11	15	26	8	10	4	6	10	""
3507630	2nd Half	0	Penn St.-Brandywine	9	28	5	17	7	13	30	5	11	16	5	11	4	0	18	""
3507630	2nd Half	1	Rowan	19	33	0	3	17	22	55	7	17	24	10	9	9	1	13	""
3507630	Game Stats	0	Penn St.-Brandywine	21	59	11	32	16	27	69	11	19	30	12	21	7	 	26	3
3507630	Game Stats	1	Rowan	42/	73	1	7	22	31	107/	18	32	50	18	19	13	7	23	 
3507736	1st Half	0	Rensselaer	11	26	3	10	1	3	26	6	11	17	6	13	0	0	9	""
3507736	1st Half	1	WPI	14	32	3	10	4	4	35	6	11	17	7	6	2	2	9	""
3507736	2nd Half	0	Rensselaer	9	24	3	10	8	13	29	5	12	17	4	7	1	0	8	""
3507736	2nd Half	1	WPI	9	25	3	9	10	10	31	2	11	13	5	6	3	1	12	""
3507736	Game Stats	0	Rensselaer	20	50	6	20	9	16	55	11	23	34	10	20	1	 	17	 
3507736	Game Stats	1	WPI	23	57	6	19	14	14	66	8	22	30	12	12	5	3	21	 
3507758	1st Half	0	SUNY Canton	17	32	8	17	4	6	46	5	9	14	8	7	11	1	6	""
3507758	1st Half	1	Fredonia	15	28	1	6	4	6	35	5	10	15	6	11	5	0	4	""
3507758	2nd Half	0	SUNY Canton	11	33	6	15	6	12	34	9	15	24	7	5	4	0	9	""
3507758	2nd Half	1	Fredonia	16	33	1	7	4	8	37	5	15	20	4	6	4	4	11	""
3507758	Game Stats	0	Fredonia	31	61	2	13	8	14	72	10	25	35	10	17	9	4	15	 
3507758	Game Stats	1	SUNY Canton	28	65	14	32	10	18	80	14	24	38	15	12	15	1	15	 
3507868	1st Half	0	Mitchell	12	42	1	7	10	10	35	9	13	22	4	9	6	4	7	""
3507868	1st Half	1	Middlebury	19	43	3	11	5	7	46	10	20	30	11	10	3	4	6	""
3507868	2nd Half	0	Mitchell	14	42	3	10	5	9	36	7	7	14	6	3	4	0	11	""
3507868	2nd Half	1	Middlebury	19	35	5	13	12	20	55	10	21	31	15	6	1	0	7	""
3507868	Game Stats	0	Middlebury	38	78	8	24	17	27	101	22	43	65/	26	16	4	4	13	 
3507868	Game Stats	1	Mitchell	26	84/	4	17	15	19	71	17	22	39	10	12	10	4	18	1
3507900	1st Half	0	Lancaster Bible	12	25	2	4	7	11	33	4	12	16	6	10	4	1	13	""
3507900	1st Half	1	Messiah	15	26	7	13	10	17	47	4	12	16	11	8	4	0	11	""
3507900	2nd Half	0	Lancaster Bible	10	28	1	6	12	15	33	4	12	16	5	9	5	1	10	""
3507900	2nd Half	1	Messiah	16	30	3	11	10	14	45	4	16	20	10	9	9	2	12	""
3507900	Game Stats	0	Lancaster Bible	22	53	3	10	19	26	66	8	24	32	11	19	9	2	23	 
3507900	Game Stats	1	Messiah	31	56	10	24	20	31	92	8	28	36	21	17	13	2	23	 
3507907	1st Half	0	Eastern Nazarene	16	38	3	13	12	21	47	7	17	24	10	5	8	2	8	""
3507907	1st Half	1	New England Col.	13	33	3	7	2	6	31	6	20	26	6	16	2	0	13	""
3507907	2nd Half	0	Eastern Nazarene	23	41	2	7	11	13	59	12	13	25	10	14	7	1	10	""
3507907	2nd Half	1	New England Col.	18	36	7	15	6	12	49	8	6	14	11	16	4	1	12	""
3507907	Game Stats	0	New England Col.	31	69	10	22	8	18	80	14	26	40	17	32	6	1	25	 
3507907	Game Stats	1	Eastern Nazarene	39	79	5	20	23	34	106	19	30	49	20	19	15	3	18	 
3508032	1st Half	0	Wash. & Jeff.	10	30	1	7	5	10	26	5	9	14	4	8	4	2	13	""
3508032	1st Half	1	Frank. & Marsh.	17	29	3	7	6	14	43	6	18	24	13	9	4	2	12	""
3508032	2nd Half	0	Wash. & Jeff.	13	32	2	10	5	14	33	6	13	19	7	10	2	1	10	""
3508032	2nd Half	1	Frank. & Marsh.	16	32	1	5	9	17	42	6	19	25	10	7	8	2	13	""
3508032	Game Stats	0	Wash. & Jeff.	23	62	3	17	10	24	59	12	22	34	11	18	6	3	23	1
3508032	Game Stats	1	Frank. & Marsh.	33	61	4	12	15	31	85	14	38	52	23	16	12	4	25	 
3508055	1st Half	0	St. Olaf	19	40	5	12	5	9	48	8	13	21	15	3	7	0	6	""
3508055	1st Half	1	Bethany Lutheran	14	30	3	9	2	5	33	4	16	20	7	9	2	1	7	""
3508055	2nd Half	0	St. Olaf	21	34	6	8	6	6	54	5	8	13	18	3	7	0	8	""
3508055	2nd Half	1	Bethany Lutheran	14	26	4	9	5	10	37	6	8	14	7	11	1	2	4	""
3508055	Game Stats	0	St. Olaf	40/	74	11	20	11	15	102/	13	21	34	33/	6	14	 	14	 
3508055	Game Stats	1	Bethany Lutheran	28	56	7	18	7	15	70	10	24	34	14	20	3	3	11	 
3508158	1st Half	0	Hamilton	14	33	3	12	6	11	37	9	14	23	9	6	5	4	8	""
3508158	1st Half	1	SUNY New Paltz	10	28	2	7	6	9	28	6	13	19	5	8	4	0	10	""
3508158	2nd Half	0	Hamilton	5	27	1	10	5	7	16	6	19	25	3	13	4	3	11	""
3508158	2nd Half	1	SUNY New Paltz	8	29	2	8	7	15	25	7	17	24	2	7	7	2	9	""
3508158	1st OT	0	Hamilton	 	 	 	 	 	 	5	 	 	 	 	 	 	 	 	 
3508158	1st OT	1	SUNY New Paltz	 	 	 	 	 	 	2	 	 	 	 	 	 	 	 	 
3508158	Game Stats	0	SUNY New Paltz	18	62	4	17	15	26	55	14	31	45	7	18	13	2	21	2
3508158	Game Stats	1	Hamilton	20	65	4	23	14	22	58	18	36	54	13	23	11	7	20	 
3508187	1st Half	0	Luther	14	29	4	11	3	3	35	4	16	20	9	6	0	2	4	""
3508187	1st Half	1	St. Scholastica	13	32	5	13	0	0	31	3	11	14	6	3	3	0	5	""
3508187	2nd Half	0	Luther	11	28	3	15	10	15	35	4	13	17	9	6	4	2	6	""
3508187	2nd Half	1	St. Scholastica	14	32	2	10	5	6	35	5	15	20	5	7	4	0	11	""
3508187	Game Stats	0	Luther	25	57	7	26	13	18	70	8	29	37	18	12	4	4	10	 
3508187	Game Stats	1	St. Scholastica	27	64	7	23	5	6	66	8	26	34	11	10	7	 	16	 
3508231	1st Half	0	Worcester St.	9	27	3	12	9	14	30	7	15	22	5	7	2	2	9	""
3508231	1st Half	1	Becker	9	29	3	10	7	12	28	3	11	14	6	3	5	2	11	""
3508231	2nd Half	0	Worcester St.	15	27	1	3	8	9	39	5	14	19	7	7	5	1	10	""
3508231	2nd Half	1	Becker	9	27	0	11	5	11	23	3	7	10	3	7	2	3	9	""
3508231	Game Stats	0	Worcester St.	24	54	4	15	17	23	69	12	30	42	12	14	7	3	19	 
3508231	Game Stats	1	Becker	18	56	3	21	12	23	51	7	19	26	9	12	7	5	20	 
3508239	1st Half	0	Penn St.-Lehigh Val.	10	25	2	9	9	19	31	4	13	17	4	13	0	0	16	""
3508239	1st Half	1	Widener	15	26	1	6	12	20	43	4	17	21	6	11	5	2	16	""
3508239	2nd Half	0	Penn St.-Lehigh Val.	12	25	1	4	18	26	43	4	4	8	3	6	3	2	14	""
3508239	2nd Half	1	Widener	19	30	4	6	12	14	54	7	16	23	8	14	1	2	16	""
3508239	Game Stats	0	Penn St.-Lehigh Val.	22	50	3	13	27	45	74	8	17	25	7	19	3	2	30	1
3508239	Game Stats	1	Widener	34	56	5	12	24	34	97	11	33	44	14	25	6	4	32/	2
