year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	exempt	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2015	12020	4	Adrian	11/15/2014	Misericordia @ Chester, Pa. (Schwartz Center)	16142	Misericordia	http://stats.ncaa.org/team/index/12020?org_id=16142	true	Chester, Pa. (Schwartz Center)	true	L 52 - 61	false	52 - 61	false	52	61	false		3509602	http://stats.ncaa.org/game/index/3509602?org_id=4
2015	12020	4	Adrian	11/16/2014	Penn St.-Lehigh Val. @ Chester, PA		Penn St.-Lehigh Val.		true	Chester, PA	true	W 74 - 66	true	74 - 66	false	74	66	false		3509759	http://stats.ncaa.org/game/index/3509759?org_id=4
2015	12020	4	Adrian	11/22/2014	@ Ohio Northern	517	Ohio Northern	http://stats.ncaa.org/team/index/12020?org_id=517	false		false	L 60 - 72	false	60 - 72	false	60	72	false		3517824	http://stats.ncaa.org/game/index/3517824?org_id=517
2015	12020	4	Adrian	11/29/2014	Franklin	2694	Franklin	http://stats.ncaa.org/team/index/12020?org_id=2694	false		true	W 98 - 66	true	98 - 66	false	98	66	false		3542865	http://stats.ncaa.org/game/index/3542865?org_id=4
2015	12020	4	Adrian	12/01/2014	@ Mich.-Dearborn		Mich.-Dearborn		false		false	L 50 - 52	false	50 - 52	false	50	52	false		3550606	http://stats.ncaa.org/game/index/3550606?org_id=4
2015	12020	4	Adrian	12/06/2014	Case	122	Case	http://stats.ncaa.org/team/index/12020?org_id=122	false		true	L 60 - 67	false	60 - 67	false	60	67	false		3575024	http://stats.ncaa.org/game/index/3575024?org_id=4
2015	12020	4	Adrian	12/17/2014	Elmhurst	212	Elmhurst	http://stats.ncaa.org/team/index/12020?org_id=212	false		true	L 58 - 62	false	58 - 62	false	58	62	false		3607747	http://stats.ncaa.org/game/index/3607747?org_id=4
2015	12020	4	Adrian	12/20/2014	@ Lawrence Tech		Lawrence Tech		false		false	L 60 - 77	false	60 - 77	false	60	77	false		3619713	http://stats.ncaa.org/game/index/3619713?org_id=4
2015	12020	4	Adrian	12/27/2014	@ Mount Union	452	Mount Union	http://stats.ncaa.org/team/index/12020?org_id=452	false		false	L 68 - 96	false	68 - 96	false	68	96	false		3626866	http://stats.ncaa.org/game/index/3626866?org_id=452
2015	12020	4	Adrian	12/28/2014	North Central (IL) @ Alliance, Ohio - The MAAC	492	North Central (IL)	http://stats.ncaa.org/team/index/12020?org_id=492	true	Alliance, Ohio - The MAAC	true	L 69 - 75	false	69 - 75	false	69	75	false		3626924	http://stats.ncaa.org/game/index/3626924?org_id=4
2015	12020	4	Adrian	01/05/2015	@ Siena Heights		Siena Heights		false		false	L 47 - 70	false	47 - 70	false	47	70	false		3648840	http://stats.ncaa.org/game/index/3648840?org_id=4
2015	12020	4	Adrian	01/07/2015	@ Olivet	525	Olivet	http://stats.ncaa.org/team/index/12020?org_id=525	false		false	W 74 - 69	true	74 - 69	false	74	69	false		3655404	http://stats.ncaa.org/game/index/3655404?org_id=525
2015	12020	4	Adrian	01/10/2015	Trine	30037	Trine	http://stats.ncaa.org/team/index/12020?org_id=30037	false		true	W 54 - 44	true	54 - 44	false	54	44	false		3664135	http://stats.ncaa.org/game/index/3664135?org_id=4
2015	12020	4	Adrian	01/14/2015	Calvin	114	Calvin	http://stats.ncaa.org/team/index/12020?org_id=114	false		true	L 49 - 61	false	49 - 61	false	49	61	false		3677244	http://stats.ncaa.org/game/index/3677244?org_id=4
2015	12020	4	Adrian	01/17/2015	@ Albion	15	Albion	http://stats.ncaa.org/team/index/12020?org_id=15	false		false	W 56 - 46	true	56 - 46	false	56	46	false		3688304	http://stats.ncaa.org/game/index/3688304?org_id=15
2015	12020	4	Adrian	01/21/2015	@ Kalamazoo	326	Kalamazoo	http://stats.ncaa.org/team/index/12020?org_id=326	false		false	L 40 - 46	false	40 - 46	false	40	46	false		3697644	http://stats.ncaa.org/game/index/3697644?org_id=326
2015	12020	4	Adrian	01/24/2015	Alma	21	Alma	http://stats.ncaa.org/team/index/12020?org_id=21	false		true	W 66 - 52	true	66 - 52	false	66	52	false		3714064	http://stats.ncaa.org/game/index/3714064?org_id=4
2015	12020	4	Adrian	01/28/2015	Hope	286	Hope	http://stats.ncaa.org/team/index/12020?org_id=286	false		true	L 58 - 68	false	58 - 68	false	58	68	false		3720268	http://stats.ncaa.org/game/index/3720268?org_id=4
2015	12020	4	Adrian	01/31/2015	Olivet	525	Olivet	http://stats.ncaa.org/team/index/12020?org_id=525	false		true	W 57 - 55	true	57 - 55	false	57	55	false		3730328	http://stats.ncaa.org/game/index/3730328?org_id=4
2015	12020	4	Adrian	02/04/2015	@ Trine	30037	Trine	http://stats.ncaa.org/team/index/12020?org_id=30037	false		false	L 55 - 66	false	55 - 66	false	55	66	false		3745650	http://stats.ncaa.org/game/index/3745650?org_id=30037
2015	12020	4	Adrian	02/07/2015	@ Calvin	114	Calvin	http://stats.ncaa.org/team/index/12020?org_id=114	false		false	L 61 - 69	false	61 - 69	false	61	69	false		3755147	http://stats.ncaa.org/game/index/3755147?org_id=114
2015	12020	4	Adrian	02/11/2015	Albion	15	Albion	http://stats.ncaa.org/team/index/12020?org_id=15	false		true	L 62 - 64	false	62 - 64	false	62	64	false		3777464	http://stats.ncaa.org/game/index/3777464?org_id=4
2015	12020	4	Adrian	02/14/2015	Kalamazoo	326	Kalamazoo	http://stats.ncaa.org/team/index/12020?org_id=326	false		true	W 56 - 34	true	56 - 34	false	56	34	false		3790178	http://stats.ncaa.org/game/index/3790178?org_id=4
2015	12020	4	Adrian	02/18/2015	@ Alma	21	Alma	http://stats.ncaa.org/team/index/12020?org_id=21	false		false	L 42 - 64	false	42 - 64	false	42	64	false		3792965	http://stats.ncaa.org/game/index/3792965?org_id=21
2015	12020	4	Adrian	02/21/2015	@ Hope	286	Hope	http://stats.ncaa.org/team/index/12020?org_id=286	false		false	L 41 - 56	false	41 - 56	false	41	56	false		3795105	http://stats.ncaa.org/game/index/3795105?org_id=286
2015	12020	2798	Albertus Magnus	11/15/2014	Lyndon St. @ Sports Center; Galloway, NJ	30065	Lyndon St.	http://stats.ncaa.org/team/index/12020?org_id=30065	true	Sports Center; Galloway, NJ	true	W 110 - 82	true	110 - 82	false	110	82	false		3508372	http://stats.ncaa.org/game/index/3508372?org_id=2798
2015	12020	2798	Albertus Magnus	11/16/2014	@ Stockton	681	Stockton	http://stats.ncaa.org/team/index/12020?org_id=681	false		false	L 75 - 84	false	75 - 84	false	75	84	false		3510026	http://stats.ncaa.org/game/index/3510026?org_id=681
2015	12020	2798	Albertus Magnus	11/20/2014	Mitchell	30042	Mitchell	http://stats.ncaa.org/team/index/12020?org_id=30042	false		true	W 119 - 88	true	119 - 88	false	119	88	false		3515046	http://stats.ncaa.org/game/index/3515046?org_id=2798
