year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2016	12260	26172	A&M-Corpus Chris	11/13/2015	Our Lady Of The Lake		Our Lady Of The Lake		false		true	-								
2016	12260	26172	A&M-Corpus Chris	11/19/2015	@ Texas A&M		Texas A&M		false		false	-								
2016	12260	26172	A&M-Corpus Chris	11/21/2015	@ Texas		Texas		false		false	-								
2016	12260	26172	A&M-Corpus Chris	11/23/2015	St. Edward's		St. Edward's		false		true	-								
2016	12260	26172	A&M-Corpus Chris	11/26/2015	Furman@Elon, NC		FurmanElon, NC		false		false	-								
2016	12260	26172	A&M-Corpus Chris	11/27/2015	TBA@Elon, NC		TBAElon, NC		false		false	-								
2016	12260	26172	A&M-Corpus Chris	12/02/2015	Austin Peay		Austin Peay		false		true	-								
2016	12260	26172	A&M-Corpus Chris	12/05/2015	Texas St.		Texas St.		false		true	-								
2016	12260	26172	A&M-Corpus Chris	12/12/2015	@ UTSA		UTSA		false		false	-								
2016	12260	26172	A&M-Corpus Chris	12/15/2015	@ Wisconsin		Wisconsin		false		false	-								
2016	12260	26172	A&M-Corpus Chris	12/20/2015	Cal Poly		Cal Poly		false		true	-								
2016	12260	26172	A&M-Corpus Chris	12/28/2015	@ Austin Peay		Austin Peay		false		false	-								
2016	12260	26172	A&M-Corpus Chris	01/05/2016	Central Ark.		Central Ark.		false		true	-								
2016	12260	26172	A&M-Corpus Chris	01/09/2016	@ McNeese St.		McNeese St.		false		false	-								
2016	12260	26172	A&M-Corpus Chris	01/11/2016	@ Lamar		Lamar		false		false	-								
2016	12260	26172	A&M-Corpus Chris	01/16/2016	Nicholls St.		Nicholls St.		false		true	-								
2016	12260	26172	A&M-Corpus Chris	01/19/2016	@ Northwestern St.		Northwestern St.		false		false	-								
2016	12260	26172	A&M-Corpus Chris	01/23/2016	New Orleans		New Orleans		false		true	-								
2016	12260	26172	A&M-Corpus Chris	01/26/2016	Southeastern La.		Southeastern La.		false		true	-								
2016	12260	26172	A&M-Corpus Chris	01/30/2016	Stephen F. Austin		Stephen F. Austin		false		true	-								
2016	12260	26172	A&M-Corpus Chris	02/02/2016	@ Incarnate Word		Incarnate Word		false		false	-								
2016	12260	26172	A&M-Corpus Chris	02/06/2016	Sam Houston St.		Sam Houston St.		false		true	-								
2016	12260	26172	A&M-Corpus Chris	02/08/2016	Houston Baptist		Houston Baptist		false		true	-								
2016	12260	26172	A&M-Corpus Chris	02/13/2016	@ Stephen F. Austin		Stephen F. Austin		false		false	-								
2016	12260	26172	A&M-Corpus Chris	02/15/2016	@ New Orleans		New Orleans		false		false	-								
2016	12260	26172	A&M-Corpus Chris	02/20/2016	Incarnate Word		Incarnate Word		false		true	-								
2016	12260	26172	A&M-Corpus Chris	02/23/2016	Abilene Christian		Abilene Christian		false		true	-								
2016	12260	26172	A&M-Corpus Chris	02/27/2016	@ Sam Houston St.		Sam Houston St.		false		false	-								
2016	12260	26172	A&M-Corpus Chris	03/03/2016	@ Houston Baptist		Houston Baptist		false		false	-								
2016	12260	26172	A&M-Corpus Chris	03/05/2016	@ Abilene Christian		Abilene Christian		false		false	-								
2016	12260	2	Abilene Christian	11/13/2015	Southwest (NM)		Southwest (NM)		false		true	-								
2016	12260	2	Abilene Christian	11/17/2015	Howard Payne		Howard Payne		false		true	-								
2016	12260	2	Abilene Christian	11/22/2015	@ Portland		Portland		false		false	-								
2016	12260	2	Abilene Christian	11/24/2015	@ Colorado St.		Colorado St.		false		false	-								
2016	12260	2	Abilene Christian	11/27/2015	Florida A&M@Corpus Christi, TX		Florida A&MCorpus Christi, TX		false		false	-								
2016	12260	2	Abilene Christian	11/28/2015	TBA@Corpus Christi, TX		TBACorpus Christi, TX		false		false	-								
2016	12260	2	Abilene Christian	12/03/2015	New Hampshire		New Hampshire		false		true	-								
2016	12260	2	Abilene Christian	12/05/2015	@ Nebraska		Nebraska		false		false	-								
2016	12260	2	Abilene Christian	12/12/2015	Schreiner		Schreiner		false		true	-								
2016	12260	2	Abilene Christian	12/18/2015	UC Riverside		UC Riverside		false		true	-								
2016	12260	2	Abilene Christian	12/20/2015	@ TCU		TCU		false		false	-								
2016	12260	2	Abilene Christian	12/22/2015	@ Drake		Drake		false		false	-								
2016	12260	2	Abilene Christian	12/30/2015	Hillsdale Baptist		Hillsdale Baptist		false		true	-								
2016	12260	2	Abilene Christian	01/02/2016	@ Central Ark.		Central Ark.		false		false	-								
2016	12260	2	Abilene Christian	01/09/2016	@ Nicholls St.		Nicholls St.		false		false	-								
2016	12260	2	Abilene Christian	01/12/2016	Northwestern St.		Northwestern St.		false		true	-								
2016	12260	2	Abilene Christian	01/16/2016	@ Stephen F. Austin		Stephen F. Austin		false		false	-								
2016	12260	2	Abilene Christian	01/19/2016	McNeese St.		McNeese St.		false		true	-								
2016	12260	2	Abilene Christian	01/23/2016	@ Incarnate Word		Incarnate Word		false		false	-								
2016	12260	2	Abilene Christian	01/25/2016	@ Sam Houston St.		Sam Houston St.		false		false	-								
2016	12260	2	Abilene Christian	01/30/2016	Lamar		Lamar		false		true	-								
2016	12260	2	Abilene Christian	02/02/2016	Houston Baptist		Houston Baptist		false		true	-								
2016	12260	2	Abilene Christian	02/06/2016	@ Southeastern La.		Southeastern La.		false		false	-								
2016	12260	2	Abilene Christian	02/08/2016	@ Lamar		Lamar		false		false	-								
2016	12260	2	Abilene Christian	02/15/2016	Sam Houston St.		Sam Houston St.		false		true	-								
2016	12260	2	Abilene Christian	02/18/2016	@ Houston Baptist		Houston Baptist		false		false	-								
2016	12260	2	Abilene Christian	02/21/2016	Southeastern La.		Southeastern La.		false		true	-								
2016	12260	2	Abilene Christian	02/23/2016	@ A&M-Corpus Chris		A&M-Corpus Chris		false		false	-								
2016	12260	2	Abilene Christian	02/27/2016	New Orleans		New Orleans		false		true	-								
2016	12260	2	Abilene Christian	03/03/2016	Incarnate Word		Incarnate Word		false		true	-								
2016	12260	2	Abilene Christian	03/05/2016	A&M-Corpus Chris		A&M-Corpus Chris		false		true	-								
2016	12260	721	Air Force	11/13/2015	@ Southern Ill.		Southern Ill.		false		false	-								
2016	12260	721	Air Force	11/16/2015	Tennessee Tech		Tennessee Tech		false		true	-								
2016	12260	721	Air Force	11/19/2015	Mississippi Val.		Mississippi Val.		false		true	-								
2016	12260	721	Air Force	11/22/2015	Robert Morris		Robert Morris		false		true	-								
2016	12260	721	Air Force	11/25/2015	@ Colorado		Colorado		false		false	-								
2016	12260	721	Air Force	11/28/2015	New Mexico St.		New Mexico St.		false		true	-								
2016	12260	721	Air Force	12/02/2015	Citadel		Citadel		false		true	-								
2016	12260	721	Air Force	12/05/2015	@ Denver		Denver		false		false	-								
2016	12260	721	Air Force	12/08/2015	@ Ohio St.		Ohio St.		false		false	-								
2016	12260	721	Air Force	12/12/2015	Army West Point		Army West Point		false		true	-								
2016	12260	721	Air Force	12/19/2015	@ UC Davis		UC Davis		false		false	-								
2016	12260	721	Air Force	12/22/2015	Johnson & Wales (CO)		Johnson & Wales (CO)		false		true	-								
2016	12260	721	Air Force	12/29/2015	Western St.		Western St.		false		true	-								
2016	12260	721	Air Force	01/02/2016	San Jose St.		San Jose St.		false		true	-								
2016	12260	721	Air Force	01/06/2016	@ Wyoming		Wyoming		false		false	-								
2016	12260	721	Air Force	01/09/2016	Nevada		Nevada		false		true	-								
2016	12260	721	Air Force	01/12/2016	@ Utah St.		Utah St.		false		false	-								
2016	12260	721	Air Force	01/16/2016	@ UNLV		UNLV		false		false	-								
2016	12260	721	Air Force	01/20/2016	Colorado St.		Colorado St.		false		true	-								
2016	12260	721	Air Force	01/23/2016	Fresno St.		Fresno St.		false		true	-								
2016	12260	721	Air Force	01/27/2016	@ New Mexico		New Mexico		false		false	-								
2016	12260	721	Air Force	01/30/2016	@ San Jose St.		San Jose St.		false		false	-								
2016	12260	721	Air Force	02/02/2016	Wyoming		Wyoming		false		true	-								
2016	12260	721	Air Force	02/06/2016	Boise St.		Boise St.		false		true	-								
2016	12260	721	Air Force	02/10/2016	@ Nevada		Nevada		false		false	-								
2016	12260	721	Air Force	02/13/2016	@ San Diego St.		San Diego St.		false		false	-								
2016	12260	721	Air Force	02/16/2016	UNLV		UNLV		false		true	-								
2016	12260	721	Air Force	02/20/2016	New Mexico		New Mexico		false		true	-								
2016	12260	721	Air Force	02/24/2016	@ Fresno St.		Fresno St.		false		false	-								
2016	12260	721	Air Force	03/01/2016	Utah St.		Utah St.		false		true	-								
2016	12260	721	Air Force	03/05/2016	@ Colorado St.		Colorado St.		false		false	-								
2016	12260	5	Akron	11/14/2015	Cleveland St.@Kent, OH		Cleveland St.Kent, OH		false		false	-								
