year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	exempt	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2018	12620	26172	A&M-Corpus Christi	11/10/2017	Our Lady of the Lake		Our Lady of the Lake		false		true	W 69 - 68	true	69 - 68	false	69	68	false		4440941	http://stats.ncaa.org/game/index/4440941?org_id=26172
2018	12620	26172	A&M-Corpus Christi	11/13/2017	@ Baylor	51	Baylor	http://stats.ncaa.org/team/51/12620	false		false	L 46 - 70	false	46 - 70	false	46	70	false		4443823	http://stats.ncaa.org/game/index/4443823?org_id=51
2018	12620	26172	A&M-Corpus Christi	11/15/2017	UTRGV	536	UTRGV	http://stats.ncaa.org/team/536/12620	false		true	L 75 - 82 (1OT)	false	75 - 82	false	75	82	true	1OT	4444865	http://stats.ncaa.org/game/index/4444865?org_id=26172
2018	12620	26172	A&M-Corpus Christi	11/19/2017	@ Georgia	257	Georgia	http://stats.ncaa.org/team/257/12620	false		false	L 65 - 68	false	65 - 68	false	65	68	false		4448467	http://stats.ncaa.org/game/index/4448467?org_id=257
2018	12620	26172	A&M-Corpus Christi	11/24/2017	@ UTSA	706	UTSA	http://stats.ncaa.org/team/706/12620	false		false	L 58 - 72	false	58 - 72	false	58	72	false		4451046	http://stats.ncaa.org/game/index/4451046?org_id=706
2018	12620	26172	A&M-Corpus Christi	11/29/2017	@ Texas St.	670	Texas St.	http://stats.ncaa.org/team/670/12620	false		false	L 53 - 66	false	53 - 66	false	53	66	false		4454429	http://stats.ncaa.org/game/index/4454429?org_id=670
2018	12620	26172	A&M-Corpus Christi	12/01/2017	Texas Lutheran	1400	Texas Lutheran	http://stats.ncaa.org/team/1400/12620	false		true	W 80 - 42	true	80 - 42	false	80	42	false		4455334	http://stats.ncaa.org/game/index/4455334?org_id=26172
2018	12620	26172	A&M-Corpus Christi	12/06/2017	@ UTRGV	536	UTRGV	http://stats.ncaa.org/team/536/12620	false		false	L 78 - 82	false	78 - 82	false	78	82	false		4458467	http://stats.ncaa.org/game/index/4458467?org_id=536
2018	12620	26172	A&M-Corpus Christi	12/15/2017	St. Mary's (TX)	1346	St. Mary's (TX)	http://stats.ncaa.org/team/1346/12620	false		true	W 71 - 55	true	71 - 55	false	71	55	false		4462882	http://stats.ncaa.org/game/index/4462882?org_id=26172
2018	12620	26172	A&M-Corpus Christi	12/19/2017	@ Ole Miss	433	Ole Miss	http://stats.ncaa.org/team/433/12620	false		false	L 63 - 85	false	63 - 85	false	63	85	false		4464364	http://stats.ncaa.org/game/index/4464364?org_id=433
2018	12620	26172	A&M-Corpus Christi	12/28/2017	@ Central Ark.	1004	Central Ark.	http://stats.ncaa.org/team/1004/12620	false		false	L 69 - 81	false	69 - 81	false	69	81	false		4465618	http://stats.ncaa.org/game/index/4465618?org_id=1004
2018	12620	26172	A&M-Corpus Christi	12/30/2017	Lamar University	346	Lamar University	http://stats.ncaa.org/team/346/12620	false		true	L 72 - 77	false	72 - 77	false	72	77	false		4467051	http://stats.ncaa.org/game/index/4467051?org_id=26172
