game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
4231607	1st Half	0	Xavier (LA)	4	21	2	10	10	12	20	4	18	22	2	12	0	2	8	""
4231607	1st Half	1	Jackson St.	13	36	4	12	3	6	33	6	15	21	8	3	3	0	10	""
4231607	2nd Half	0	Xavier (LA)	9	19	3	5	13	15	34	2	15	17	3	13	1	2	12	""
4231607	2nd Half	1	Jackson St.	11	34	1	11	10	16	33	9	12	21	5	4	8	3	13	""
4231607	Game Stats	0	Jackson St.	24	70	5	23	13	22	66	15	27	42	13	7	11	3	23	""
4231607	Game Stats	1	Xavier (LA)	13	40	5	15	23	27	54	6	33	39	5	25	1	4	20	""
4231617	1st Half	0	Centenary (LA)	9	29	4	10	7	11	29	4	10	14	4	11	0	2	10	""
4231617	1st Half	1	La.-Monroe	22	40	7	18	7	13	58	11	16	27	12	5	6	2	11	""
4231617	2nd Half	0	Centenary (LA)	9	35	5	16	11	15	34	7	12	19	6	6	2	2	9	""
4231617	2nd Half	1	La.-Monroe	15	28	5	11	3	8	38	2	21	23	7	10	3	0	10	""
4231617	Game Stats	0	Centenary (LA)	18	64/	9/	26/	18/	26/	63/	11	22	33/	10	17/	2	4/	19/	""
4231617	Game Stats	1	La.-Monroe	37	68	12	29	10	21	96	13	37	50	19	15	9	2	21	""
4231787	1st Half	0	Brown	9	27	4	10	3	7	25	5	4	9	2	6	1	0	7	""
4231787	1st Half	1	Cincinnati	18	29	2	9	5	7	43	4	15	19	12	4	3	4	8	""
4231787	2nd Half	0	Brown	9	30	6	15	6	7	30	6	8	14	8	8	2	1	14	""
4231787	2nd Half	1	Cincinnati	15	28	4	13	7	13	41	8	16	24	11	8	7	5	8	""
4231787	Game Stats	0	Brown	18	57	10	25	9	14	55	11	12	23	10	14	3	1	21	""
4231787	Game Stats	1	Cincinnati	33	57	6	22	12	20	84	12	31	43	23	12	10	9	16	""
4231804	1st Half	0	St. Thomas (TX)	11	25	6	13	9	13	37	4	8	12	7	10	0	1	11	""
4231804	1st Half	1	TCU	16	31	4	13	9	16	45	10	11	21	8	7	6	1	10	""
4231804	2nd Half	0	St. Thomas (TX)	12	28	3	16	0	0	27	3	12	15	10	11	3	0	6	""
4231804	2nd Half	1	TCU	14	31	3	13	6	7	37	4	13	17	7	7	6	1	6	""
4231804	Game Stats	0	St. Thomas (TX)	23	53	9	29	9	13	64	7	20	27	17	21	3	1	17	""
4231804	Game Stats	1	TCU	30	62	7	26	15	23	82	14	24	38	15	14	12	2	16	""
4231821	1st Half	0	Fairleigh Dickinson	10	34	4	16	4	6	28	5	11	16	5	4	6	2	10	""
4231821	1st Half	1	Seton Hall	13	29	2	8	5	9	33	8	21	29	7	9	1	0	10	""
4231821	2nd Half	0	Fairleigh Dickinson	14	27	5	13	9	10	42	2	12	14	8	6	1	1	13	""
4231821	2nd Half	1	Seton Hall	22	28	6	8	8	18	58	2	12	14	14	2	4	0	9	""
4231821	Game Stats	0	Fairleigh Dickinson	24	61	9	29	13	16	70	7	23	30	13	10	7	3	23	""
4231821	Game Stats	1	Seton Hall	35	57	8	16	13	27	91	10	33	43	21	11	5	""	19	""
4231834	1st Half	0	Coppin St.	13	30	7	15	3	8	36	3	20	23	9	4	3	1	12	""
4231834	1st Half	1	Hofstra	9	33	6	21	4	11	28	8	18	26	8	5	3	0	8	""
4231834	2nd Half	0	Coppin St.	12	26	5	12	7	10	36	3	13	16	4	7	2	2	11	""
4231834	2nd Half	1	Hofstra	17	32	5	14	7	11	46	6	12	18	8	4	4	3	9	""
4231834	Game Stats	0	Hofstra	26	65	11	35	11	22	74	14	30	44	16	9	7	3	17	""
4231834	Game Stats	1	Coppin St.	25	56	12	27	10	18	72	6	33	39	13	11	5	3	23	""
4231844	1st Half	0	McPherson	12	36	7	22	0	0	31	8	10	18	9	4	1	0	11	""
4231844	1st Half	1	Air Force	16	26	4	11	9	14	45	2	16	18	13	2	2	0	5	""
4231844	2nd Half	0	McPherson	15	27	5	12	5	9	40	3	12	15	4	6	1	0	16	""
4231844	2nd Half	1	Air Force	12	24	4	11	15	20	43	4	11	15	7	4	2	1	12	""
4231844	Game Stats	0	McPherson	27	63	12	34	5	9	71	11	22	33	13	10	2	""	27	""
4231844	Game Stats	1	Air Force	28	50	8	22	24	34	88	6	27	33	20	6	4	1	17	""
4231853	1st Half	0	Sarah Lawrence	9	33	2	10	4	8	24	2	18	20	4	10	1	0	7	""
4231853	1st Half	1	NJIT	21	48	6	21	6	9	54	10	22	32	10	3	7	2	9	""
4231853	2nd Half	0	Sarah Lawrence	6	33	1	9	1	4	14	7	10	17	3	13	2	0	8	""
4231853	2nd Half	1	NJIT	20	37	1	11	5	8	46	9	21	30	9	9	7	2	7	""
4231853	Game Stats	0	Sarah Lawrence	15/	66/	3/	19/	5/	12/	38/	9	28	37/	7/	23/	3/	""	15/	""
4231853	Game Stats	1	NJIT	41	85/	7	32	11	17	100	19	43	62	19	12	14	4	16	""
4231858	1st Half	0	Louisiana Tech	11	29	0	7	9	14	31	6	12	18	3	9	6	4	11	""
4231858	1st Half	1	South Carolina	16	36	6	13	4	5	42	8	14	22	6	8	3	2	9	""
4231858	2nd Half	0	Louisiana Tech	13	26	7	13	12	16	45	3	8	11	5	5	5	0	17	""
4231858	2nd Half	1	South Carolina	14	21	3	5	12	21	43	2	11	13	10	7	3	2	11	""
4231858	Game Stats	0	Louisiana Tech	24	55	7	20	21	30	76	9	20	29	8	14	11	4	28	2
4231858	Game Stats	1	South Carolina	30	57	9	18	16	26	85	10	25	35	16	15	6	4	20	""
4231860	1st Half	0	Sacred Heart	12	33	2	8	4	10	30	7	16	23	6	9	1	1	9	""
4231860	1st Half	1	Fairfield	18	35	3	10	1	4	40	3	19	22	9	6	5	1	12	""
4231860	2nd Half	0	Sacred Heart	13	31	1	8	6	6	33	6	11	17	2	7	5	0	6	""
4231860	2nd Half	1	Fairfield	17	32	8	15	3	3	45	4	12	16	9	7	1	2	6	""
4231860	Game Stats	0	Sacred Heart	25	64	3	16	10	16	63	13	27	40	8	16	6	1	15	""
4231860	Game Stats	1	Fairfield	35	67	11	25	4	7	85	7	31	38	18	13	6	3	18	""
4231866	1st Half	0	Goldey-Beacom	6	31	3	15	5	8	20	5	11	16	3	2	4	1	14	""
4231866	1st Half	1	Delaware	9	24	3	8	10	16	31	7	22	29	3	9	0	1	11	""
4231866	2nd Half	0	Goldey-Beacom	13	27	4	13	6	8	36	2	7	9	8	5	1	0	11	""
4231866	2nd Half	1	Delaware	10	22	2	8	11	14	33	6	13	19	7	9	4	1	10	""
4231866	Game Stats	0	Goldey-Beacom	19	58	7	28	11	16	56	7	18	25	11	7	5	1	25	""
4231866	Game Stats	1	Delaware	19	46	5	16	21	30	64	13	35	48	10	18	4	2	21	1
4231870	1st Half	0	Boston U.	9	28	1	13	6	6	25	6	12	18	2	8	3	3	7	""
4231870	1st Half	1	Northeastern	16	31	7	16	2	5	41	5	13	18	10	5	3	1	7	""
4231870	2nd Half	0	Boston U.	19	38	7	17	7	11	52	8	11	19	10	5	6	0	19	""
4231870	2nd Half	1	Northeastern	11	18	3	5	21	32	46	2	12	14	4	8	4	1	11	""
4231870	Game Stats	0	Boston U.	28	66	8	30	13	17	77	14	23	37	12	13	9	3	26	2
4231870	Game Stats	1	Northeastern	27	49	10	21	23	37	87	7	25	32	14	13	7	2	18	""
4231877	1st Half	0	Ind.-Kokomo	12	39	7	19	1	1	32	4	14	18	6	7	3	1	15	""
4231877	1st Half	1	Central Mich.	17	44	6	20	19	23	59	15	23	38	5	3	4	6	3	""
4231877	2nd Half	0	Ind.-Kokomo	9	35	3	12	0	6	21	2	12	14	3	9	4	1	17	""
4231877	2nd Half	1	Central Mich.	16	31	4	14	22	27	58	6	28	34	5	5	5	3	9	""
4231877	Game Stats	0	Ind.-Kokomo	21	74	10	31	1	7	53	6	26	32	9	16	7	2	32	1
4231877	Game Stats	1	Central Mich.	33	75	10	34	41/	50/	117/	21	51	72/	10	8	9	9	12	""
4231884	1st Half	0	Marist	8	33	0	9	12	14	28	4	14	18	5	7	1	0	13	""
4231884	1st Half	1	Duke	17	37	6	14	14	21	54	7	20	27	8	3	3	5	12	""
4231884	2nd Half	0	Marist	7	32	3	16	4	5	21	4	11	15	3	7	4	0	9	""
4231884	2nd Half	1	Duke	13	31	2	8	12	16	40	9	20	29	5	7	6	2	9	""
