game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
4440429	1st Half	0	Central Ark.	13	33	4	11	7	10	37	5	7	12	10	4	2	2	11	""
4440429	1st Half	1	Baylor	17	27	7	9	12	13	53	3	17	20	14	8	1	3	8	""
4440429	2nd Half	0	Central Ark.	12	30	2	9	3	5	29	2	7	9	5	8	2	2	8	""
4440429	2nd Half	1	Baylor	22	32	5	8	5	7	54	5	17	22	15	8	4	0	8	""
4440429	Game Stats	0	Central Ark.	25	63	6	20	10	15	66	7	14	21	15	12	4	4	19	""
4440429	Game Stats	1	Baylor	39	59	12	17	17	20	107	8	34	42	29	16	5	3	16	""
4440447	1st Half	0	Lamar University	14	30	3	12	6	8	37	5	16	21	5	8	5	0	8	""
4440447	1st Half	1	Tulsa	12	29	2	8	2	4	28	3	13	16	4	8	1	0	10	""
4440447	2nd Half	0	Lamar University	11	29	4	12	11	13	37	9	12	21	7	8	5	0	13	""
4440447	2nd Half	1	Tulsa	11	22	3	11	14	19	39	1	11	12	4	7	3	1	11	""
4440447	Game Stats	0	Lamar University	25	59	7	24	17	21	74	14	28	42	12	16	10	""	21	1
4440447	Game Stats	1	Tulsa	23	51	5	19	16	23	67	4	24	28	8	15	4	1	21	1
4440523	1st Half	0	Walla Walla	9	26	4	14	4	7	26	2	14	16	8	9	3	0	9	""
4440523	1st Half	1	Eastern Wash.	13	30	7	20	6	6	39	3	16	19	9	6	1	1	8	""
4440523	2nd Half	0	Walla Walla	9	27	5	15	12	16	35	4	13	17	5	7	3	2	11	""
4440523	2nd Half	1	Eastern Wash.	16	38	3	15	8	9	43	10	16	26	7	4	3	3	11	""
4440523	Game Stats	0	Eastern Wash.	29	68	10	35	14	15	82	13	32	45	16	10	4	4	19	""
4440523	Game Stats	1	Walla Walla	18	53	9	29	16	23	61	6	27	33	13	16	6	2	20	""
4440684	1st Half	0	Fairleigh Dickinson	11	28	4	13	2	3	28	5	7	12	8	12	3	2	11	""
4440684	1st Half	1	Seton Hall	16	36	5	16	10	15	47	13	13	26	12	7	5	0	7	""
4440684	2nd Half	0	Fairleigh Dickinson	13	28	6	11	8	13	40	4	11	15	7	5	3	1	9	""
4440684	2nd Half	1	Seton Hall	17	30	4	8	5	8	43	5	13	18	10	7	1	2	11	""
4440684	Game Stats	0	Fairleigh Dickinson	24	56	10	24	10	16	68	9	18	27	15	17	6	3	20	""
4440684	Game Stats	1	Seton Hall	33	66	9	24	15	23	90	18	26	44	22	14	6	2	18	""
4440692	1st Half	0	Carver	8	23	3	10	0	0	19	3	14	17	4	13	1	1	10	""
4440692	1st Half	1	Georgia St.	16	34	4	15	6	12	42	6	12	18	11	2	9	1	6	""
4440692	2nd Half	0	Carver	11	30	4	10	5	6	31	6	11	17	8	10	4	1	5	""
4440692	2nd Half	1	Georgia St.	20	42	6	20	2	4	48	11	13	24	12	5	6	3	6	""
4440692	Game Stats	0	Carver	19	53	7	20	5	6	50	9	25	34	12	23	5	2	15	""
4440692	Game Stats	1	Georgia St.	36	76	10	35	8	16	90	17	25	42	23	7	15	4	12	""
4440747	1st Half	0	Presbyterian	6	23	2	11	0	2	14	3	14	17	3	13	0	0	12	""
4440747	1st Half	1	Tennessee	17	30	4	7	8	13	46	3	16	19	12	0	4	1	7	""
4440747	2nd Half	0	Presbyterian	12	27	6	15	9	12	39	4	7	11	9	6	3	0	9	""
4440747	2nd Half	1	Tennessee	16	28	3	8	7	10	42	7	13	20	13	8	5	3	13	""
4440747	Game Stats	0	Presbyterian	18	50	8	26	9	14	53	7	21	28	12	19	3	""	21	""
4440747	Game Stats	1	Tennessee	33	58	7	15	15	23	88	10	29	39	25	8	9	4	20	1
4440754	1st Half	0	Bryant	6	34	3	17	2	4	17	8	9	17	4	8	2	1	11	""
4440754	1st Half	1	Georgia	14	28	5	12	7	12	40	6	21	27	9	7	4	5	8	""
4440754	2nd Half	0	Bryant	11	32	5	14	10	16	37	6	12	18	3	6	3	1	15	""
4440754	2nd Half	1	Georgia	12	32	3	8	12	20	39	13	19	32	5	10	4	5	11	""
4440754	Game Stats	0	Bryant	17	66	8	31	12	20	54	14	21	35	7	14	5	2	26	""
4440754	Game Stats	1	Georgia	26	60	8	20	19	32	79	19	40	59	14	17	8	10	19	""
4440757	1st Half	0	Ball St.	12	32	5	16	4	5	33	5	13	18	7	5	2	1	9	""
4440757	1st Half	1	Dayton	12	24	2	9	10	13	36	2	16	18	6	4	1	2	8	""
