game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
2684378	1st Half	0	Manchester	10	28	5	16	0	0	25	2	14	16	7	13	0	1	9
2684378	1st Half	1	Central Mich.	18	44	4	17	8	9	48	12	16	28	9	4	11	0	3
2684378	2nd Half	0	Manchester	9	28	2	11	4	8	24	3	9	12	6	9	3	0	11
2684378	2nd Half	1	Central Mich.	18	30	3	11	14	19	53	5	19	24	10	4	6	1	8
2684378	Game Stats	0	Manchester	19/	56	7	27	4/	8/	49/	5	23	28	13	22	3	1	20/
2684378	Game Stats	1	Central Mich.	36	74	7	28	22	28	101	17	35	52	19	8	17	1	11
2684473	1st Half	0	Citadel	14	35	4	10	6	13	38	12	18	30	7	12	5	1	11
2684473	1st Half	1	VMI	15	39	3	16	4	10	37	9	12	21	7	5	7	4	11
2684473	2nd Half	0	Citadel	10	37	2	11	11	12	33	11	12	23	5	8	3	2	8
2684473	2nd Half	1	VMI	17	41	5	19	6	10	45	14	15	29	2	6	8	5	9
2684473	Game Stats	0	VMI	32	80	8	35	10	20	82	23	27	50	9	11	15	9	20
2684473	Game Stats	1	Citadel	24	72	6	21	17	25	71	23	30	53	12	20	8	3	19
2685985	1st Half	0	Eastern Ky.	14	29	7	15	10	12	45	4	14	18	11	6	7	0	9
2685985	1st Half	1	FIU	9	25	2	7	4	13	24	6	13	19	5	11	2	2	9
2685985	2nd Half	0	Eastern Ky.	12	24	2	9	12	18	38	1	14	15	5	2	3	0	15
2685985	2nd Half	1	FIU	11	32	2	7	13	22	37	12	14	26	4	3	1	1	13
2685985	Game Stats	0	Eastern Ky.	26	53	9	24	22	30	83	5	28	33	16	8	10	 	24
2685985	Game Stats	1	FIU	20	57	4	14	17	35	61	18	27	45	9	14	3	3	22
2686078	1st Half	0	Northwood (TX)	10	31	2	10	11	16	33	5	13	18	3	8	4	3	13
2686078	1st Half	1	North Texas	13	36	3	10	6	11	35	14	17	31	6	6	3	3	12
2686078	2nd Half	0	Northwood (TX)	11	30	3	9	9	14	34	6	17	23	3	8	4	2	14
2686078	2nd Half	1	North Texas	12	33	0	7	13	20	37	9	17	26	4	8	6	1	11
2686078	Game Stats	0	Northwood (TX)	21	61	5	19	20	30	67	11	30	41	6	16	8	5	27
2686078	Game Stats	1	North Texas	25	69	3	17	19	31	72	23	34	57	10	14	9	4	23
2686082	1st Half	0	Monmouth	13	36	4	11	6	10	36	9	13	22	8	8	3	0	7
2686082	1st Half	1	Hofstra	17	35	6	16	5	9	45	8	16	24	9	8	2	3	9
2686082	2nd Half	0	Monmouth	17	35	6	15	12	17	52	10	16	26	10	3	3	3	15
2686082	2nd Half	1	Hofstra	11	31	3	15	14	18	39	6	10	16	5	4	1	1	11
2686082	Game Stats	0	Monmouth	30	71	10	26	18	27	88	19	29	48	18	11	6	3	22
2686082	Game Stats	1	Hofstra	28	66	9	31	19	27	84	14	26	40	14	12	3	4	20
2686091	1st Half	0	Ave Maria	9	22	2	8	3	7	23	3	10	13	2	11	3	1	5
2686091	1st Half	1	Fla. Atlantic	17	33	7	16	3	9	44	9	12	21	13	8	4	1	10
2686091	2nd Half	0	Ave Maria	9	29	3	10	7	17	28	5	11	16	2	4	6	0	10
2686091	2nd Half	1	Fla. Atlantic	13	31	7	17	9	12	42	9	22	31	10	8	3	2	12
2686091	Game Stats	0	Ave Maria	18	51	5	18	10	24	51	8	21	29	4	15	9	1	15
2686091	Game Stats	1	Fla. Atlantic	30	64	14	33	12	21	86	18	34	52	23	16	7	3	22
2686313	1st Half	0	Northern Ky.	11	34	5	13	8	8	35	11	11	22	7	7	4	3	9
2686313	1st Half	1	Purdue	11	30	3	8	10	12	35	10	12	22	5	7	2	4	7
2686313	2nd Half	0	Northern Ky.	16	29	8	13	1	3	41	6	7	13	11	7	3	2	8
2686313	2nd Half	1	Purdue	16	28	4	7	6	8	42	6	7	13	7	5	4	0	8
2686313	Game Stats	0	Northern Ky.	27	63	13	26	9	11	76	17	18	35	18	14	7	5	17
2686313	Game Stats	1	Purdue	27	58	7	15	16	20	77	16	19	35	12	12	6	4	15
2686354	1st Half	0	Colgate	15	33	9	19	1	2	40	3	19	22	10	6	1	2	10
2686354	1st Half	1	Wake Forest	16	35	1	9	5	12	38	5	16	21	8	2	2	1	7
2686354	2nd Half	0	Colgate	11	29	5	15	11	14	38	5	12	17	7	8	1	1	14
2686354	2nd Half	1	Wake Forest	15	29	2	5	19	24	51	5	15	20	5	3	5	1	12
2686354	Game Stats	0	Wake Forest	31	64	3	14	24	36	89	10	31	41	13	5	7	2	19
2686354	Game Stats	1	Colgate	26	62	14	34	12	16	78	8	31	39	17	14	2	3	24
2686513	1st Half	0	Wittenberg	9	24	5	12	2	3	25	4	10	14	7	13	2	0	11
2686513	1st Half	1	Western Caro.	15	32	4	13	11	14	45	8	12	20	9	3	8	4	6
2686513	2nd Half	0	Wittenberg	11	27	5	13	3	10	30	5	11	16	7	8	6	0	11
2686513	2nd Half	1	Western Caro.	12	23	2	7	6	12	32	3	15	18	8	9	6	3	10
2686513	Game Stats	0	Wittenberg	20/	51/	10/	25/	5/	13/	55/	9	21	30/	14/	21/	8/	 	22/
2686513	Game Stats	1	Western Caro.	27	55	6	20	17	26	77	11	27	38	17	12	14	7	16
2686553	1st Half	0	Savannah St.	4	23	1	7	4	6	13	5	6	11	3	12	3	1	9
2686553	1st Half	1	Pittsburgh	15	27	3	7	7	8	40	6	16	22	10	9	4	3	12
2686553	2nd Half	0	Savannah St.	16	41	4	13	6	8	42	11	6	17	6	5	3	2	18
