year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2016	12260	18	Alfred	-	Opponent Totals	-	-	-	-	-	5000:00	631	1,410	44.75	163	494	33.00	460	663	69.38	1,885	75.40	267	714	981	39.24	339	399	155	115	464	""	""	8
2016	12260	30170	Alfred St.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	44	47	91	3.64	""	6	""	""	""	""	""	""
2016	12260	30170	Alfred St.	-	Totals	-	-	-	-	-	5026:00	668	1,622	41.18	139	464	29.96	355	603	58.87	1,830	73.20	293	687	980	39.20	362	409	238	66	594	""	""	18
2016	12260	30170	Alfred St.	-	Opponent Totals	-	-	-	-	-	5026:00	634	1,484	1,068.48	167	532	783.65	466	689	1,680.64	1,901	1,901.00	286	778	1,064	1,064.00	382	446	181	72	535	""	""	14
2016	12260	19	Allegheny	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	37	34	71	2.84	""	9	""	""	""	""	""	""
2016	12260	19	Allegheny	-	Totals	-	-	-	-	-	5000:00	577	1,369	42.15	156	509	30.65	272	393	69.21	1,582	63.28	256	580	836	33.44	329	372	143	65	412	""	""	2
2016	12260	19	Allegheny	-	Opponent Totals	-	-	-	-	-	5000:00	669	1,454	46.01	246	675	36.44	272	401	67.83	1,856	74.24	271	590	861	34.44	401	272	206	74	389	""	""	1
2016	12260	21	Alma	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	28	62	90	2.90	""	6	""	""	""	""	""	""
2016	12260	21	Alma	-	Totals	-	-	-	-	-	6242:00	918	1,813	50.63	307	778	39.46	360	479	75.16	2,503	80.74	218	853	1,071	34.55	557	378	213	137	494	""	""	7
2016	12260	21	Alma	-	Opponent Totals	-	-	-	-	-	6243:00	797	1,967	40.52	262	777	33.72	370	511	72.41	2,226	71.81	373	733	1,106	35.68	428	378	167	58	513	""	""	9
2016	12260	938	Alvernia	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	24	34	58	2.32	""	12	""	""	""	""	""	""
2016	12260	938	Alvernia	-	Totals	-	-	-	-	-	5200:00	554	1,378	40.20	218	643	33.90	466	613	76.02	1,792	68.92	193	567	760	29.23	292	259	180	63	412	""	""	6
2016	12260	938	Alvernia	-	Opponent Totals	-	-	-	-	-	5200:00	692	1,542	44.88	171	496	34.48	263	386	68.13	1,818	69.92	335	699	1,034	39.77	369	350	142	50	536	""	""	15
2016	12260	24	Amherst	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	36	51	87	2.72	""	1	""	""	""	""	""	""
2016	12260	24	Amherst	-	Totals	-	-	-	-	-	6450:00	930	2,041	45.57	324	879	36.86	415	614	67.59	2,599	81.22	379	929	1,308	40.88	515	378	184	158	565	""	""	7
2016	12260	24	Amherst	-	Opponent Totals	-	-	-	-	-	6450:00	824	2,067	39.86	173	627	27.59	435	617	70.50	2,256	70.50	394	836	1,230	38.44	392	375	183	86	556	""	""	9
2016	12260	939	Anderson (IN)	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	31	58	89	3.71	""	""	""	""	""	""	""	""
2016	12260	939	Anderson (IN)	-	Totals	-	-	-	-	-	5125:00	728	1,563	46.58	205	597	34.34	454	594	76.43	2,115	84.60	243	618	861	34.44	391	329	148	56	512	""	""	15
2016	12260	939	Anderson (IN)	-	Opponent Totals	-	-	-	-	-	5125:00	736	1,526	48.23	157	463	33.91	455	607	74.96	2,084	83.36	253	668	921	36.84	325	354	120	56	544	""	""	20
2016	12260	26	Anna Maria	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	44	54	98	3.50	""	10	""	""	1	""	""	""
2016	12260	26	Anna Maria	-	Totals	-	-	-	-	-	5626:00	840	1,876	44.78	236	644	36.65	328	495	66.26	2,244	80.14	357	756	1,113	39.75	486	437	210	76	576	""	""	10
2016	12260	26	Anna Maria	-	Opponent Totals	-	-	-	-	-	5629:00	816	1,804	45.23	213	625	34.08	479	672	71.28	2,324	83.00	317	751	1,068	38.14	422	405	239	69	487	""	""	10
2016	12260	966	Arcadia	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	53	42	95	3.39	""	5	""	""	3	""	""	""
2016	12260	966	Arcadia	-	Totals	-	-	-	-	-	5675:00	735	1,674	43.91	195	511	38.16	472	645	73.18	2,137	76.32	287	659	946	33.79	353	329	217	74	548	""	""	9
2016	12260	966	Arcadia	-	Opponent Totals	-	-	-	-	-	5676:00	743	1,591	46.70	205	532	38.53	401	601	66.72	2,092	74.71	294	748	1,042	37.21	394	464	164	89	599	""	""	18
2016	12260	38	Augsburg	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	34	45	79	3.04	""	10	""	""	""	""	""	""
2016	12260	38	Augsburg	-	Totals	-	-	-	-	-	5226:00	682	1,418	48.10	162	440	36.82	430	589	73.01	1,956	75.23	222	617	839	32.27	349	286	142	37	398	""	""	7
2016	12260	38	Augsburg	-	Opponent Totals	-	-	-	-	-	5224:00	706	1,460	48.36	213	558	38.17	285	395	72.15	1,910	73.46	200	600	800	30.77	433	302	142	83	517	""	""	9
2016	12260	40	Augustana (IL)	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	53	39	92	3.07	""	9	""	""	""	""	""	""
2016	12260	40	Augustana (IL)	-	Totals	-	-	-	-	-	6300:00	891	1,758	50.68	191	489	39.06	541	753	71.85	2,514	81.10	346	820	1,166	37.61	445	357	224	89	591	""	""	14
2016	12260	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	-	6300:00	679	1,679	40.44	188	573	32.81	426	604	70.53	1,972	63.61	279	631	910	29.35	293	432	147	73	642	""	""	18
2016	12260	42	Aurora	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	44	55	99	3.81	""	3	""	""	1	""	""	""
2016	12260	42	Aurora	-	Totals	-	-	-	-	-	5225:00	885	1,793	49.36	289	709	40.76	446	586	76.11	2,505	96.35	285	746	1,031	39.65	463	327	162	80	556	""	""	14
2016	12260	42	Aurora	-	Opponent Totals	-	-	-	-	-	5226:00	824	1,791	46.01	237	656	36.13	438	611	71.69	2,323	89.35	313	700	1,013	38.96	427	345	159	63	542	""	""	16
2016	12260	953	Austin	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	41	53	94	3.48	""	9	""	""	""	""	""	""
2016	12260	953	Austin	-	Totals	-	-	-	-	-	5457:00	716	1,712	41.82	142	457	31.07	507	723	70.12	2,081	77.07	341	804	1,145	42.41	353	364	157	141	659	""	""	27
2016	12260	953	Austin	-	Opponent Totals	-	-	-	-	-	5452:00	662	1,727	38.33	155	537	28.86	530	814	65.11	2,009	74.41	395	749	1,144	42.37	355	344	171	72	622	""	""	13
2016	12260	44	Averett	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	45	50	95	3.65	""	9	""	""	""	""	""	""
2016	12260	44	Averett	-	Totals	-	-	-	-	-	5298:00	704	1,656	42.51	176	514	34.24	353	552	63.95	1,937	74.50	399	651	1,050	40.38	350	376	212	54	476	""	""	5
2016	12260	44	Averett	-	Opponent Totals	-	-	-	-	-	5302:00	686	1,525	44.98	184	510	36.08	321	483	66.46	1,877	72.19	286	670	956	36.77	336	413	198	95	483	""	""	14
2016	12260	45	Babson	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	40	55	95	3.28	""	4	""	""	""	""	""	""
2016	12260	45	Babson	-	Totals	-	-	-	-	-	6005:00	851	1,797	47.36	173	505	34.26	486	636	76.42	2,361	81.41	261	870	1,131	39.00	446	331	166	67	486	""	""	10
2016	12260	45	Babson	-	Opponent Totals	-	-	-	-	-	6000:00	751	1,835	40.93	221	672	32.89	367	513	71.54	2,090	72.07	270	744	1,014	34.97	380	342	145	121	529	""	""	17
2016	12260	46	Baldwin Wallace	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	35	44	79	2.93	""	9	""	""	""	""	""	""
2016	12260	46	Baldwin Wallace	-	Totals	-	-	-	-	-	5456:00	771	1,716	44.93	289	740	39.05	367	493	74.44	2,198	81.41	278	738	1,016	37.63	334	317	127	80	466	""	""	4
2016	12260	46	Baldwin Wallace	-	Opponent Totals	-	-	-	-	-	5455:00	816	1,760	46.36	172	470	36.60	362	528	68.56	2,166	80.22	300	745	1,045	38.70	329	262	163	77	434	""	""	8
2016	12260	962	Bard	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	33	47	80	3.20	""	3	""	""	""	""	""	""
2016	12260	962	Bard	-	Totals	-	-	-	-	-	5075:00	568	1,341	42.36	154	467	32.98	333	521	63.92	1,623	64.92	262	617	879	35.16	261	381	172	71	539	""	""	23
2016	12260	962	Bard	-	Opponent Totals	-	-	-	-	-	5074:00	554	1,376	40.26	140	478	29.29	432	610	70.82	1,680	67.20	298	619	917	36.68	269	334	175	77	486	""	""	13
2016	12260	58	Baruch	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	28	60	88	2.84	""	9	""	""	""	""	""	""
2016	12260	58	Baruch	-	Totals	-	-	-	-	-	6251:00	835	1,831	45.60	250	674	37.09	469	645	72.71	2,389	77.06	262	805	1,067	34.42	450	425	215	76	579	""	""	14
2016	12260	58	Baruch	-	Opponent Totals	-	-	-	-	-	6251:00	843	1,905	44.25	233	646	36.07	441	630	70.00	2,360	76.13	350	825	1,175	37.90	431	454	203	78	618	""	""	13
2016	12260	50	Bates	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	48	38	86	3.58	""	2	""	""	""	""	""	""
2016	12260	50	Bates	-	Totals	-	-	-	-	-	4825:00	638	1,577	40.46	187	581	32.19	307	457	67.18	1,770	73.75	343	655	998	41.58	364	348	150	77	492	""	""	12
2016	12260	50	Bates	-	Opponent Totals	-	-	-	-	-	4825:00	613	1,397	43.88	172	454	37.89	394	573	68.76	1,792	74.67	225	685	910	37.92	329	339	161	81	426	""	""	6
2016	12260	26107	Becker	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	31	49	80	2.86	""	13	""	""	1	""	""	""
2016	12260	26107	Becker	-	Totals	-	-	-	-	-	5703:00	790	1,685	46.88	160	415	38.55	427	631	67.67	2,167	77.39	285	765	1,050	37.50	430	376	215	118	453	""	""	7
2016	12260	26107	Becker	-	Opponent Totals	-	-	-	-	-	5703:00	751	1,773	42.36	186	571	32.57	378	530	71.32	2,066	73.79	341	725	1,066	38.07	385	393	176	76	517	""	""	18
2016	12260	53	Beloit	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	37	35	72	3.13	""	5	""	""	""	""	""	""
2016	12260	53	Beloit	-	Totals	-	-	-	-	-	4700:00	615	1,324	46.45	145	417	34.77	375	555	67.57	1,750	76.09	229	598	827	35.96	319	318	116	38	414	""	""	17
2016	12260	53	Beloit	-	Opponent Totals	-	-	-	-	-	4700:00	669	1,444	46.33	167	501	33.33	282	398	70.85	1,787	77.70	243	590	833	36.22	270	293	133	59	497	""	""	8
2016	12260	296	Benedictine (IL)	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	42	39	81	2.61	""	5	""	""	""	""	""	""
2016	12260	296	Benedictine (IL)	-	Totals	-	-	-	-	-	6400:00	1,056	2,094	50.43	236	652	36.20	433	632	68.51	2,781	86.91	430	1,061	1,491	46.59	605	402	167	164	535	""	""	4
2016	12260	296	Benedictine (IL)	-	Opponent Totals	-	-	-	-	-	6399:00	792	2,083	38.02	232	758	30.61	386	549	70.31	2,202	68.81	312	723	1,035	32.34	371	331	188	78	576	""	""	8
2016	12260	973	Berry	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	63	47	110	4.07	""	4	""	""	1	""	""	""
2016	12260	973	Berry	-	Totals	-	-	-	-	-	5444:00	683	1,614	42.32	174	541	32.16	470	719	65.37	2,010	74.44	387	671	1,058	39.19	324	440	235	50	597	""	""	24
2016	12260	973	Berry	-	Opponent Totals	-	-	-	-	-	5475:00	681	1,522	44.74	214	626	34.19	459	682	67.30	2,035	75.37	293	668	961	35.59	414	446	240	140	609	""	""	16
2016	12260	59	Bethany (WV)	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	32	38	70	2.59	""	11	""	""	""	""	""	""
2016	12260	59	Bethany (WV)	-	Totals	-	-	-	-	-	5450:00	730	1,696	43.04	192	570	33.68	364	538	67.66	2,016	74.67	343	761	1,104	40.89	320	351	199	96	483	""	""	6
2016	12260	59	Bethany (WV)	-	Opponent Totals	-	-	-	-	-	5450:00	669	1,634	40.94	156	519	30.06	375	529	70.89	1,869	69.22	294	704	998	36.96	370	378	151	74	473	""	""	8
2016	12260	30038	Bethany Lutheran	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	38	63	101	4.21	""	12	""	""	""	""	""	""
2016	12260	30038	Bethany Lutheran	-	Totals	-	-	-	-	-	5050:00	649	1,519	42.73	125	382	32.72	415	565	73.45	1,838	73.52	340	664	1,004	40.16	220	390	148	41	392	""	""	5
2016	12260	30038	Bethany Lutheran	-	Opponent Totals	-	-	-	-	-	5049:00	781	1,640	47.62	246	684	35.96	235	362	64.92	2,043	81.72	255	610	865	34.60	418	294	189	58	488	""	""	19
2016	12260	60	Bethel (MN)	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	26	23	49	1.81	""	3	""	""	""	""	""	""
2016	12260	60	Bethel (MN)	-	Totals	-	-	-	-	-	5449:00	751	1,641	45.76	170	512	33.20	355	513	69.20	2,027	75.07	275	667	942	34.89	372	288	221	67	480	""	""	11
2016	12260	60	Bethel (MN)	-	Opponent Totals	-	-	-	-	-	5449:00	667	1,483	44.98	166	459	36.17	385	530	72.64	1,885	69.81	234	699	933	34.56	328	391	151	88	483	""	""	5
2016	12260	28593	Birmingham-So.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	37	42	79	2.72	""	17	""	""	""	""	""	""
2016	12260	28593	Birmingham-So.	-	Totals	-	-	-	-	-	5879:00	757	1,603	47.22	232	611	37.97	442	683	64.71	2,188	75.45	322	788	1,110	38.28	421	415	175	68	530	""	""	6
2016	12260	28593	Birmingham-So.	-	Opponent Totals	-	-	-	-	-	5875:00	714	1,689	42.27	217	650	33.38	397	571	69.53	2,042	70.41	279	656	935	32.24	315	354	204	62	606	""	""	20
2016	12260	64	Blackburn	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	51	44	95	3.80	""	6	""	""	""	""	""	""
2016	12260	64	Blackburn	-	Totals	-	-	-	-	-	5028:00	724	1,579	45.85	163	415	39.28	307	424	72.41	1,918	76.72	326	591	917	36.68	368	436	209	62	547	""	""	10
2016	12260	64	Blackburn	-	Opponent Totals	-	-	-	-	-	5028:00	701	1,471	47.65	163	496	32.86	467	652	71.63	2,032	81.28	259	595	854	34.16	369	388	234	73	424	""	""	3
2016	12260	987	Bluffton	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	17	25	42	1.75	""	6	""	""	""	""	""	""
2016	12260	987	Bluffton	-	Totals	-	-	-	-	-	4826:00	641	1,373	46.69	159	473	33.62	339	445	76.18	1,780	74.17	241	553	794	33.08	381	273	131	67	413	""	""	3
2016	12260	987	Bluffton	-	Opponent Totals	-	-	-	-	-	4824:00	667	1,394	47.85	118	353	33.43	288	393	73.28	1,740	72.50	231	545	776	32.33	321	265	139	69	421	""	""	13
2016	12260	69	Bowdoin	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	34	49	83	3.77	""	4	""	""	""	""	""	""
2016	12260	69	Bowdoin	-	Totals	-	-	-	-	-	4450:00	622	1,386	44.88	154	469	32.84	327	423	77.30	1,725	78.41	251	625	876	39.82	318	273	125	39	356	""	""	6
2016	12260	69	Bowdoin	-	Opponent Totals	-	-	-	-	-	4450:00	616	1,426	43.20	185	521	35.51	247	350	70.57	1,664	75.64	244	566	810	36.82	341	267	129	52	369	""	""	3
2016	12260	73	Brandeis	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	33	42	75	3.00	""	14	""	""	""	""	""	""
2016	12260	73	Brandeis	-	Totals	-	-	-	-	-	5050:00	606	1,382	43.85	137	446	30.72	341	498	68.47	1,690	67.60	234	585	819	32.76	319	341	147	71	454	""	""	10
2016	12260	73	Brandeis	-	Opponent Totals	-	-	-	-	-	5050:00	605	1,370	44.16	178	481	37.01	347	492	70.53	1,735	69.40	247	633	880	35.20	309	378	135	89	490	""	""	10
2016	12260	75	Bridgewater (VA)	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	34	56	90	3.75	""	15	""	""	""	""	""	""
2016	12260	75	Bridgewater (VA)	-	Totals	-	-	-	-	-	5106:00	498	1,297	38.40	182	532	34.21	379	584	64.90	1,557	62.28	215	670	885	35.40	266	429	154	80	504	""	""	8
2016	12260	75	Bridgewater (VA)	-	Opponent Totals	-	-	-	-	-	5103:00	621	1,488	41.73	183	515	35.53	383	594	64.48	1,808	72.32	289	694	983	39.32	332	318	196	85	527	""	""	19
2016	12260	76	Bridgewater St.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	52	54	106	4.08	""	9	""	""	""	""	""	""
2016	12260	76	Bridgewater St.	-	Totals	-	-	-	-	-	5351:00	610	1,542	39.56	146	453	32.23	408	573	71.20	1,774	68.23	274	673	947	36.42	237	382	159	88	444	""	""	10
2016	12260	76	Bridgewater St.	-	Opponent Totals	-	-	-	-	-	5349:00	710	1,660	42.77	151	499	30.26	316	478	66.11	1,887	72.58	357	755	1,112	42.77	334	390	188	69	518	""	""	11
2016	12260	78	Brockport	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	49	53	102	3.78	""	5	""	""	1	""	""	""
2016	12260	78	Brockport	-	Totals	-	-	-	-	-	5524:00	795	1,740	45.69	145	431	33.64	402	610	65.90	2,137	79.15	357	710	1,067	39.52	357	351	224	111	580	""	""	14
2016	12260	78	Brockport	-	Opponent Totals	-	-	-	-	-	5526:00	634	1,555	40.77	185	532	34.77	509	719	70.79	1,962	72.67	313	697	1,010	37.41	297	455	171	79	524	""	""	17
2016	12260	79	Brooklyn	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	24	26	50	1.79	""	8	""	""	""	""	""	""
2016	12260	79	Brooklyn	-	Totals	-	-	-	-	-	5877:00	872	1,952	44.67	236	687	34.35	486	718	67.69	2,466	85.03	332	838	1,170	40.34	466	357	234	108	548	""	""	10
2016	12260	79	Brooklyn	-	Opponent Totals	-	-	-	-	-	5874:00	795	1,912	41.58	216	665	32.48	434	624	69.55	2,240	77.24	346	818	1,164	40.14	436	441	176	61	610	""	""	16
2016	12260	84	Buena Vista	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	37	55	92	3.41	""	7	""	""	""	""	""	""
2016	12260	84	Buena Vista	-	Totals	-	-	-	-	-	5600:00	807	1,754	46.01	236	707	33.38	393	547	71.85	2,243	83.07	250	785	1,035	38.33	470	370	185	62	492	""	""	8
2016	12260	84	Buena Vista	-	Opponent Totals	-	-	-	-	-	5599:00	783	1,754	44.64	274	739	37.08	419	565	74.16	2,259	83.67	255	780	1,035	38.33	421	350	181	66	516	""	""	11
2016	12260	85	Buffalo St.	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	49	31	80	3.08	""	4	""	""	""	""	""	""
2016	12260	85	Buffalo St.	-	Totals	-	-	-	-	-	5326:00	791	1,793	44.12	162	517	31.33	469	722	64.96	2,213	85.12	409	696	1,105	42.50	430	391	280	93	558	""	""	22
2016	12260	85	Buffalo St.	-	Opponent Totals	-	-	-	-	-	5324:00	728	1,633	44.58	181	521	34.74	454	667	68.07	2,091	80.42	323	733	1,056	40.62	376	476	189	88	570	""	""	26
2016	12260	480	CCNY	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	35	44	79	3.29	""	6	""	""	1	""	""	""
2016	12260	480	CCNY	-	Totals	-	-	-	-	-	5000:00	675	1,528	44.18	155	438	35.39	346	526	65.78	1,851	74.04	278	705	983	39.32	361	356	150	72	461	""	""	7
2016	12260	480	CCNY	-	Opponent Totals	-	-	-	-	-	5000:00	655	1,570	1,048.83	158	485	803.05	372	538	1,770.11	1,840	1,840.00	284	680	964	964.00	314	331	198	60	482	""	""	14
2016	12260	122	CWRU	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	77	49	126	5.04	""	4	""	""	""	""	""	""
2016	12260	122	CWRU	-	Totals	-	-	-	-	-	5025:00	764	1,738	43.96	270	727	37.14	361	546	66.12	2,159	86.36	357	608	965	38.60	332	310	211	109	514	""	""	6
2016	12260	122	CWRU	-	Opponent Totals	-	-	-	-	-	5025:00	791	1,652	47.88	175	454	38.55	437	615	71.06	2,194	87.76	350	718	1,068	42.72	316	352	164	130	447	""	""	5
2016	12260	88	Cabrini	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	100	42	142	5.46	""	2	""	""	""	""	""	""
2016	12260	88	Cabrini	-	Totals	-	-	-	-	-	5400:00	820	1,883	43.55	186	564	32.98	468	668	70.06	2,294	84.96	448	727	1,175	43.52	397	316	222	99	482	""	""	5
2016	12260	88	Cabrini	-	Opponent Totals	-	-	-	-	-	5400:00	793	1,732	45.79	193	547	35.28	392	543	72.19	2,171	80.41	333	759	1,092	40.44	384	409	156	71	552	""	""	11
2016	12260	1305	Cairn	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	48	39	87	3.35	""	6	""	""	""	""	""	""
2016	12260	1305	Cairn	-	Totals	-	-	-	-	-	5274:00	708	1,649	42.94	238	642	37.07	311	481	64.66	1,965	75.58	279	685	964	37.08	329	387	168	96	523	""	""	15
2016	12260	1305	Cairn	-	Opponent Totals	-	-	-	-	-	5275:00	742	1,641	45.22	149	469	31.77	429	631	67.99	2,062	79.31	311	752	1,063	40.88	339	353	183	85	454	""	""	8
2016	12260	105	Cal Lutheran	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	37	43	80	3.48	""	6	""	""	""	""	""	""
2016	12260	105	Cal Lutheran	-	Totals	-	-	-	-	-	4651:00	558	1,306	42.73	116	355	32.68	346	476	72.69	1,578	68.61	207	534	741	32.22	250	235	146	44	388	""	""	6
2016	12260	105	Cal Lutheran	-	Opponent Totals	-	-	-	-	-	4651:00	575	1,271	45.24	134	403	33.25	311	432	71.99	1,595	69.35	239	604	843	36.65	280	308	125	99	433	""	""	4
2016	12260	89	Caltech	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	35	46	81	3.24	""	2	""	""	""	""	""	""
2016	12260	89	Caltech	-	Totals	-	-	-	-	-	5000:00	540	1,365	39.56	118	412	28.64	368	543	67.77	1,566	62.64	290	661	951	38.04	231	399	149	105	432	""	""	10
2016	12260	89	Caltech	-	Opponent Totals	-	-	-	-	-	5001:00	642	1,526	42.07	160	492	32.52	295	463	63.71	1,739	69.56	295	601	896	35.84	301	282	221	79	481	""	""	8
2016	12260	114	Calvin	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	64	44	108	4.32	""	2	""	""	""	""	""	""
2016	12260	114	Calvin	-	Totals	-	-	-	-	-	5001:00	648	1,544	41.97	197	605	32.56	359	511	70.25	1,852	74.08	348	659	1,007	40.28	330	321	135	30	411	""	""	4
2016	12260	114	Calvin	-	Opponent Totals	-	-	-	-	-	5001:00	673	1,487	45.26	202	565	35.75	312	421	74.11	1,860	74.40	217	622	839	33.56	371	283	167	73	485	""	""	10
2016	12260	117	Capital	-	TEAM	-	-	-	-	-	""	""	""	""	""	""	""	""	""	""	""	""	44	33	77	2.96	""	9	""	""	""	""	""	""
2016	12260	117	Capital	-	Totals	-	-	-	-	-	5225:00	745	1,540	48.38	150	449	33.41	379	542	69.93	2,019	77.65	278	657	935	35.96	314	297	169	54	491	""	""	9
