year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2015	12020	236	Fordham	-	Opponent Totals	-	-	-	-	-	5626:00	669	1,501	44.57	196	562	34.88	416	623	66.77	1,950	69.64	268	650	918	32.79	356	354	207	88	473	 	 	6
2015	12020	456	UNC Asheville	-	Totals	-	-	-	-	-	6024:00	760	1,721	44.16	229	633	36.18	436	602	72.43	2,185	72.83	343	743	1,086	36.20	414	416	220	142	577	 	 	9
2015	12020	456	UNC Asheville	-	Opponent Totals	-	-	-	-	-	6024:00	717	1,692	42.38	192	584	32.88	483	706	68.41	2,109	70.30	355	708	1,063	35.43	397	398	223	97	530	 	 	9
2015	12020	440	Montana St.	-	Totals	-	-	-	-	-	6000:00	662	1,665	39.76	246	687	35.81	347	482	71.99	1,917	63.90	317	692	1,009	33.63	349	411	132	91	624	 	 	16
2015	12020	440	Montana St.	-	Opponent Totals	-	-	-	-	-	6000:00	735	1,588	46.28	181	468	38.68	501	701	71.47	2,152	71.73	273	764	1,037	34.57	399	347	209	129	540	 	 	4
2015	12020	721	Air Force	-	Totals	-	-	-	-	-	5825:00	692	1,468	47.14	220	592	37.16	297	454	65.42	1,901	65.55	251	628	879	30.31	453	339	181	63	513	 	 	5
2015	12020	721	Air Force	-	Opponent Totals	-	-	-	-	-	5825:00	649	1,473	44.06	232	645	35.97	346	504	68.65	1,876	64.69	288	610	898	30.97	418	355	172	102	488	 	 	15
2015	12020	1157	Kennesaw St.	-	Totals	-	-	-	-	-	6400:00	717	1,775	40.39	214	661	32.38	379	518	73.17	2,027	63.34	343	751	1,094	34.19	331	455	173	110	567	 	 	14
2015	12020	1157	Kennesaw St.	-	Opponent Totals	-	-	-	-	-	6402:00	841	1,873	44.90	211	638	33.07	470	671	70.04	2,363	73.84	402	799	1,201	37.53	419	352	220	106	504	 	 	7
2015	12020	539	Penn St.	-	Totals	-	-	-	-	-	6100:00	700	1,660	42.17	195	603	32.34	405	582	69.59	2,000	66.67	314	751	1,065	35.50	301	381	178	114	602	 	 	12
2015	12020	539	Penn St.	-	Opponent Totals	-	-	-	-	-	6100:00	673	1,657	40.62	182	556	32.73	459	665	69.02	1,987	66.23	316	725	1,041	34.70	344	361	180	102	543	 	 	13
2015	12020	96	Fresno St.	-	Totals	-	-	-	-	-	6077:00	686	1,593	43.06	168	536	31.34	435	628	69.27	1,975	65.83	274	682	956	31.87	319	332	240	110	599	 	 	20
2015	12020	96	Fresno St.	-	Opponent Totals	-	-	-	-	-	6075:00	675	1,559	43.30	179	520	34.42	452	650	69.54	1,981	66.03	315	725	1,040	34.67	365	407	163	95	537	 	 	14
2015	12020	693	Chattanooga	-	Totals	-	-	-	-	-	6125:00	749	1,644	45.56	205	588	34.86	494	719	68.71	2,197	73.23	340	706	1,046	34.87	370	391	200	188	571	 	 	11
2015	12020	693	Chattanooga	-	Opponent Totals	-	-	-	-	-	6125:00	701	1,632	42.95	155	455	34.07	457	666	68.62	2,014	67.13	325	684	1,009	33.63	321	409	175	119	597	 	 	15
2015	12020	655	Southeastern La.	-	Totals	-	-	-	-	-	6476:00	807	1,760	45.85	185	591	31.30	387	582	66.49	2,186	68.31	311	757	1,068	33.38	389	492	194	112	590	 	 	20
2015	12020	655	Southeastern La.	-	Opponent Totals	-	-	-	-	-	6475:00	813	1,844	44.09	238	663	35.90	460	635	72.44	2,324	72.62	363	759	1,122	35.06	414	429	213	125	548	 	 	9
2015	12020	459	UNCG	-	Totals	-	-	-	-	-	6650:00	838	1,895	44.22	216	598	36.12	398	613	64.93	2,290	69.39	364	774	1,138	34.48	400	414	206	109	711	 	 	29
2015	12020	459	UNCG	-	Opponent Totals	-	-	-	-	-	6650:00	767	1,742	44.03	223	634	35.17	580	814	71.25	2,337	70.82	328	794	1,122	34.00	385	422	196	104	567	 	 	17
2015	12020	331	Kent St.	-	Totals	-	-	-	-	-	6075:00	682	1,596	42.73	216	597	36.18	393	615	63.90	1,973	65.77	347	698	1,045	34.83	323	349	158	118	546	 	 	10
2015	12020	331	Kent St.	-	Opponent Totals	-	-	-	-	-	6075:00	652	1,582	41.21	142	453	31.35	431	612	70.42	1,877	62.57	327	681	1,008	33.60	317	359	167	85	545	 	 	13
2015	12020	444	Morehead St.	-	Totals	-	-	-	-	-	6450:00	801	1,819	44.04	206	600	34.33	457	638	71.63	2,267	70.84	403	737	1,140	35.62	468	443	264	106	746	 	 	27
2015	12020	444	Morehead St.	-	Opponent Totals	-	-	-	-	-	6450:00	668	1,535	43.52	169	495	34.14	605	867	69.78	2,110	65.94	270	709	979	30.59	383	479	188	158	584	 	 	12
2015	12020	541	Pepperdine	-	Totals	-	-	-	-	-	6400:00	704	1,666	42.26	145	463	31.32	467	630	74.13	2,020	63.12	300	762	1,062	33.19	425	395	200	108	562	 	 	3
2015	12020	541	Pepperdine	-	Opponent Totals	-	-	-	-	-	6399:00	719	1,742	41.27	142	526	27.00	392	588	66.67	1,972	61.62	362	738	1,100	34.38	395	392	214	106	600	 	 	14
2015	12020	5	Akron	-	Totals	-	-	-	-	-	6028:00	719	1,730	41.56	276	795	34.72	345	529	65.22	2,059	68.63	379	702	1,081	36.03	379	370	217	135	555	 	 	10
2015	12020	5	Akron	-	Opponent Totals	-	-	-	-	-	6027:00	653	1,588	41.12	171	501	34.13	431	635	67.87	1,908	63.60	325	716	1,041	34.70	337	402	213	78	509	 	 	12
2015	12020	244	Furman	-	Totals	-	-	-	-	-	6649:00	701	1,636	42.85	216	658	32.83	480	717	66.95	2,098	63.58	316	752	1,068	32.36	342	438	183	94	582	 	 	17
2015	12020	244	Furman	-	Opponent Totals	-	-	-	-	-	6650:00	801	1,784	44.90	224	633	35.39	419	634	66.09	2,245	68.03	345	748	1,093	33.12	448	360	230	123	610	 	 	16
2015	12020	460	UNCW	-	Totals	-	-	-	-	-	6475:00	810	1,834	44.17	162	465	34.84	457	677	67.50	2,239	69.97	359	771	1,130	35.31	368	395	244	140	661	 	 	28
2015	12020	460	UNCW	-	Opponent Totals	-	-	-	-	-	6475:00	737	1,736	42.45	176	533	33.02	550	803	68.49	2,200	68.75	363	781	1,144	35.75	367	449	199	113	581	 	 	11
2015	12020	657	Southern California	-	Totals	-	-	-	-	-	6100:00	737	1,758	41.92	155	482	32.16	377	594	63.47	2,006	66.87	348	736	1,084	36.13	376	412	198	126	535	 	 	10
2015	12020	657	Southern California	-	Opponent Totals	-	-	-	-	-	6100:00	750	1,795	41.78	207	637	32.50	404	569	71.00	2,111	70.37	381	753	1,134	37.80	400	404	198	115	538	 	 	9
2015	12020	136	Chicago St.	-	Totals	-	-	-	-	-	6425:00	659	1,747	37.72	194	644	30.12	343	514	66.73	1,855	57.97	403	656	1,059	33.09	295	471	268	93	680	 	 	16
2015	12020	136	Chicago St.	-	Opponent Totals	-	-	-	-	-	6425:00	687	1,542	44.55	224	595	37.65	517	766	67.49	2,115	66.09	319	779	1,098	34.31	403	492	229	110	526	 	 	7
2015	12020	446	Morgan St.	-	Totals	-	-	-	-	-	6225:00	673	1,877	35.86	163	574	28.40	389	622	62.54	1,898	61.23	465	631	1,096	35.35	313	332	175	89	580	 	 	6
2015	12020	446	Morgan St.	-	Opponent Totals	-	-	-	-	-	6225:00	767	1,604	47.82	176	487	36.14	489	693	70.56	2,199	70.94	324	873	1,197	38.61	383	441	143	120	557	 	 	7
2015	12020	334	Kentucky	-	Totals	-	-	-	-	-	6075:00	785	1,678	46.78	166	487	34.09	511	719	71.07	2,247	74.90	393	763	1,156	38.53	451	323	202	207	516	 	 	10
2015	12020	334	Kentucky	-	Opponent Totals	-	-	-	-	-	6075:00	566	1,623	34.87	139	515	26.99	335	518	64.67	1,606	53.53	357	579	936	31.20	229	430	149	69	599	 	 	16
2015	12020	545	Pittsburgh	-	Totals	-	-	-	-	-	6675:00	813	1,821	44.65	162	473	34.25	437	632	69.15	2,225	67.42	401	694	1,095	33.18	544	320	167	92	586	 	 	3
2015	12020	545	Pittsburgh	-	Opponent Totals	-	-	-	-	-	6675:00	764	1,690	45.21	190	534	35.58	452	629	71.86	2,170	65.76	317	718	1,035	31.36	419	364	155	113	569	 	 	8
2015	12020	8	Alabama	-	Totals	-	-	-	-	-	6055:00	666	1,522	43.76	197	620	31.77	484	672	72.02	2,013	67.10	297	704	1,001	33.37	313	371	199	112	584	 	 	13
2015	12020	8	Alabama	-	Opponent Totals	-	-	-	-	-	6055:00	651	1,572	41.41	182	564	32.27	436	622	70.10	1,920	64.00	325	664	989	32.97	349	377	156	73	588	 	 	12
2015	12020	253	Ga. Southern	-	Totals	-	-	-	-	-	6050:00	695	1,681	41.34	219	697	31.42	406	607	66.89	2,015	67.17	362	736	1,098	36.60	339	359	217	94	516	 	 	5
2015	12020	253	Ga. Southern	-	Opponent Totals	-	-	-	-	-	6049:00	642	1,618	39.68	186	606	30.69	354	522	67.82	1,824	60.80	336	733	1,069	35.63	316	435	162	85	534	 	 	9
2015	12020	504	UNI	-	Totals	-	-	-	-	-	7101:00	776	1,618	47.96	257	645	39.84	472	644	73.29	2,281	65.17	254	817	1,071	30.60	413	363	207	84	508	 	 	7
2015	12020	504	UNI	-	Opponent Totals	-	-	-	-	-	7100:00	684	1,733	39.47	211	658	32.07	333	468	71.15	1,912	54.63	301	690	991	28.31	332	391	167	84	646	 	 	17
2015	12020	659	Southern Ill.	-	Totals	-	-	-	-	-	6600:00	681	1,627	41.86	138	418	33.01	468	667	70.16	1,968	59.64	327	700	1,027	31.12	274	422	221	72	605	 	 	12
2015	12020	659	Southern Ill.	-	Opponent Totals	-	-	-	-	-	6600:00	690	1,553	44.43	211	557	37.88	453	621	72.95	2,044	61.94	250	723	973	29.48	400	436	197	105	594	 	 	11
2015	12020	140	Cincinnati	-	Totals	-	-	-	-	-	6075:00	671	1,486	45.15	150	455	32.97	373	558	66.85	1,865	62.17	331	694	1,025	34.17	359	386	204	168	444	 	 	4
2015	12020	140	Cincinnati	-	Opponent Totals	-	-	-	-	-	6075:00	607	1,569	38.69	169	513	32.94	264	405	65.19	1,647	54.90	331	556	887	29.57	323	378	171	85	517	 	 	9
2015	12020	551	Portland	-	Totals	-	-	-	-	-	6700:00	810	1,825	44.38	216	574	37.63	479	668	71.71	2,315	70.15	389	784	1,173	35.55	486	402	192	148	610	 	 	20
2015	12020	551	Portland	-	Opponent Totals	-	-	-	-	-	6701:00	787	1,819	43.27	200	591	33.84	479	655	73.13	2,253	68.27	331	716	1,047	31.73	384	376	216	101	638	 	 	18
2015	12020	361	LIU Brooklyn	-	Totals	-	-	-	-	-	6150:00	677	1,726	39.22	195	601	32.45	473	687	68.85	2,022	67.40	368	753	1,121	37.37	346	411	171	76	605	 	 	21
2015	12020	361	LIU Brooklyn	-	Opponent Totals	-	-	-	-	-	6150:00	760	1,755	43.30	178	585	30.43	437	625	69.92	2,135	71.17	339	806	1,145	38.17	392	381	182	131	634	 	 	20
2015	12020	450	Mt. St. Mary's	-	Totals	-	-	-	-	-	6124:00	662	1,645	40.24	228	691	33.00	341	500	68.20	1,893	63.10	325	654	979	32.63	342	367	202	112	549	 	 	6
2015	12020	450	Mt. St. Mary's	-	Opponent Totals	-	-	-	-	-	6127:00	702	1,578	44.49	162	465	34.84	379	561	67.56	1,945	64.83	314	736	1,050	35.00	342	411	190	82	504	 	 	9
2015	12020	6	Alabama A&M	-	Totals	-	-	-	-	-	5824:00	608	1,533	39.66	166	577	28.77	415	643	64.54	1,797	61.97	367	631	998	34.41	354	413	165	68	573	 	 	11
2015	12020	6	Alabama A&M	-	Opponent Totals	-	-	-	-	-	5827:00	713	1,580	45.13	150	462	32.47	409	652	62.73	1,985	68.45	360	658	1,018	35.10	340	344	203	87	556	 	 	10
2015	12020	1092	Gardner-Webb	-	Totals	-	-	-	-	-	6476:00	835	1,855	45.01	267	749	35.65	462	697	66.28	2,399	74.97	361	783	1,144	35.75	530	401	206	80	519	 	 	6
2015	12020	1092	Gardner-Webb	-	Opponent Totals	-	-	-	-	-	6472:00	886	1,893	46.80	215	581	37.01	377	555	67.93	2,364	73.88	328	775	1,103	34.47	430	389	216	116	558	 	 	14
2015	12020	141	Citadel	-	Totals	-	-	-	-	-	6050:00	647	1,436	45.06	206	515	40.00	419	546	76.74	1,919	63.97	271	603	874	29.13	394	392	141	66	449	 	 	12
2015	12020	141	Citadel	-	Opponent Totals	-	-	-	-	-	6050:00	764	1,611	47.42	200	586	34.13	330	460	71.74	2,058	68.60	304	577	881	29.37	356	305	203	96	533	 	 	9
2015	12020	465	UNLV	-	Totals	-	-	-	-	-	6073:00	733	1,657	44.24	218	592	36.82	364	543	67.03	2,048	68.27	277	799	1,076	35.87	416	354	160	205	496	 	 	8
2015	12020	465	UNLV	-	Opponent Totals	-	-	-	-	-	6075:00	713	1,794	39.74	186	544	34.19	342	514	66.54	1,954	65.13	370	742	1,112	37.07	370	320	163	96	509	 	 	7
2015	12020	664	Southern Miss.	-	Totals	-	-	-	-	-	5849:00	618	1,438	42.98	183	554	33.03	323	515	62.72	1,742	60.07	248	615	863	29.76	352	408	178	63	449	 	 	9
2015	12020	664	Southern Miss.	-	Opponent Totals	-	-	-	-	-	5850:00	707	1,553	45.52	226	632	35.76	338	492	68.70	1,978	68.21	318	672	990	34.14	408	373	207	96	480	 	 	9
2015	12020	550	Portland St.	-	Totals	-	-	-	-	-	5625:00	701	1,584	44.26	187	487	38.40	434	582	74.57	2,023	72.25	266	638	904	32.29	371	315	179	109	496	 	 	12
2015	12020	550	Portland St.	-	Opponent Totals	-	-	-	-	-	5625:00	728	1,605	45.36	210	551	38.11	362	497	72.84	2,028	72.43	305	695	1,000	35.71	423	348	159	86	528	 	 	11
2015	12020	365	LSU	-	Totals	-	-	-	-	-	6750:00	892	1,962	45.46	189	558	33.87	450	658	68.39	2,423	73.42	401	893	1,294	39.21	516	476	240	204	516	 	 	13
2015	12020	365	LSU	-	Opponent Totals	-	-	-	-	-	6750:00	824	2,052	40.16	185	599	30.88	400	604	66.23	2,233	67.67	438	781	1,219	36.94	386	450	264	123	584	 	 	11
2015	12020	454	Murray St.	-	Totals	-	-	-	-	-	7050:00	961	1,995	48.17	263	679	38.73	579	831	69.68	2,764	78.97	422	870	1,292	36.91	543	411	253	113	649	 	 	19
2015	12020	454	Murray St.	-	Opponent Totals	-	-	-	-	-	7050:00	811	1,980	40.96	227	680	33.38	518	727	71.25	2,367	67.63	410	748	1,158	33.09	418	462	196	103	682	 	 	20
2015	12020	7	Alabama St.	-	Totals	-	-	-	-	-	5826:00	761	1,738	43.79	172	480	35.83	396	609	65.02	2,090	72.07	388	762	1,150	39.66	393	397	184	122	520	 	 	5
2015	12020	7	Alabama St.	-	Opponent Totals	-	-	-	-	-	5825:00	691	1,658	41.68	173	510	33.92	382	590	64.75	1,937	66.79	305	694	999	34.45	343	394	210	85	537	 	 	10
2015	12020	248	George Mason	-	Totals	-	-	-	-	-	5874:00	662	1,575	42.03	120	380	31.58	427	644	66.30	1,871	64.52	379	676	1,055	36.38	293	407	173	113	596	 	 	13
2015	12020	248	George Mason	-	Opponent Totals	-	-	-	-	-	5874:00	666	1,538	43.30	191	547	34.92	482	677	71.20	2,005	69.14	303	658	961	33.14	359	361	182	112	567	 	 	17
2015	12020	147	Clemson	-	Totals	-	-	-	-	-	5850:00	637	1,559	40.86	160	536	29.85	370	548	67.52	1,804	62.21	337	716	1,053	36.31	299	345	159	142	468	 	 	10
2015	12020	147	Clemson	-	Opponent Totals	-	-	-	-	-	5852:00	633	1,611	39.29	172	529	32.51	332	486	68.31	1,770	61.03	332	668	1,000	34.48	329	327	184	83	521	 	 	10
2015	12020	665	Southern U.	-	Totals	-	-	-	-	-	7048:00	801	1,895	42.27	150	484	30.99	507	775	65.42	2,259	64.54	406	857	1,263	36.09	359	462	240	145	702	 	 	19
2015	12020	665	Southern U.	-	Opponent Totals	-	-	-	-	-	7054:00	744	1,910	38.95	181	605	29.92	557	833	66.87	2,226	63.60	435	840	1,275	36.43	344	484	211	120	683	 	 	12
2015	12020	10411	USC Upstate	-	Totals	-	-	-	-	-	6400:00	849	1,905	44.57	264	768	34.38	375	571	65.67	2,337	73.03	434	784	1,218	38.06	494	337	262	102	523	 	 	5
2015	12020	10411	USC Upstate	-	Opponent Totals	-	-	-	-	-	6400:00	695	1,754	39.62	210	701	29.96	341	519	65.70	1,941	60.66	363	723	1,086	33.94	374	453	157	85	538	 	 	7
2015	12020	553	Prairie View	-	Totals	-	-	-	-	-	6600:00	822	1,923	42.75	177	532	33.27	390	603	64.68	2,211	67.00	390	682	1,072	32.48	354	471	287	105	716	 	 	22
2015	12020	553	Prairie View	-	Opponent Totals	-	-	-	-	-	6600:00	765	1,751	43.69	156	534	29.21	594	893	66.52	2,280	69.09	450	819	1,269	38.45	387	553	216	133	580	 	 	8
2015	12020	340	La Salle	-	Totals	-	-	-	-	-	6101:00	669	1,598	41.86	147	467	31.48	404	582	69.42	1,889	62.97	295	712	1,007	33.57	360	391	194	110	532	 	 	15
2015	12020	340	La Salle	-	Opponent Totals	-	-	-	-	-	6099:00	665	1,610	41.30	141	451	31.26	395	563	70.16	1,866	62.20	317	727	1,044	34.80	376	399	202	106	518	 	 	6
2015	12020	488	N.C. A&T	-	Totals	-	-	-	-	-	6425:00	648	1,622	39.95	157	555	28.29	431	632	68.20	1,884	58.88	366	700	1,066	33.31	297	483	170	127	594	 	 	15
2015	12020	488	N.C. A&T	-	Opponent Totals	-	-	-	-	-	6426:00	714	1,684	42.40	218	609	35.80	466	683	68.23	2,112	66.00	372	703	1,075	33.59	405	392	236	79	608	 	 	21
2015	12020	249	George Washington	-	Totals	-	-	-	-	-	6075:00	705	1,601	44.03	153	454	33.70	436	638	68.34	1,999	66.63	365	737	1,102	36.73	345	380	168	121	463	 	 	2
2015	12020	249	George Washington	-	Opponent Totals	-	-	-	-	-	6075:00	671	1,676	40.04	185	587	31.52	307	448	68.53	1,834	61.13	331	634	965	32.17	326	358	207	125	579	 	 	13
2015	12020	667	Southern Utah	-	Totals	-	-	-	-	-	5648:00	680	1,484	45.82	204	518	39.38	374	566	66.08	1,938	69.21	207	679	886	31.64	334	381	143	107	625	 	 	15
2015	12020	667	Southern Utah	-	Opponent Totals	-	-	-	-	-	5653:00	680	1,508	45.09	171	464	36.85	529	757	69.88	2,060	73.57	272	691	963	34.39	341	314	182	79	523	 	 	12
2015	12020	14	Albany (NY)	-	Totals	-	-	-	-	-	6023:00	666	1,502	44.34	192	524	36.64	461	609	75.70	1,985	66.17	302	705	1,007	33.57	319	358	171	47	500	 	 	8
2015	12020	14	Albany (NY)	-	Opponent Totals	-	-	-	-	-	6025:00	632	1,501	42.11	227	625	36.32	328	463	70.84	1,819	60.63	245	617	862	28.73	355	379	148	101	567	 	 	7
2015	12020	148	Cleveland St.	-	Totals	-	-	-	-	-	6875:00	826	1,820	45.38	247	646	38.24	395	576	68.58	2,296	67.53	353	752	1,105	32.50	454	408	266	112	652	 	 	6
2015	12020	148	Cleveland St.	-	Opponent Totals	-	-	-	-	-	6875:00	698	1,667	41.87	212	594	35.69	490	721	67.96	2,098	61.71	336	730	1,066	31.35	408	475	214	96	545	 	 	5
2015	12020	695	UT Martin	-	Totals	-	-	-	-	-	6475:00	804	1,729	46.50	246	633	38.86	400	567	70.55	2,254	70.44	314	791	1,105	34.53	408	363	169	60	493	 	 	16
