game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
1019731	1st Half	0	Case	11	24	3	7	10	13	35	4	11	15	8	9	1	1	7
1019731	1st Half	1	Baldwin Wallace	15	30	2	5	7	8	39	5	12	17	8	8	4	0	12
1019731	2nd Half	0	Case	8	26	1	7	8	12	25	8	11	19	4	8	3	1	11
1019731	2nd Half	1	Baldwin Wallace	12	29	3	12	7	11	34	9	12	21	7	7	4	3	10
1019731	Game Stats	0	Case	19	50	4	14	18	25	60	12	22	34	12	17	4	2	18
1019731	Game Stats	1	Baldwin Wallace	27	59	5	17	14	19	73	14	24	38	15	15	8	3	22
1019751	1st Half	0	Chicago	16	30	3	10	7	8	42	6	18	24	9	10	3	1	16
1019751	1st Half	1	Case	7	26	2	10	12	18	28	3	8	11	4	7	1	1	9
1019751	2nd Half	0	Chicago	13	30	1	7	16	16	43	6	19	25	7	7	0	0	9
1019751	2nd Half	1	Case	15	34	5	11	3	5	38	2	11	13	9	5	0	3	13
1019751	Game Stats	0	Chicago	29	60	4	17	23	24	85	12	37	49	16	17	3	1	25*
1019751	Game Stats	1	Case	22	60	7	21	15	23	66	5	19	24	13	12	1	4	22
1019771	1st Half	0	Case	10	25	3	5	8	9	31	5	11	16	9	3	1	2	7
1019771	1st Half	1	Brandeis	12	29	4	8	0	0	28	5	9	14	5	5	0	3	7
1019771	2nd Half	0	Case	10	23	1	2	12	14	33	5	12	17	5	9	1	0	7
1019771	2nd Half	1	Brandeis	15	32	4	11	2	3	36	4	9	13	7	5	5	1	11
1019771	1st OT	0	Case	 	 	 	 	 	 	10	 	 	 	 	 	 	 	 
1019771	1st OT	1	Brandeis	 	 	 	 	 	 	14	 	 	 	 	 	 	 	 
1019771	Game Stats	0	Case	23	56	5	10	23*	27	74	14	26	40	14	15	2	2	19
1019771	Game Stats	1	Brandeis	30	65	8	20	10	13	78	9	20	29	13	11	6	4	21
1074851	1st Half	0	Chris. Newport	14	31	2	4	8	10	38	5	15	20	7	6	4	3	7
1074851	1st Half	1	Western Conn. St.	14	39	3	13	5	6	36	11	13	24	4	8	2	3	8
1074851	2nd Half	0	Chris. Newport	18	34	3	9	7	12	46	4	13	17	7	7	2	3	17
1074851	2nd Half	1	Western Conn. St.	17	34	6	16	18	19	58	4	16	20	3	5	4	1	8
1074851	Game Stats	0	Chris. Newport	32	65	5	13	15	22	84	9	28	37	14	13	6	6	24
1074851	Game Stats	1	Western Conn. St.	31	73*	9	29	23	25	94	15	29	44	7	13	6	4	16
523130	1st Half	0	Randolph	9	21	2	4	3	4	23	0	9	9	2	13	3	1	4
523130	1st Half	1	Liberty	19	32	4	9	2	5	44	5	13	18	11	6	5	3	7
523130	2nd Half	0	Randolph	10	29	5	11	10	16	35	4	13	17	6	7	5	1	13
523130	2nd Half	1	Liberty	13	27	1	6	10	18	37	6	18	24	8	11	5	2	14
523130	Game Stats	0	Randolph	19	50	7/	15	13	20/	58	4	22	26	8	20	8/	2/	17
523130	Game Stats	1	Liberty	32*	59	5	15	12	23	81	11	31	42	19	17*	10	5	21
523550	1st Half	0	Cal Lutheran	8	23	3	14	7	8	26	2	9	11	3	6	4	0	8
523550	1st Half	1	UC Riverside	16	30	2	7	7	10	41	7	14	21	4	6	2	1	7
523550	2nd Half	0	Cal Lutheran	8	22	4	7	2	4	22	5	12	17	6	14	3	0	12
523550	2nd Half	1	UC Riverside	11	27	0	5	9	11	31	5	10	15	6	7	7	5	5
523550	Game Stats	0	Cal Lutheran	16*	45*	7*/	21*	9*	12*	48*	7*	21*/	28*	9*	20*	7*	0	20*
523550	Game Stats	1	UC Riverside	27	57	2	12	16	21	72	12	24	36	10	13	9	6	12
523871	1st Half	0	Johnson & Wales (RI)	9	26	3	9	10	10	31	3	11	14	4	9	1	1	13
523871	1st Half	1	Brown	16	32	4	12	10	13	46	7	14	21	12	6	4	2	10
523871	2nd Half	0	Johnson & Wales (RI)	13	36	4	9	5	6	35	9	16	25	9	8	2	2	8
523871	2nd Half	1	Brown	15	35	3	3	7	8	40	5	14	19	9	4	6	5	5
523871	Game Stats	0	Johnson & Wales (RI)	22/	62/	7/	18	15/	16/	66/	12/	27/	39/	13/	17	3	3/	21/
523871	Game Stats	1	Brown	31*	67*	7	15	17	21	86	12	28	40	21	10	10*	7*	15
523931	1st Half	0	Redlands	9	33	2	7	7	12	27	5	10	15	5	14	4	0	14
523931	1st Half	1	Cal St. Fullerton	25	39	8	16	12	22	70	10	22	32	13	13	8	0	10
523931	2nd Half	0	Redlands	13	33	5	15	10	13	41	5	10	15	9	10	5	0	10
523931	2nd Half	1	Cal St. Fullerton	16	35	3	11	13	17	48	11	17	28	8	10	9	1	11
523931	Game Stats	0	Redlands	22/	66/	7/	22/	17/	25/	68/	10/	20	30/	14/	24/	9/	0	24/
523931	Game Stats	1	Cal St. Fullerton	41*/	74	11	27	25	39*	118*/	21	39*/	60*/	21	23*/	17*/	1	21
523934	1st Half	0	Chapman	8	21	4	9	2	2	22	1	8	9	3	6	1	0	6
523934	1st Half	1	UC Santa Barbara	15	27	2	7	2	3	34	4	12	16	10	2	3	3	4
523934	2nd Half	0	Chapman	9	21	5	11	3	5	26	3	10	13	4	9	0	1	10
523934	2nd Half	1	UC Santa Barbara	14	23	6	8	6	10	40	2	11	13	10	5	3	2	7
523934	Game Stats	0	Chapman	17	42	9/	20/	5	7	48	4	18/	22	7	15	1	1	16
523934	Game Stats	1	UC Santa Barbara	29	50	8	15	8	13	74	6	23	29	20	7	6	5	11
524032	1st Half	0	Mt. St. Joseph	9	21	6	13	2	2	26	1	6	7	6	14	5	1	9
524032	1st Half	1	UIndy	17	24	3	6	5	8	42	4	11	15	8	11	9	3	6
524032	2nd Half	0	Mt. St. Joseph	7	24	4	13	4	5	22	3	10	13	7	9	2	0	16
524032	2nd Half	1	UIndy	12	24	7	12	14	17	45	4	14	18	6	5	7	2	9
524032	Game Stats	0	Mt. St. Joseph	16	45	10/	26/	6	7	48	4	16	20	13/	23/	7/	1/	25/
524032	Game Stats	1	UIndy	29	48	10	18	19	25	87	8	25	33	14	16	16	5	15
524190	1st Half	0	Guilford	11	26	2	7	0	1	24	4	12	16	5	14	1	1	11
524190	1st Half	1	Davidson	17	41	7	22	8	12	49	13	13	26	13	4	7	2	5
524190	2nd Half	0	Guilford	13	28	4	7	10	17	40	2	11	13	4	8	3	0	18
524190	2nd Half	1	Davidson	20	35	4	14	18	24	62	8	18	26	10	5	5	1	11
524190	Game Stats	0	Davidson	37*	76*	11	36	26	36	111*	21*	31	52*	23*	9	12*	3	16
524190	Game Stats	1	Guilford	24*/	54*	6*	14*	10*	18*	64*/	6*	23*	29*	9*	22*	4*	1*	29*/
524370	1st Half	0	Roanoke	9	27	2	8	7	8	27	4	13	17	6	8	2	2	12
524370	1st Half	1	Furman	11	35	4	20	11	12	37	11	15	26	8	6	1	3	11
524370	2nd Half	0	Roanoke	9	31	2	9	2	3	22	6	9	15	4	11	5	0	10
524370	2nd Half	1	Furman	14	29	3	7	7	13	38	9	17	26	9	12	5	6	7
524370	Game Stats	0	Roanoke	18	58	4	17	9	11	49	10	22	32	10/	19	7	2/	22
524370	Game Stats	1	Furman	25	64	7	27	18	25	75	20	32*	52*	17	18	6	9*	18
524495	1st Half	0	MIT	8	21	2	5	4	4	22	4	13	17	6	12	0	2	6
524495	1st Half	1	Harvard	16	32	2	7	3	4	37	4	9	13	4	2	7	6	7
524495	2nd Half	0	MIT	11	20	1	6	4	6	27	2	12	14	5	10	4	0	9
524495	2nd Half	1	Harvard	15	26	6	14	3	7	39	2	8	10	9	4	3	3	5
524495	Game Stats	0	MIT	19*/	41*/	3*/	11*/	8*/	10*/	49*/	6*/	25*/	31*/	11*/	22*/	4*/	2*/	15*/
524495	Game Stats	1	Harvard	31*	58	8	21	6	11	76	6	17	23	13	6	10	9	12
524592	1st Half	0	Hendrix	9	32	4	12	2	6	24	9	11	20	6	10	2	1	7
524592	1st Half	1	Drury	17	33	7	11	3	4	44	6	15	21	11	7	6	2	5
524592	2nd Half	0	Hendrix	11	27	3	12	2	3	27	5	8	13	5	14	4	0	8
524592	2nd Half	1	Drury	16	30	2	5	2	4	36	7	12	19	5	10	8	2	4
524592	Game Stats	0	Hendrix	20*/	59*/	7*/	24*/	4*/	9*/	51*/	14*/	19*/	33*/	11*/	24*/	6*/	1*/	15*/
524592	Game Stats	1	Drury	33	63	9	16	5	8	80	13	27	40	16	17	14*	4	9
525592	1st Half	0	McMurry	9	31	5	16	4	10	27	13	11	24	5	11	4	1	12
525592	1st Half	1	SMU	14	33	9	17	6	10	43	11	12	23	10	7	1	2	9
525592	2nd Half	0	McMurry	7	23	1	12	7	9	22	7	15	22	2	14	3	0	10
525592	2nd Half	1	SMU	11	24	4	14	9	16	35	1	11	12	6	4	9	2	12
525592	Game Stats	0	McMurry	16*	54*	6*/	28*/	11*	19*	49*	20*/	26*/	46*/	7*	25*/	7*	1*	22*
525592	Game Stats	1	SMU	25	57	13	31*	15	26	78	12	23	35	16	11	10	4	21
525631	1st Half	0	Centenary (LA)	4	13	1	5	7	7	16	1	9	10	0	21	1	1	11
525631	1st Half	1	Stephen F. Austin	21	36	1	7	6	9	49	11	6	17	9	4	9	0	8
525631	2nd Half	0	Centenary (LA)	9	25	2	7	7	8	27	5	10	15	3	12	1	3	10
525631	2nd Half	1	Stephen F. Austin	10	26	2	8	13	18	35	9	12	21	4	9	8	3	10
525631	Game Stats	0	Centenary (LA)	13*	38*	3*	12*	14*	15*	43*	6*	19*	25*	3*	33*	2*	4*	21*
525631	Game Stats	1	Stephen F. Austin	31	62	3	15	19	27	84	20	18	38	13	13	17*	3	18
526190	1st Half	0	Bridgewater (VA)	8	31	2	9	5	8	23	8	18	26	3	12	1	0	13
526190	1st Half	1	High Point	14	32	4	14	14	20	46	5	16	21	6	4	7	3	8
526190	2nd Half	0	Bridgewater (VA)	8	32	3	17	10	12	29	7	15	22	4	11	3	1	12
526190	2nd Half	1	High Point	15	32	7	12	12	18	49	7	18	25	8	6	7	0	9
526190	Game Stats	0	Bridgewater (VA)	16	63/	5	26/	15/	20/	52	15/	33/	48/	7	23/	4	1	25
526190	Game Stats	1	High Point	29	64	11	26	26*	38*	95	12	34*	46*	14	10	14*	3	17
526210	1st Half	0	Covenant	11	28	3	13	6	9	31	3	9	12	8	7	4	0	9
526210	1st Half	1	Coastal Caro.	19	38	4	11	6	13	48	16	16	32	8	9	3	1	7
526210	2nd Half	0	Covenant	9	22	1	7	4	10	23	4	8	12	6	10	2	2	9
526210	2nd Half	1	Coastal Caro.	20	34	1	5	7	8	48	7	14	21	10	3	6	3	11
526210	Game Stats	0	Covenant	20*/	50*/	4*	20*/	10*/	19*/	54*/	7*/	17*	24*/	14*/	17*/	6*/	2*/	18*/
526210	Game Stats	1	Coastal Caro.	39*	72*	5	16	13	21	96	23*	30	53*	18	12	9	4	18
526250	1st Half	0	Anderson (IN)	13	29	1	6	2	4	29	6	8	14	5	7	2	0	5
526250	1st Half	1	IUPUI	21	36	6	12	4	5	52	8	10	18	9	2	4	4	7
526250	2nd Half	0	Anderson (IN)	14	32	1	6	10	12	39	7	9	16	8	6	1	0	8
526250	2nd Half	1	IUPUI	18	36	4	12	9	11	49	10	12	22	9	5	4	5	10
526250	Game Stats	0	Anderson (IN)	27*/	61*/	2*	12*	12*/	16*/	68*/	13*/	17*/	30*/	13*/	13*	3*	0	13*
526250	Game Stats	1	IUPUI	39*/	72	10	24	13	16	101*	18	22	40	18	7	8	9*	17
526253	1st Half	0	Hiram	12	32	7	16	4	6	35	3	7	10	8	6	2	0	8
526253	1st Half	1	Akron	23	40	7	10	4	5	57	11	16	27	11	6	5	0	6
526253	2nd Half	0	Hiram	11	25	3	8	5	10	30	6	15	21	4	9	2	1	12
526253	2nd Half	1	Akron	12	31	5	14	9	13	38	7	13	20	5	3	4	1	11
526253	Game Stats	0	Hiram	23/	57/	10	24/	9/	16	65/	9/	22	31/	12	15	4/	1/	20
526253	Game Stats	1	Akron	35*	71*	12*	24	13	18	95*	18	29	47	16	9	9	1	17
526258	1st Half	0	Emory	10	33	4	13	3	5	27	6	8	14	4	7	5	0	8
526258	1st Half	1	Mercer	17	33	1	9	1	2	36	7	18	25	9	9	3	5	8
526258	2nd Half	0	Emory	10	31	2	12	8	10	30	6	10	16	3	4	3	1	11
526258	2nd Half	1	Mercer	9	24	1	8	11	14	30	4	15	19	6	8	3	3	9
526258	Game Stats	0	Emory	20*/	64*/	6*/	25*/	11*/	15*/	57*/	12*/	18*/	30*/	7*/	11*/	8*/	1*/	19*/
526258	Game Stats	1	Mercer	26	57	2	17	12	16	66	11	33*	44*	15	17	6	8	17
526290	1st Half	0	Methodist	14	29	3	7	1	2	32	4	10	14	5	15	3	3	10
526290	1st Half	1	Coastal Caro.	18	36	3	8	9	14	48	11	12	23	6	9	8	5	7
526290	2nd Half	0	Methodist	8	25	2	6	11	18	29	2	11	13	1	9	1	1	14
526290	2nd Half	1	Coastal Caro.	20	31	2	4	14	20	56	4	20	24	11	6	2	3	13
526290	Game Stats	0	Methodist	22/	54/	5	13	12/	20/	61/	6/	21/	27/	6	24	4	4/	24/
526290	Game Stats	1	Coastal Caro.	38	67	5	12	23*	34*	104*	15	32	47	17	15	10	8	20
526951	1st Half	0	Howard Payne	5	30	0	7	6	8	16	5	15	20	3	9	3	2	10
526951	1st Half	1	Sam Houston St.	11	30	0	7	8	14	30	7	22	29	8	8	2	3	7
526951	2nd Half	0	Howard Payne	6	28	1	3	13	18	26	9	8	17	5	11	1	0	18
526951	2nd Half	1	Sam Houston St.	13	30	2	9	18	29	46	13	16	29	10	7	5	3	12
526951	Game Stats	0	Howard Payne	11	58	1	10	19/	26	42	14	23	37	8	20	4	2	28/
526951	Game Stats	1	Sam Houston St.	24	60	2	16	26	43	76	20	38	58*	18	15	7	6*	19
527010	1st Half	0	Shenandoah	13	25	8	12	2	2	36	2	9	11	8	11	7	0	11
527010	1st Half	1	Radford	15	33	3	10	5	10	38	12	10	22	8	11	4	2	3
527010	2nd Half	0	Shenandoah	5	21	1	10	3	4	14	1	10	11	4	14	4	1	10
527010	2nd Half	1	Radford	14	26	4	11	9	16	41	4	15	19	8	7	4	1	6
527010	Game Stats	0	Shenandoah	18	46	9/	22/	5	6	50	3	19	22	12/	25/	11/	1	21
527010	Game Stats	1	Radford	29	59	7	21	14	26	79	16	25	41	16	18	8	3	9
527053	1st Half	0	Mississippi Col.	13	30	2	3	5	9	33	7	11	18	6	9	5	2	3
527053	1st Half	1	Louisiana Tech	16	40	6	18	1	4	39	14	12	26	10	9	4	3	10
527053	2nd Half	0	Mississippi Col.	14	33	2	9	7	18	37	8	11	19	10	7	5	1	8
527053	2nd Half	1	Louisiana Tech	21	38	6	16	5	7	53	7	17	24	13	6	6	4	14
527053	Game Stats	0	Mississippi Col.	27*/	63*/	4*	12*	12*	27*/	70*/	15*	22*	37*	16*/	16*	10*/	3*/	11*
527053	Game Stats	1	Louisiana Tech	37*	78*	12	34*	6	11	92	21	29	50*	23*	15	10	7	24
