year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	exempt	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2014	11540	30123	Academy of Art	11/08/2013	Cal St. East Bay @ San Rafael, CA	98	Cal St. East Bay	http://stats.ncaa.org/team/index/11540?org_id=98	true	San Rafael, CA	true	W 97 - 80	true	97 - 80	false	97	80	false		2703313	http://stats.ncaa.org/game/index/2703313?org_id=30123
2014	11540	30123	Academy of Art	11/09/2013	Humboldt St. @ San Rafael, CA	291	Humboldt St.	http://stats.ncaa.org/team/index/11540?org_id=291	true	San Rafael, CA	true	L 86 - 90	false	86 - 90	false	86	90	false		2703471	http://stats.ncaa.org/game/index/2703471?org_id=30123
2014	11540	30123	Academy of Art	11/19/2013	Cal St. Monterey Bay	30055	Cal St. Monterey Bay	http://stats.ncaa.org/team/index/11540?org_id=30055	false		true	L 87 - 91 (1OT)	false	87 - 91	false	87	91	true	1OT	2751835	http://stats.ncaa.org/game/index/2751835?org_id=30123
2014	11540	30123	Academy of Art	11/23/2013	@ Simon Fraser	30127	Simon Fraser	http://stats.ncaa.org/team/index/11540?org_id=30127	false		false	L 75 - 78	false	75 - 78	false	75	78	false		2771833	http://stats.ncaa.org/game/index/2771833?org_id=30127
2014	11540	30123	Academy of Art	11/30/2013	@ UC San Diego	112	UC San Diego	http://stats.ncaa.org/team/index/11540?org_id=112	false		false	L 59 - 77	false	59 - 77	false	59	77	false		2797353	http://stats.ncaa.org/game/index/2797353?org_id=112
2014	11540	30123	Academy of Art	12/03/2013	Point Loma	30149	Point Loma	http://stats.ncaa.org/team/index/11540?org_id=30149	false		true	W 63 - 61	true	63 - 61	false	63	61	false		2802533	http://stats.ncaa.org/game/index/2802533?org_id=30123
2014	11540	30123	Academy of Art	12/05/2013	California Baptist	30135	California Baptist	http://stats.ncaa.org/team/index/11540?org_id=30135	false		true	L 51 - 64	false	51 - 64	false	51	64	false		2806753	http://stats.ncaa.org/game/index/2806753?org_id=30123
2014	11540	30123	Academy of Art	12/14/2013	Dominican (CA)	30118	Dominican (CA)	http://stats.ncaa.org/team/index/11540?org_id=30118	false		true	L 70 - 76	false	70 - 76	false	70	76	false		2821774	http://stats.ncaa.org/game/index/2821774?org_id=30123
2014	11540	30123	Academy of Art	12/18/2013	Mont. St. Billings @ Las Vegas, NV (Orleans Arena)	205	Mont. St. Billings	http://stats.ncaa.org/team/index/11540?org_id=205	true	Las Vegas, NV (Orleans Arena)	true	L 69 - 85	false	69 - 85	false	69	85	false		2830654	http://stats.ncaa.org/game/index/2830654?org_id=205
2014	11540	30123	Academy of Art	12/19/2013	Cal St. Dom. Hills @ Las Vegas, NV (Orleans Arena)	92	Cal St. Dom. Hills	http://stats.ncaa.org/team/index/11540?org_id=92	true	Las Vegas, NV (Orleans Arena)	true	W 62 - 58	true	62 - 58	false	62	58	false		2829433	http://stats.ncaa.org/game/index/2829433?org_id=92
2014	11540	30123	Academy of Art	12/21/2013	@ California Baptist	30135	California Baptist	http://stats.ncaa.org/team/index/11540?org_id=30135	false		false	L 62 - 88	false	62 - 88	false	62	88	false		2835013	http://stats.ncaa.org/game/index/2835013?org_id=30135
2014	11540	30123	Academy of Art	01/04/2014	@ Hawaii Pacific	2696	Hawaii Pacific	http://stats.ncaa.org/team/index/11540?org_id=2696	false		false	L 45 - 61	false	45 - 61	false	45	61	false		2849813	http://stats.ncaa.org/game/index/2849813?org_id=2696
2014	11540	30123	Academy of Art	01/06/2014	@ BYU-Hawaii	2685	BYU-Hawaii	http://stats.ncaa.org/team/index/11540?org_id=2685	false		false	L 74 - 87	false	74 - 87	false	74	87	false		2853733	http://stats.ncaa.org/game/index/2853733?org_id=2685
2014	11540	30123	Academy of Art	01/08/2014	@ Chaminade	133	Chaminade	http://stats.ncaa.org/team/index/11540?org_id=133	false		false	L 80 - 94	false	80 - 94	false	80	94	false		2857154	http://stats.ncaa.org/game/index/2857154?org_id=133
2014	11540	30123	Academy of Art	01/14/2014	@ Holy Names	30175	Holy Names	http://stats.ncaa.org/team/index/11540?org_id=30175	false		false	L 80 - 83 (1OT)	false	80 - 83	false	80	83	true	1OT	2882133	http://stats.ncaa.org/game/index/2882133?org_id=30175
2014	11540	30123	Academy of Art	01/20/2014	Hawaii Hilo	2697	Hawaii Hilo	http://stats.ncaa.org/team/index/11540?org_id=2697	false		true	W 75 - 63	true	75 - 63	false	75	63	false		2903753	http://stats.ncaa.org/game/index/2903753?org_id=30123
2014	11540	30123	Academy of Art	01/23/2014	Chaminade	133	Chaminade	http://stats.ncaa.org/team/index/11540?org_id=133	false		true	L 55 - 69	false	55 - 69	false	55	69	false		2911618	http://stats.ncaa.org/game/index/2911618?org_id=133
2014	11540	30123	Academy of Art	01/25/2014	BYU-Hawaii	2685	BYU-Hawaii	http://stats.ncaa.org/team/index/11540?org_id=2685	false		true	L 107 - 112 (1OT)	false	107 - 112	false	107	112	true	1OT	2921456	http://stats.ncaa.org/game/index/2921456?org_id=30123
2014	11540	30123	Academy of Art	01/30/2014	@ Dixie St.	30095	Dixie St.	http://stats.ncaa.org/team/index/11540?org_id=30095	false		false	L 73 - 86	false	73 - 86	false	73	86	false		2936677	http://stats.ncaa.org/game/index/2936677?org_id=30095
2014	11540	30123	Academy of Art	02/01/2014	@ Point Loma	30149	Point Loma	http://stats.ncaa.org/team/index/11540?org_id=30149	false		false	L 73 - 83	false	73 - 83	false	73	83	false		2944136	http://stats.ncaa.org/game/index/2944136?org_id=30149
2014	11540	30123	Academy of Art	02/08/2014	Notre Dame de Namur	30056	Notre Dame de Namur	http://stats.ncaa.org/team/index/11540?org_id=30056	false		true	W 68 - 56	true	68 - 56	false	68	56	false		2977634	http://stats.ncaa.org/game/index/2977634?org_id=30123
2014	11540	30123	Academy of Art	02/13/2014	Holy Names	30175	Holy Names	http://stats.ncaa.org/team/index/11540?org_id=30175	false		true	W 75 - 72	true	75 - 72	false	75	72	false		3013183	http://stats.ncaa.org/game/index/3013183?org_id=30123
2014	11540	30123	Academy of Art	02/15/2014	@ Notre Dame de Namur	30056	Notre Dame de Namur	http://stats.ncaa.org/team/index/11540?org_id=30056	false		false	L 67 - 72	false	67 - 72	false	67	72	false		3025993	http://stats.ncaa.org/game/index/3025993?org_id=30056
2014	11540	30123	Academy of Art	02/17/2014	@ Fresno Pacific	30147	Fresno Pacific	http://stats.ncaa.org/team/index/11540?org_id=30147	false		false	L 77 - 83	false	77 - 83	false	77	83	false		3039999	http://stats.ncaa.org/game/index/3039999?org_id=30147
2014	11540	30123	Academy of Art	02/22/2014	Dixie St.	30095	Dixie St.	http://stats.ncaa.org/team/index/11540?org_id=30095	false		true	L 80 - 82	false	80 - 82	false	80	82	false		3081535	http://stats.ncaa.org/game/index/3081535?org_id=30123
2014	11540	30123	Academy of Art	02/24/2014	@ Dominican (CA)	30118	Dominican (CA)	http://stats.ncaa.org/team/index/11540?org_id=30118	false		false	L 69 - 83	false	69 - 83	false	69	83	false		3099133	http://stats.ncaa.org/game/index/3099133?org_id=30118
2014	11540	30123	Academy of Art	02/27/2014	Azusa Pacific	30146	Azusa Pacific	http://stats.ncaa.org/team/index/11540?org_id=30146	false		true	L 64 - 80	false	64 - 80	false	64	80	false		3115459	http://stats.ncaa.org/game/index/3115459?org_id=30123
2014	11540	929	Adams St.	11/09/2013	Portland Bible		Portland Bible		false		true	W 125 - 80	true	125 - 80	false	125	80	false		2704693	http://stats.ncaa.org/game/index/2704693?org_id=929
2014	11540	929	Adams St.	11/18/2013	Northern N.M.		Northern N.M.		false		true	W 81 - 74	true	81 - 74	false	81	74	false		2741833	http://stats.ncaa.org/game/index/2741833?org_id=929
2014	11540	929	Adams St.	11/30/2013	@ South Dakota Mines	30139	South Dakota Mines	http://stats.ncaa.org/team/index/11540?org_id=30139	false		false	W 93 - 90	true	93 - 90	false	93	90	false		2793598	http://stats.ncaa.org/game/index/2793598?org_id=30139
2014	11540	929	Adams St.	12/06/2013	Colorado St.-Pueblo	2720	Colorado St.-Pueblo	http://stats.ncaa.org/team/index/11540?org_id=2720	false		true	L 94 - 101	false	94 - 101	false	94	101	false		2808893	http://stats.ncaa.org/game/index/2808893?org_id=929
2014	11540	929	Adams St.	12/07/2013	UC-Colo. Springs	9754	UC-Colo. Springs	http://stats.ncaa.org/team/index/11540?org_id=9754	false		true	L 93 - 97	false	93 - 97	false	93	97	false		2814636	http://stats.ncaa.org/game/index/2814636?org_id=929
2014	11540	929	Adams St.	12/14/2013	Fort Lewis	1083	Fort Lewis	http://stats.ncaa.org/team/index/11540?org_id=1083	false		true	L 93 - 97 (1OT)	false	93 - 97	false	93	97	true	1OT	2931073	http://stats.ncaa.org/game/index/2931073?org_id=929
2014	11540	929	Adams St.	12/20/2013	@ Western St.	2759	Western St.	http://stats.ncaa.org/team/index/11540?org_id=2759	false		false	W 84 - 62	true	84 - 62	false	84	62	false		2832055	http://stats.ncaa.org/game/index/2832055?org_id=2759
2014	11540	929	Adams St.	12/21/2013	@ Colorado Mesa	11416	Colorado Mesa	http://stats.ncaa.org/team/index/11540?org_id=11416	false		false	L 73 - 75	false	73 - 75	false	73	75	false		2834130	http://stats.ncaa.org/game/index/2834130?org_id=11416
2014	11540	929	Adams St.	01/03/2014	Black Hills St.	30134	Black Hills St.	http://stats.ncaa.org/team/index/11540?org_id=30134	false		true	W 92 - 78	true	92 - 78	false	92	78	false		2959315	http://stats.ncaa.org/game/index/2959315?org_id=929
