game_id	period_id	category	team_value	opponent_value
3948762	Game Stats	Pts in Paint		
3948814	1st Half	Time of Possession	651	549
3948814	1st Half	Scoring Time of Possession	241	282
3948814	1st Half	Times Took Lead	2	1
3948814	1st Half	Largest Lead	0	0
3948814	1st Half	Time of Largest Lead	-	-
3948814	1st Half	Bench Pts	11	7
3948814	1st Half	Times Tied Score	0	2
3948814	1st Half	2nd Chance Pts	0	10
3948814	1st Half	Pts off TO	4	3
3948814	1st Half	Fastbreak Pts	""	""
3948814	1st Half	Pts in Paint	""	""
3948814	2nd Half	Time of Possession	626	574
3948814	2nd Half	Scoring Time of Possession	224	304
3948814	2nd Half	Times Took Lead	1	2
3948814	2nd Half	Largest Lead	0	0
3948814	2nd Half	Time of Largest Lead	-	-
3948814	2nd Half	Bench Pts	11	10
3948814	2nd Half	Times Tied Score	4	1
3948814	2nd Half	2nd Chance Pts	4	4
3948814	2nd Half	Pts off TO	7	8
3948814	2nd Half	Fastbreak Pts	""	""
3948814	2nd Half	Pts in Paint	""	""
3948814	Game Stats	Time of Possession	1,277	1,123
3948814	Game Stats	Scoring Time of Possession	465	586
3948814	Game Stats	Times Took Lead	3	3
3948814	Game Stats	Largest Lead	7	8
3948814	Game Stats	Time of Largest Lead		
3948814	Game Stats	Bench Pts	22	17
3948814	Game Stats	Times Tied Score	4	3
3948814	Game Stats	2nd Chance Pts	4	14
3948814	Game Stats	Pts off TO	11	11
3948814	Game Stats	Fastbreak Pts		
3948814	Game Stats	Pts in Paint		
3948833	1st Half	Time of Possession	574	626
3948833	1st Half	Scoring Time of Possession	280	176
3948833	1st Half	Times Took Lead	0	0
3948833	1st Half	Largest Lead	0	0
3948833	1st Half	Time of Largest Lead	-	-
3948833	1st Half	Bench Pts	10	2
3948833	1st Half	Times Tied Score	0	0
3948833	1st Half	2nd Chance Pts	5	1
3948833	1st Half	Pts off TO	14	6
3948833	1st Half	Fastbreak Pts	5	0
3948833	1st Half	Pts in Paint	14	14
3948833	2nd Half	Time of Possession	608	592
3948833	2nd Half	Scoring Time of Possession	285	326
3948833	2nd Half	Times Took Lead	4	4
3948833	2nd Half	Largest Lead	0	0
3948833	2nd Half	Time of Largest Lead	-	-
3948833	2nd Half	Bench Pts	13	8
3948833	2nd Half	Times Tied Score	4	1
3948833	2nd Half	2nd Chance Pts	2	10
3948833	2nd Half	Pts off TO	3	6
3948833	2nd Half	Fastbreak Pts	0	5
3948833	2nd Half	Pts in Paint	10	20
3948833	Game Stats	Time of Possession	1,182	1,218
3948833	Game Stats	Scoring Time of Possession	565	502
3948833	Game Stats	Times Took Lead	4	4
3948833	Game Stats	Largest Lead	12	6
3948833	Game Stats	Time of Largest Lead		
3948833	Game Stats	Bench Pts	23	10
3948833	Game Stats	Times Tied Score	4	1
3948833	Game Stats	2nd Chance Pts	7	11
3948833	Game Stats	Pts off TO	17	12
3948833	Game Stats	Fastbreak Pts	5	5
3948833	Game Stats	Pts in Paint	24	34
3948845	1st Half	Time of Possession	619	581
3948845	1st Half	Scoring Time of Possession	236	295
3948845	1st Half	Times Took Lead	0	0
3948845	1st Half	Largest Lead	""	0
3948845	1st Half	Time of Largest Lead	""	-
3948845	1st Half	Bench Pts	4	20
3948845	1st Half	Times Tied Score	0	0
3948845	1st Half	2nd Chance Pts	4	6
3948845	1st Half	Pts off TO	5	11
3948845	1st Half	Fastbreak Pts	0	14
3948845	1st Half	Pts in Paint	8	22
3948845	2nd Half	Time of Possession	657	543
3948845	2nd Half	Scoring Time of Possession	237	273
3948845	2nd Half	Times Took Lead	0	0
3948845	2nd Half	Largest Lead	""	0
3948845	2nd Half	Time of Largest Lead	""	-
3948845	2nd Half	Bench Pts	8	32
3948845	2nd Half	Times Tied Score	0	0
3948845	2nd Half	2nd Chance Pts	4	13
3948845	2nd Half	Pts off TO	4	15
3948845	2nd Half	Fastbreak Pts	2	4
3948845	2nd Half	Pts in Paint	10	24
3948845	Game Stats	Time of Possession	1,276	1,124
3948845	Game Stats	Scoring Time of Possession	473	568
3948845	Game Stats	Times Took Lead		
3948845	Game Stats	Largest Lead	36	
3948845	Game Stats	Time of Largest Lead		
3948845	Game Stats	Bench Pts	12	52
3948845	Game Stats	Times Tied Score		
3948845	Game Stats	2nd Chance Pts	8	19
3948845	Game Stats	Pts off TO	9	26
3948845	Game Stats	Fastbreak Pts	2	18
3948845	Game Stats	Pts in Paint	18	46
3948848	1st Half	Time of Possession	686	514
3948848	1st Half	Scoring Time of Possession	318	230
3948848	1st Half	Times Took Lead	1	0
3948848	1st Half	Largest Lead	0	0
3948848	1st Half	Time of Largest Lead	-	-
3948848	1st Half	Bench Pts	5	5
3948848	1st Half	Times Tied Score	3	0
3948848	1st Half	2nd Chance Pts	3	9
3948848	1st Half	Pts off TO	6	3
3948848	1st Half	Fastbreak Pts	2	0
3948848	1st Half	Pts in Paint	14	12
3948848	2nd Half	Time of Possession	635	565
3948848	2nd Half	Scoring Time of Possession	198	261
3948848	2nd Half	Times Took Lead	2	2
3948848	2nd Half	Largest Lead	0	0
3948848	2nd Half	Time of Largest Lead	-	-
3948848	2nd Half	Bench Pts	0	3
3948848	2nd Half	Times Tied Score	1	1
3948848	2nd Half	2nd Chance Pts	0	4
3948848	2nd Half	Pts off TO	12	10
3948848	2nd Half	Fastbreak Pts	4	0
3948848	2nd Half	Pts in Paint	14	18
3948848	Game Stats	Time of Possession	1,321	1,079
3948848	Game Stats	Scoring Time of Possession	516	491
3948848	Game Stats	Times Took Lead	3	2
3948848	Game Stats	Largest Lead	8	10
3948848	Game Stats	Time of Largest Lead		
3948848	Game Stats	Bench Pts	5	8
3948848	Game Stats	Times Tied Score	4	1
3948848	Game Stats	2nd Chance Pts	3	13
3948848	Game Stats	Pts off TO	18	13
3948848	Game Stats	Fastbreak Pts	6	
3948848	Game Stats	Pts in Paint	28	30
3948872	1st Half	Time of Possession	599	601
3948872	1st Half	Scoring Time of Possession	240	234
3948872	1st Half	Times Took Lead	2	3
3948872	1st Half	Largest Lead	0	0
3948872	1st Half	Time of Largest Lead	-	-
3948872	1st Half	Bench Pts	18	0
3948872	1st Half	Times Tied Score	3	2
3948872	1st Half	2nd Chance Pts	7	6
3948872	1st Half	Pts off TO	8	13
3948872	1st Half	Fastbreak Pts	2	6
3948872	1st Half	Pts in Paint	20	12
3948872	2nd Half	Time of Possession	588	603
3948872	2nd Half	Scoring Time of Possession	363	251
3948872	2nd Half	Times Took Lead	2	1
3948872	2nd Half	Largest Lead	0	0
3948872	2nd Half	Time of Largest Lead	-	-
3948872	2nd Half	Bench Pts	19	0
3948872	2nd Half	Times Tied Score	2	7
3948872	2nd Half	2nd Chance Pts	1	3
3948872	2nd Half	Pts off TO	8	6
3948872	2nd Half	Fastbreak Pts	4	2
3948872	2nd Half	Pts in Paint	22	12
3948872	Game Stats	Time of Possession	1,187	1,204
3948872	Game Stats	Scoring Time of Possession	603	485
3948872	Game Stats	Times Took Lead	4	4
3948872	Game Stats	Largest Lead	15	9
3948872	Game Stats	Time of Largest Lead		
3948872	Game Stats	Bench Pts	37	
3948872	Game Stats	Times Tied Score	5	9
3948872	Game Stats	2nd Chance Pts	8	9
3948872	Game Stats	Pts off TO	16	19
3948872	Game Stats	Fastbreak Pts	6	8
3948872	Game Stats	Pts in Paint	42	24
3948876	1st Half	Time of Possession	712	488
3948876	1st Half	Scoring Time of Possession	206	258
3948876	1st Half	Times Took Lead	1	1
3948876	1st Half	Largest Lead	0	0
3948876	1st Half	Time of Largest Lead	-	-
