year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2016	12260	4	Adrian	05	1413728	Jackson, Rickey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1413728	Sr	G	6-3	25	22	629:00	79	219	36.07	47	136	34.56	29	30	96.67	234	9.36	21	66	87	3.48	26	29	20	5	47	""	""	1
2016	12260	4	Adrian	11	1744557	Johnson, Travon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1744557	Fr	G	6-1	25	13	503:00	54	122	44.26	8	20	40.00	35	57	61.40	151	6.04	21	36	57	2.28	69	42	17	3	40	""	""	2
2016	12260	4	Adrian	24	1744560	Bryant, Venson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1744560	Jr	G	6-2	25	5	359:00	34	82	41.46	2	4	50.00	21	35	60.00	91	3.64	33	36	69	2.76	21	17	13	1	45	""	""	1
2016	12260	4	Adrian	1	1744554	Covile, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1744554	Sr	G	6-4	25	25	761:00	193	381	50.66	43	97	44.33	90	132	68.18	519	20.76	56	149	205	8.20	43	66	34	12	69	9	""	1
2016	12260	4	Adrian	33	1744562	Crofford, Isiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1744562	Fr	F	6-6	24	21	485:00	46	89	51.69	""	""	""	13	46	28.26	105	4.38	49	49	98	4.08	16	21	14	24	64	""	""	""
2016	12260	4	Adrian	35	1413726	Rodak, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1413726	Sr	F	6-4	24	5	535:00	43	131	32.82	32	99	32.32	14	16	87.50	132	5.50	22	67	89	3.71	28	20	12	6	48	""	""	""
2016	12260	4	Adrian	10	1629475	Henry, Ken	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1629475	So	F	6-3	23	9	288:00	14	37	37.84	""	""	""	12	29	41.38	40	1.74	13	19	32	1.39	9	16	7	2	46	""	""	""
2016	12260	4	Adrian	15	1744559	Cannon, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1744559	So	F	6-3	22	4	425:00	67	114	58.77	5	16	31.25	24	45	53.33	163	7.41	32	45	77	3.50	33	24	10	5	71	""	""	3
2016	12260	4	Adrian	4	1640165	Denham, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1640165	Sr	G	6-0	22	7	408:00	38	102	37.25	18	55	32.73	7	12	58.33	101	4.59	11	23	34	1.55	31	13	7	""	34	""	""	""
2016	12260	4	Adrian	03	1744556	Harris, Devonte	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1744556	Jr	G	6-0	14	12	416:00	83	171	48.54	38	83	45.78	28	35	80.00	232	16.57	12	45	57	4.07	47	35	9	""	17	""	""	""
2016	12260	4	Adrian	32	1629481	Harp, R'Mand	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1629481	Sr	G	6-0	11	1	65:00	8	19	42.11	2	4	50.00	1	2	50.00	19	1.73	5	9	14	1.27	2	5	2	2	6	""	""	""
2016	12260	4	Adrian	2	1744555	Merrick, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1744555	Jr	C	6-5	8	1	70:00	5	11	45.45	""	""	""	8	11	72.73	18	2.25	10	5	15	1.88	1	5	""	""	13	""	""	""
2016	12260	4	Adrian	20	1639787	Horton, Anton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1639787	So	F	6-3	7	0	29:00	""	3	""	""	""	""	""	""	""	""	""	""	1	1	0.14	1	3	""	""	11	""	""	""
2016	12260	4	Adrian	14	1629478	Lesniak, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1629478	So	G	6-4	5	0	42:00	1	5	20.00	""	1	0.00	""	1	0.00	2	0.40	3	4	7	1.40	2	1	1	1	11	""	""	""
2016	12260	4	Adrian	20	1762255	Gold, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1762255	N/A	""	-	3	0	4:00	""	1	""	""	""	""	""	""	""	""	""	1	""	1	0.33	""	""	""	""	""	""	""	""
2016	12260	4	Adrian	02	1762733	Bressler, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1762733	N/A	""	-	3	0	4:00	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12260	2798	Albertus Magnus	23	1625019	Walters, Jaqhawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1625019	So	F	6-6	26	26	928:00	166	354	46.89	12	35	34.29	70	111	63.06	414	15.92	81	196	277	10.65	100	75	25	18	66	15	""	4
2016	12260	2798	Albertus Magnus	1	1735465	Pittman, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1735465	Fr	G	5-10	26	22	668:00	62	137	45.26	24	58	41.38	47	75	62.67	195	7.50	17	58	75	2.88	88	67	22	5	81	""	""	3
2016	12260	2798	Albertus Magnus	24	1735464	Lovell, Shontaey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1735464	Fr	F	6-5	26	23	699:00	173	257	67.32	""	""	""	117	179	65.36	463	17.81	135	175	310	11.92	35	50	32	44	86	17	""	6
2016	12260	2798	Albertus Magnus	35	1625021	Langston, Erick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1625021	So	G	6-3	25	1	255:00	32	60	53.33	7	21	33.33	13	20	65.00	84	3.36	16	43	59	2.36	17	15	4	2	60	""	""	3
2016	12260	2798	Albertus Magnus	5	1415297	Wilson, Marc	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1415297	Sr	G	6-2	25	25	719:00	141	297	47.47	12	36	33.33	65	103	63.11	359	14.36	17	59	76	3.04	32	28	37	8	49	""	""	1
2016	12260	2798	Albertus Magnus	13	1735461	Martinez, Luciano	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1735461	So	G	6-4	24	6	288:00	52	117	44.44	13	38	34.21	29	51	56.86	146	6.08	15	20	35	1.46	17	28	7	2	24	""	""	""
2016	12260	2798	Albertus Magnus	33	1625017	Dunbar, Chaunce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1625017	So	G	6-4	23	15	555:00	58	188	30.85	49	164	29.88	20	26	76.92	185	8.04	13	26	39	1.70	19	13	14	5	46	""	""	""
2016	12260	2798	Albertus Magnus	4	1625024	Fofana, Med	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1625024	So	G	5-9	22	1	200:00	9	17	52.94	""	1	0.00	14	21	66.67	32	1.45	4	17	21	0.95	25	16	7	1	20	""	""	""
2016	12260	2798	Albertus Magnus	20	1625016	James, Marshall	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1625016	So	F	6-8	21	2	140:00	16	30	53.33	""	""	""	11	17	64.71	43	2.05	13	13	26	1.24	3	8	4	2	36	""	""	1
2016	12260	2798	Albertus Magnus	12	1625015	Caldwell, Dayron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1625015	Sr	G	5-11	21	5	274:00	33	71	46.48	17	34	50.00	16	18	88.89	99	4.71	6	17	23	1.10	24	22	10	""	26	""	""	""
2016	12260	2798	Albertus Magnus	14	1735463	Hamilton, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1735463	Fr	G	6-3	19	0	105:00	10	29	34.48	""	2	0.00	19	36	52.78	39	2.05	6	14	20	1.05	2	11	4	3	19	""	""	""
2016	12260	2798	Albertus Magnus	11	1762254	Ellis, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1762254	N/A	""	-	12	4	244:00	47	124	37.90	30	77	38.96	28	33	84.85	152	12.67	7	34	41	3.42	7	25	12	5	26	""	""	1
2016	12260	2798	Albertus Magnus	10	1735460	Kline, Bernard	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1735460	Jr	G	6-2	6	0	119:00	16	42	38.10	3	13	23.08	12	24	50.00	47	7.83	7	9	16	2.67	13	8	7	""	12	""	""	1
2016	12260	2798	Albertus Magnus	2	1735462	Davidson, CJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1735462	Fr	G	5-10	4	0	5:00	1	1	100.00	""	""	""	""	""	""	2	0.50	1	""	1	0.25	""	""	""	""	1	""	""	""
2016	12260	2798	Albertus Magnus	34	1735466	Saint Juste, Annuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1735466	Fr	G	6-1	1	0	3:00	""	1	""	""	1	0.00	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12260	15	Albion	14	1410575	Kazen, Dakota	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1410575	Sr	G	6-1	26	21	621:00	63	191	32.98	35	113	30.97	11	18	61.11	172	6.62	9	73	82	3.15	28	29	16	9	54	""	""	1
2016	12260	15	Albion	42	1412108	Herron, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1412108	Sr	F	6-5	26	26	826:00	116	259	44.79	""	4	0.00	67	125	53.60	299	11.50	94	157	251	9.65	75	40	15	4	58	11	""	""
2016	12260	15	Albion	32	1519262	Oakes, Travell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1519262	Sr	G	6-2	26	26	758:00	115	183	62.84	""	1	0.00	66	98	67.35	296	11.38	117	76	193	7.42	28	36	33	6	70	3	""	1
2016	12260	15	Albion	40	1529726	Zahran, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1529726	So	C	4-0	26	0	399:00	34	68	50.00	9	26	34.62	15	25	60.00	92	3.54	28	35	63	2.42	19	14	13	7	42	""	""	1
2016	12260	15	Albion	3	1632777	Ryan, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1632777	So	G	5-7	26	26	773:00	75	205	36.59	25	78	32.05	65	79	82.28	240	9.23	21	53	74	2.85	72	52	23	""	41	""	""	1
2016	12260	15	Albion	10	1740217	Parker, Arshawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1740217	Fr	C	5-7	25	0	271:00	17	71	23.94	6	32	18.75	16	19	84.21	56	2.24	4	12	16	0.64	22	17	6	""	23	""	""	""
2016	12260	15	Albion	20	1740213	Fordham, Jaylen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1740213	Fr	C	6-1	23	15	464:00	74	189	39.15	44	109	40.37	37	41	90.24	229	9.96	11	34	45	1.96	9	27	13	8	56	""	""	1
2016	12260	15	Albion	4	1632845	Wheeler, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1632845	So	G	6-0	23	11	484:00	80	187	42.78	19	57	33.33	47	67	70.15	226	9.83	24	46	70	3.04	24	47	15	10	58	""	""	""
2016	12260	15	Albion	34	1740214	Hussein, Jibreel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1740214	Jr	C	6-5	21	5	351:00	38	127	29.92	25	87	28.74	6	9	66.67	107	5.10	7	43	50	2.38	13	15	11	5	34	""	""	""
2016	12260	15	Albion	22	1418080	Marble, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1418080	Sr	G	6-3	11	0	80:00	8	32	25.00	8	29	27.59	""	2	0.00	24	2.18	1	6	7	0.64	""	2	""	""	5	""	""	""
2016	12260	15	Albion	30	1535525	Larr, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1535525	Jr	C	6-0	10	0	35:00	2	9	22.22	2	9	22.22	""	""	""	6	0.60	""	1	1	0.10	1	1	1	""	1	""	""	""
2016	12260	15	Albion	52	1647521	Davis, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1647521	So	C	6-5	10	0	39:00	2	5	40.00	2	4	50.00	6	8	75.00	12	1.20	2	3	5	0.50	1	1	""	""	8	""	""	""
2016	12260	15	Albion	54	1740216	Lowe, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1740216	Fr	C	6-11	8	0	9:00	""	""	""	""	""	""	""	1	0.00	""	""	""	""	""	""	""	3	""	""	2	""	""	""
2016	12260	15	Albion	44	1740215	Kelly, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1740215	So	C	6-7	7	0	45:00	3	10	30.00	""	1	0.00	1	2	50.00	7	1.00	1	4	5	0.71	""	6	2	2	11	""	""	""
2016	12260	15	Albion	25	1762253	Collins, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1762253	N/A	""	-	6	0	44:00	11	25	44.00	9	18	50.00	""	""	""	31	5.17	1	4	5	0.83	""	1	3	""	8	""	""	""
2016	12260	15	Albion	12	1740211	Bennett, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1740211	Fr	C	6-2	5	0	7:00	1	2	50.00	""	1	0.00	""	""	""	2	0.40	1	2	3	0.60	""	""	""	""	""	""	""	""
2016	12260	15	Albion	50	1740210	Post, Gordon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1740210	So	C	6-6	2	0	3:00	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	""	""
2016	12260	15	Albion	24	1740212	Carter, Antaun	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1740212	Fr	C	6-2	1	0	16:00	1	3	33.33	1	2	50.00	""	""	""	3	3.00	""	1	1	1.00	""	2	""	1	3	""	""	""
2016	12260	16	Albright	14	1631216	Ringgold, Omari	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1631216	Jr	G	6-2	25	24	795:00	139	284	48.94	53	126	42.06	45	64	70.31	376	15.04	28	34	62	2.48	31	49	10	4	32	""	""	""
2016	12260	16	Albright	22	1413463	Gantz, Calvert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1413463	Jr	C	6-6	25	24	614:00	63	136	46.32	1	1	100.00	35	79	44.30	162	6.48	44	77	121	4.84	10	36	8	39	40	""	""	""
2016	12260	16	Albright	21	1413465	Ward, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1413465	Sr	F	6-4	25	23	759:00	95	207	45.89	9	21	42.86	66	111	59.46	265	10.60	57	154	211	8.44	51	47	16	19	71	8	""	4
2016	12260	16	Albright	10	1439728	Lombardi, Vince	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1439728	Sr	G	5-10	25	19	390:00	17	48	35.42	5	20	25.00	11	17	64.71	50	2.00	5	54	59	2.36	37	35	16	1	47	""	""	""
2016	12260	16	Albright	4	1631217	Calloway, Jaylin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1631217	So	G	6-1	25	5	524:00	33	113	29.20	21	85	24.71	23	28	82.14	110	4.40	4	47	51	2.04	47	34	15	3	40	""	""	1
2016	12260	16	Albright	23	1631218	Smith, Dejuan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1631218	So	G	6-2	25	24	777:00	125	291	42.96	29	83	34.94	74	98	75.51	353	14.12	22	121	143	5.72	73	73	41	5	61	3	""	3
2016	12260	16	Albright	40	1631221	Dunn, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1631221	So	F	6-6	23	0	259:00	27	46	58.70	1	1	100.00	9	19	47.37	64	2.78	23	31	54	2.35	10	15	1	15	35	""	""	""
2016	12260	16	Albright	30	1741955	Clark, Jayson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1741955	Fr	G	6-0	22	0	208:00	20	45	44.44	""	2	0.00	10	18	55.56	50	2.27	3	19	22	1.00	13	17	4	1	19	""	""	""
2016	12260	16	Albright	42	1741959	Lindsay, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1741959	So	G	6-2	22	0	254:00	42	112	37.50	24	71	33.80	23	35	65.71	131	5.95	5	23	28	1.27	14	15	7	""	37	""	""	""
2016	12260	16	Albright	50	1522794	Vazzana, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1522794	Jr	C	6-6	17	2	161:00	10	18	55.56	""	""	""	6	9	66.67	26	1.53	9	15	24	1.41	1	7	2	7	27	""	""	""
2016	12260	16	Albright	32	1741956	Oplinger, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1741956	Fr	G	6-5	9	0	19:00	1	6	16.67	1	6	16.67	""	""	""	3	0.33	""	1	1	0.11	""	""	""	""	2	""	""	""
2016	12260	16	Albright	44	1741960	Rappoport, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1741960	Fr	F	6-6	8	0	44:00	8	13	61.54	""	""	""	2	2	100.00	18	2.25	6	10	16	2.00	""	3	""	2	8	""	""	""
2016	12260	16	Albright	3	1522790	Marquez, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1522790	Jr	G	6-1	8	2	120:00	15	33	45.45	1	6	16.67	18	24	75.00	49	6.12	2	15	17	2.12	18	16	5	1	16	""	""	1
2016	12260	16	Albright	34	1741958	Burke, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1741958	Fr	C	6-10	7	0	50:00	2	7	28.57	""	1	0.00	""	""	""	4	0.57	""	4	4	0.57	""	""	1	3	11	""	""	""
2016	12260	16	Albright	20	1439730	Ayers, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1439730	Sr	G	5-11	6	1	14:00	1	2	50.00	""	1	0.00	1	2	50.00	3	0.50	""	1	1	0.17	""	""	""	""	2	""	""	""
2016	12260	16	Albright	5	1413464	Amoroso, Johnathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1413464	Sr	F	6-2	5	1	31:00	3	11	27.27	""	""	""	4	4	100.00	10	2.00	6	3	9	1.80	1	1	1	""	3	""	""	""
2016	12260	16	Albright	33	1741957	Loving, Jibri	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1741957	Fr	F	6-8	4	0	5:00	""	1	""	""	""	""	""	""	""	""	""	""	1	1	0.25	""	3	""	""	1	""	""	""
2016	12260	18	Alfred	32	1625498	Schmidt, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1625498	So	G	6-0	25	1	321:00	40	125	32.00	31	102	30.39	29	34	85.29	140	5.60	6	24	30	1.20	25	25	15	1	34	""	""	""
2016	12260	18	Alfred	1	1519077	Seelman, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1519077	Jr	G	5-11	25	22	798:00	139	350	39.71	69	201	34.33	64	77	83.12	411	16.44	13	38	51	2.04	71	31	32	9	64	""	""	1
2016	12260	18	Alfred	34	1519078	Adams, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1519078	Jr	F	6-3	25	23	780:00	105	214	49.07	6	28	21.43	30	57	52.63	246	9.84	92	120	212	8.48	36	34	19	7	77	7	""	2
2016	12260	18	Alfred	5	1519079	Herbert, Nigel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1519079	Jr	G	5-11	25	14	454:00	20	51	39.22	4	14	28.57	17	34	50.00	61	2.44	20	31	51	2.04	60	25	25	2	44	""	""	1
2016	12260	18	Alfred	15	1519083	Reinhart, Julian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1519083	Jr	G	6-0	25	19	636:00	116	275	42.18	4	30	13.33	71	112	63.39	307	12.28	35	106	141	5.64	60	44	37	6	72	1	""	6
2016	12260	18	Alfred	04	1625499	Hook, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1625499	So	F	6-6	25	9	301:00	38	81	46.91	""	""	""	8	14	57.14	84	3.36	21	34	55	2.20	13	10	5	9	51	""	""	1
2016	12260	18	Alfred	22	1625501	Cousin, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1625501	So	F	6-5	25	15	496:00	129	235	54.89	""	""	""	33	59	55.93	291	11.64	45	73	118	4.72	32	33	21	18	62	""	""	4
2016	12260	18	Alfred	11	1741501	McLamore, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1741501	Fr	G	5-10	24	8	459:00	40	123	32.52	16	48	33.33	22	33	66.67	118	4.92	16	42	58	2.42	51	30	29	""	46	""	""	""
2016	12260	18	Alfred	14	1741502	Brown, Sage	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1741502	Fr	G	6-5	20	1	237:00	22	50	44.00	2	6	33.33	15	33	45.45	61	3.05	21	41	62	3.10	17	14	18	1	32	""	""	""
2016	12260	18	Alfred	02	1741498	LaMorta, Dom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1741498	Fr	F	6-5	16	0	137:00	9	26	34.62	""	9	0.00	6	10	60.00	24	1.50	4	13	17	1.06	7	18	8	1	25	""	""	""
2016	12260	18	Alfred	23	1750638	Johnson, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1750638	N/A	""	-	14	1	134:00	28	55	50.91	""	1	0.00	4	14	28.57	60	4.29	12	24	36	2.57	1	13	3	20	14	""	""	""
2016	12260	18	Alfred	44	1519086	Brueckl, Clark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1519086	Jr	G	6-2	12	0	26:00	4	8	50.00	4	6	66.67	2	4	50.00	14	1.17	3	6	9	0.75	""	1	3	1	2	""	""	""
2016	12260	18	Alfred	24	1415035	Kincel, Jerry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1415035	Sr	G	6-1	9	5	105:00	13	43	30.23	3	16	18.75	5	7	71.43	34	3.78	3	10	13	1.44	7	3	7	1	12	""	""	""
2016	12260	18	Alfred	3	1741499	Stopera, Scotty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1741499	Fr	G	5-10	9	2	84:00	1	17	5.88	1	13	7.69	2	4	50.00	5	0.56	1	4	5	0.56	15	5	3	2	16	""	""	1
2016	12260	18	Alfred	10	1741500	Myles, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1741500	Fr	G	6-4	5	0	32:00	1	7	14.29	""	2	0.00	5	6	83.33	7	1.40	2	4	6	1.20	1	1	""	1	2	""	""	""
2016	12260	30170	Alfred St.	23	1524344	Adams, Rob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1524344	So	G	-	25	13	344:00	42	92	45.65	1	2	50.00	19	39	48.72	104	4.16	16	54	70	2.80	20	43	9	11	64	""	""	3
2016	12260	30170	Alfred St.	42	1635189	Elliott, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1635189	Fr	F	-	25	25	507:00	59	111	53.15	""	""	""	29	54	53.70	147	5.88	48	76	124	4.96	8	33	20	27	79	""	""	6
2016	12260	30170	Alfred St.	02	1746661	Davis, Tyrone	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1746661	N/A	""	-	25	21	733:00	61	187	32.62	2	13	15.38	67	105	63.81	191	7.64	13	109	122	4.88	148	63	53	3	58	1	""	""
2016	12260	30170	Alfred St.	24	1746666	Davis, D'Ondre	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1746666	N/A	""	-	25	3	419:00	49	108	45.37	1	9	11.11	43	90	47.78	142	5.68	25	67	92	3.68	23	49	17	1	62	""	""	2
2016	12260	30170	Alfred St.	03	1746662	Edwards, Marquis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1746662	N/A	""	-	24	18	551:00	111	278	39.93	28	93	30.11	48	69	69.57	298	12.42	20	65	85	3.54	39	39	21	1	43	""	""	""
2016	12260	30170	Alfred St.	25	1524346	Fezza, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1524346	So	""	-	24	7	379:00	50	123	40.65	18	64	28.12	27	44	61.36	145	6.04	14	38	52	2.17	25	27	13	6	58	""	""	3
2016	12260	30170	Alfred St.	52	1748169	Jordan, Dante	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1748169	N/A	""	-	22	9	395:00	69	130	53.08	3	9	33.33	20	36	55.56	161	7.32	49	80	129	5.86	9	15	14	7	50	2	""	1
2016	12260	30170	Alfred St.	22	1746665	Padron, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1746665	N/A	""	-	21	5	292:00	27	76	35.53	8	25	32.00	13	25	52.00	75	3.57	5	13	18	0.86	16	27	8	""	15	""	""	""
2016	12260	30170	Alfred St.	20	1746664	Dixon, Dior	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1746664	N/A	""	-	19	7	291:00	38	118	32.20	6	39	15.38	36	49	73.47	118	6.21	18	31	49	2.58	10	23	24	3	40	""	""	1
2016	12260	30170	Alfred St.	12	1746663	Roberts, Quadrelle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1746663	N/A	""	-	19	0	310:00	50	120	41.67	34	89	38.20	12	21	57.14	146	7.68	6	24	30	1.58	23	24	17	2	40	""	""	2
2016	12260	30170	Alfred St.	30	1748432	Volmy, Samuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1748432	N/A	""	-	14	0	91:00	24	35	68.57	""	""	""	8	19	42.11	56	4.00	10	12	22	1.57	2	8	1	1	16	""	""	""
2016	12260	30170	Alfred St.	04	1635184	Luckman, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1635184	Fr	""	-	13	5	137:00	8	25	32.00	2	13	15.38	5	6	83.33	23	1.77	6	10	16	1.23	5	9	11	""	10	""	""	""
2016	12260	30170	Alfred St.	10	1635185	Wallace, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12260&stats_player_seq=1635185	Fr	""	-	13	10	299:00	43	126	34.13	23	71	32.39	15	21	71.43	124	9.54	5	29	34	2.62	15	22	12	1	24	""	""	""
