year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	height	class_year	games_played	games_started
2017	12480	26172	A&M-Corpus Christi	04	1620841	Amin, Ehab	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1620841	G	6-4	Jr	36	36
2017	12480	26172	A&M-Corpus Christi	34	1844802	Benjamin, York	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1844802	F	6-8	Fr	0	0
2017	12480	26172	A&M-Corpus Christi	05	1620842	Bloom, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1620842	G	6-4	Jr	29	0
2017	12480	26172	A&M-Corpus Christi	24	1844801	Bradley, Jamell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1844801	G	6-6	Fr	2	0
2017	12480	26172	A&M-Corpus Christi	0	1737700	Brown, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1737700	G	5-10	Fr	27	0
2017	12480	26172	A&M-Corpus Christi	10	1844798	Francois, Perry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1844798	F	6-8	Fr	35	3
2017	12480	26172	A&M-Corpus Christi	20	1844800	Hale, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1844800	G	6-1	Fr	30	0
2017	12480	26172	A&M-Corpus Christi	42	1844803	Holcombe, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1844803	F	6-8	Fr	24	0
2017	12480	26172	A&M-Corpus Christi	03	1620844	Kilgore, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1620844	G	6-5	Jr	36	36
2017	12480	26172	A&M-Corpus Christi	12	1289301	Kocher, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1289301	G	6-3	Sr	34	19
2017	12480	26172	A&M-Corpus Christi	01	1893521	Lightfoot, Marcus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1893521	""	-	N/A	3	0
2017	12480	26172	A&M-Corpus Christi	02	1402240	Martinez, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1402240	G	6-3	Sr	30	12
2017	12480	26172	A&M-Corpus Christi	14	1844799	Schmidt, Elijah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1844799	F	6-8	Fr	31	12
2017	12480	26172	A&M-Corpus Christi	11	1737702	South, Kareem	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1737702	G	6-2	Fr	36	29
2017	12480	26172	A&M-Corpus Christi	25	1510028	Thomas, Rashawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1510028	F	6-8	Sr	34	33
2017	12480	26172	A&M-Corpus Christi	22	1510027	Toney, Emmanuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1510027	G	6-2	Sr	0	0
2017	12480	2	Abilene Christian	4	1744196	Crnic, Jovan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1744196	G	6-5	Sr	13	11
2017	12480	2	Abilene Christian	15	1744197	Farquhar, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1744197	F	6-7	So	29	5
2017	12480	2	Abilene Christian	0	1744194	Franklin, Jaylen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1744194	G	6-2	So	26	26
2017	12480	2	Abilene Christian	21	1847908	Friday, Jalone	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847908	C	6-9	Fr	26	11
2017	12480	2	Abilene Christian	11	1625911	Green, Drake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1625911	G	6-3	Jr	27	19
2017	12480	2	Abilene Christian	23	1744198	Howell, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1744198	F	6-7	So	29	20
2017	12480	2	Abilene Christian	34	1847910	Kohl, Kolton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847910	C	7-0	Fr	0	0
2017	12480	2	Abilene Christian	3	1847905	Langston, Diamante	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847905	G	6-2	Jr	25	4
2017	12480	2	Abilene Christian	14	1847907	Lenox, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847907	G	6-3	Fr	26	0
2017	12480	2	Abilene Christian	1	1744195	Lewis, Jaren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1744195	F	6-6	So	29	29
2017	12480	2	Abilene Christian	42		Martin, Jerod		G	6-1	Fr	0	0
2017	12480	2	Abilene Christian	02	1847904	Maxwell, B.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847904	G	6-5	Fr	17	0
2017	12480	2	Abilene Christian	22	1847909	Reynolds, Jadon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847909	G	6-1	Fr	5	0
2017	12480	2	Abilene Christian	5	1847906	Ricks, Payten	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1847906	G	6-2	Fr	28	5
2017	12480	2	Abilene Christian	10	1625908	Tripp, Isaiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1625908	G	6-1	Jr	29	15
2017	12480	721	Air Force	23	1853696	Betts, Kobi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1853696	G	6-3	Fr	0	0
2017	12480	721	Air Force	25	1514215	Broekhuis, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1514215	F	6-6	Sr	13	0
2017	12480	721	Air Force	13	1853695	Brown, Lesean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1853695	G	6-2	Fr	13	0
2017	12480	721	Air Force	41	1853699	Culp, Keegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1853699	F	6-5	Fr	4	0
2017	12480	721	Air Force	30	1853697	Dewane, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1853697	F	6-8	Fr	10	0
2017	12480	721	Air Force	35	1514218	Graham, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1514218	F	6-6	Sr	32	32
2017	12480	721	Air Force	4	1734763	Hummer, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1734763	G	6-0	So	1	0
2017	12480	721	Air Force	5	1514211	Kocur, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12480&stats_player_seq=1514211	G	6-3	Sr	33	33
