year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	height	class_year	games_played	games_started
2012	10740	2	Abilene Christian	14	1298653.0	Bell, Antonio	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1298653.0	G	5-9	Jr	28	22
2012	10740	2	Abilene Christian	24	1298654.0	Cooper, Da-Juan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1298654.0	F	6-6	Fr	27	1
2012	10740	2	Abilene Christian	5	1298655.0	Durant, Kendall	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1298655.0	G	6-3	Jr	28	28
2012	10740	2	Abilene Christian	99		Kelley, Paxton		F	6-7	Fr	0	0
2012	10740	2	Abilene Christian	32	1298657.0	Kibi, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1298657.0	F	6-6	Sr	20	14
2012	10740	2	Abilene Christian	98		King, Wes		G	6-3	Fr	0	0
2012	10740	2	Abilene Christian	97	1298659.0	Lewis, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1298659.0	G	6-0	Fr	0	0
2012	10740	2	Abilene Christian	1	1298660.0	Little, Marc	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1298660.0	G	5-10	Jr	28	9
2012	10740	2	Abilene Christian	40	1189412.0	Milam, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1189412.0	C	6-7	Jr	28	9
2012	10740	2	Abilene Christian	4	1189408.0	Norman, Marcus	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1189408.0	G	6-0	So	16	0
2012	10740	2	Abilene Christian	13	1076997.0	Simms, Dosh	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1076997.0	F	6-5	Jr	28	19
2012	10740	2	Abilene Christian	42	971131.0	Warton, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=971131.0	F	6-5	Sr	28	6
2012	10740	2	Abilene Christian	20	1298661.0	Williams, Armani	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1298661.0	G	6-2	Jr	20	4
2012	10740	2	Abilene Christian	21	1189410.0	Williams, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1189410.0	G	6-5	Sr	28	26
2012	10740	2	Abilene Christian	11	1189409.0	Woodberry, Desmond	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1189409.0	G	6-2	Sr	6	2
2012	10740	30123	Academy of Art	05	1286931.0	Anderson, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1286931.0	G	6-0	Fr	26	3
2012	10740	30123	Academy of Art	03	1286930.0	Babitt, Myles	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1286930.0	G	5-9	Fr	24	0
2012	10740	30123	Academy of Art	11	1076031.0	Hayden, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1076031.0	C	6-9	Sr	27	15
2012	10740	30123	Academy of Art	22	1286933.0	Johnson, Akil	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1286933.0	F	6-6	Fr	0	0
2012	10740	30123	Academy of Art	54	1076034.0	Jorritsma, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1076034.0	C	6-9	Jr	26	0
2012	10740	30123	Academy of Art	02	1183125.0	Kone-Nelson, Noah	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1183125.0	C	6-7	So	27	20
2012	10740	30123	Academy of Art	15	1076030.0	Overton, Jr., William	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1076030.0	G	6-5	So	27	26
2012	10740	30123	Academy of Art	04	1076033.0	Prema, Jr., Ivan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1076033.0	G	6-1	Jr	28	22
2012	10740	30123	Academy of Art	14	1183126.0	Robotham, Czar	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1183126.0	G	5-11	So	27	26
2012	10740	30123	Academy of Art	40	1286934.0	Romain, Roget	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1286934.0	G	6-3	Fr	4	0
2012	10740	30123	Academy of Art	10	1286932.0	Shamsud-din, Ameer	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1286932.0	G	6-2	Jr	28	28
2012	10740	929	Adams St.	24	1297903.0	Barnes, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1297903.0	F	6-6	So	6	0
2012	10740	929	Adams St.	2	1297897.0	Fore, Ron	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1297897.0	F	6-8	Fr	18	0
2012	10740	929	Adams St.	33	1076772.0	Hanzlik, Robby	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1076772.0	G	6-3	Sr	27	27
2012	10740	929	Adams St.	04	1189081.0	Hunt, Colby Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1189081.0	G	5-11	So	11	0
2012	10740	929	Adams St.	3	1189080.0	Jackson, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1189080.0	G	6-2	Jr	23	0
2012	10740	929	Adams St.	15	1300837.0	Jamestown, Ozelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1300837.0	G	6-1	Fr	14	0
2012	10740	929	Adams St.	10	1297899.0	Kauffman, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1297899.0	G	6-2	So	0	0
2012	10740	929	Adams St.	23	1297902.0	Lake, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1297902.0	G	6-2	Jr	23	1
2012	10740	929	Adams St.	11	1189083.0	Lee, Shayar	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1189083.0	G	6-5	Sr	28	15
2012	10740	929	Adams St.	0	1297896.0	Loch, Randall	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1297896.0	G	6-4	Fr	0	0
2012	10740	929	Adams St.	21	1297901.0	Novaes, Vinicius	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1297901.0	C	6-9	Jr	28	0
2012	10740	929	Adams St.	14	1076771.0	Osborn, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1076771.0	C	6-10	Jr	28	27
2012	10740	929	Adams St.	34	1297904.0	Pruitt, Kaimyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1297904.0	F	6-8	Jr	27	24
2012	10740	929	Adams St.	22	1189085.0	Richards, Marqus	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1189085.0	G	6-4	Sr	27	17
2012	10740	929	Adams St.	13	1297900.0	Thompson, Marcus	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1297900.0	F	6-5	Jr	10	0
2012	10740	929	Adams St.	1	1189078.0	Verner, Jamiko	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1189078.0	G	5-11	Sr	27	26
2012	10740	929	Adams St.	40	1189086.0	Wilson, Deray	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1189086.0	G	5-9	Sr	27	1
2012	10740	929	Adams St.	5	1297898.0	Young, Shaheed	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1297898.0	G	5-10	Jr	26	2
2012	10740	3	Adelphi	02	1292124.0	Brown, Cliff	http://stats.ncaa.org/player?game_sport_year_ctl_id=10740&stats_player_seq=1292124.0	G	6-3	Jr	30	27
