year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2015	12020	352	Lehigh	11/14/2014	Villanova @ PPL Center (Allentown, Pa.)	739	Villanova	http://stats.ncaa.org/team/index/12020?org_id=739	true	PPL Center (Allentown, Pa.)	true	L 66 - 77	false	66 - 77	66	77	false		3515716	http://stats.ncaa.org/game/index/3515716?org_id=739
2015	12020	352	Lehigh	11/18/2014	Canisius	116	Canisius	http://stats.ncaa.org/team/index/12020?org_id=116	false		true	L 51 - 63	false	51 - 63	51	63	false		3512681	http://stats.ncaa.org/game/index/3512681?org_id=352
2015	12020	352	Lehigh	11/21/2014	@ Rider	576	Rider	http://stats.ncaa.org/team/index/12020?org_id=576	false		false	L 74 - 78	false	74 - 78	74	78	false		3516675	http://stats.ncaa.org/game/index/3516675?org_id=576
2015	12020	352	Lehigh	11/23/2014	Columbia	158	Columbia	http://stats.ncaa.org/team/index/12020?org_id=158	false		true	L 44 - 54	false	44 - 54	44	54	false		3519209	http://stats.ncaa.org/game/index/3519209?org_id=352
2015	12020	352	Lehigh	11/26/2014	@ DePaul		DePaul		false		false	-								
2015	12020	352	Lehigh	12/03/2014	Saint Francis (PA)		Saint Francis (PA)		false		true	-								
2015	12020	352	Lehigh	12/06/2014	@ LIU Brooklyn		LIU Brooklyn		false		false	-								
2015	12020	352	Lehigh	12/18/2014	@ Quinnipiac		Quinnipiac		false		false	-								
2015	12020	352	Lehigh	12/20/2014	@ Arizona St.		Arizona St.		false		false	-								
2015	12020	352	Lehigh	12/28/2014	@ UMBC		UMBC		false		false	-								
2015	12020	352	Lehigh	12/31/2014	Colgate		Colgate		false		true	-								
2015	12020	352	Lehigh	01/03/2015	@ Boston U.		Boston U.		false		false	-								
2015	12020	352	Lehigh	01/07/2015	@ Army		Army		false		false	-								
2015	12020	352	Lehigh	01/10/2015	Loyola Maryland		Loyola Maryland		false		true	-								
2015	12020	352	Lehigh	01/14/2015	@ American		American		false		false	-								
2015	12020	352	Lehigh	01/17/2015	Holy Cross		Holy Cross		false		true	-								
2015	12020	352	Lehigh	01/21/2015	Navy		Navy		false		true	-								
2015	12020	352	Lehigh	01/24/2015	@ Lafayette		Lafayette		false		false	-								
2015	12020	352	Lehigh	01/28/2015	@ Bucknell		Bucknell		false		false	-								
2015	12020	352	Lehigh	01/31/2015	Boston U.		Boston U.		false		true	-								
