year,team_id,team_name,wins,losses,ties,total_games
2021,26172,A&M-Corpus Christi,4,17,0,21
2021,2,Abilene Christian,19,3,0,22
2021,30123,Academy of Art,2,6,0,8
2021,929,Adams St.,8,9,0,17
2021,4,Adrian,2,13,0,15
2021,721,Air Force,5,17,0,22
2021,5,Akron,14,5,0,19
2021,10,Alabama Huntsville,12,2,0,14
2021,8,Alabama,18,6,0,24
2021,6,Alabama A&M,6,5,0,11
2021,7,Alabama St.,4,9,0,13
2021,14,Albany (NY),6,8,0,14
2021,13,Albany St. (GA),2,5,0,7
2021,15,Albion,8,2,0,10
2021,16,Albright,1,1,0,2
2021,17,Alcorn,5,9,0,14
2021,934,Alderson Broaddus,6,8,0,14
2021,21,Alma,2,10,0,12
2021,23,American,2,5,0,7
2021,22,American Int'l,0,4,0,4
2021,939,Anderson (IN),7,5,0,12
2021,13028,Anderson (SC),6,11,0,17
2021,25,Angelo St.,6,9,0,15
2021,27,App State,12,10,0,22
2021,966,Arcadia,3,1,0,4
2021,29,Arizona,15,8,0,23
2021,28,Arizona St.,8,11,0,19
2021,30105,Ark.-Fort Smith,4,10,0,14
2021,8411,Ark.-Monticello,11,4,0,15
2021,2678,Ark.-Pine Bluff,3,18,0,21
2021,31,Arkansas,18,5,0,23
2021,30,Arkansas St.,10,10,0,20
2021,947,Arkansas Tech,6,9,0,15
2021,725,Army West Point,10,7,0,17
2021,35,Ashland,9,8,0,17
2021,37,Auburn,11,13,0,24
2021,38,Augsburg,2,2,0,4
2021,39,Augusta,9,6,0,15
2021,40,Augustana (IL),5,3,0,8
2021,41,Augustana (SD),9,6,0,15
2021,30093,AUM,3,12,0,15
2021,42,Aurora,5,3,0,8
2021,953,Austin,3,4,0,7
2021,43,Austin Peay,14,10,0,24
2021,44,Averett,5,5,0,10
2021,30146,Azusa Pacific,5,5,0,10
2021,45,Babson,2,0,0,2
2021,46,Baldwin Wallace,2,6,0,8
2021,47,Ball St.,8,11,0,19
2021,49,Barry,1,0,0,1
2021,15646,Barton,4,8,0,12
2021,51,Baylor,18,0,0,18
2021,30197,Belhaven,3,12,0,15
2021,52,Bellarmine,13,5,0,18
2021,14927,Belmont,24,1,0,25
2021,2683,Belmont Abbey,16,4,0,20
2021,54,Bemidji St.,7,9,0,16
2021,55,Benedict,5,1,0,6
2021,296,Benedictine (IL),8,2,0,10
2021,30171,Berea,0,8,0,8
2021,973,Berry,9,1,0,10
2021,59,Bethany (WV),0,6,0,6
2021,30038,Bethany Lutheran,4,2,0,6
2021,60,Bethel (MN),2,3,0,5
2021,62,Binghamton,4,13,0,17
2021,30220,Biola,6,3,0,9
2021,28593,Birmingham-So.,9,5,0,14
2021,30134,Black Hills St.,9,5,0,14
2021,984,Bloomfield,6,3,0,9
2021,985,Bluefield St.,1,5,1,7
2021,987,Bluffton,11,4,0,15
