year,team_id,team_name,wins,losses,ties,total_games
2022,26172,A&M-Corpus Christi,23,12,0,35
2022,2,Abilene Christian,25,11,0,36
2022,30123,Academy of Art,20,12,0,32
2022,929,Adams St.,12,16,0,28
2022,3,Adelphi,17,10,0,27
2022,4,Adrian,5,21,0,26
2022,721,Air Force,11,18,0,29
2022,5,Akron,24,10,0,34
2022,10,Alabama Huntsville,23,11,0,34
2022,8,Alabama,19,14,0,33
2022,6,Alabama A&M,12,18,0,30
2022,7,Alabama St.,10,21,0,31
2022,11,Alas. Anchorage,15,9,0,24
2022,12,Alas. Fairbanks,14,15,0,29
2022,14,UAlbany,13,18,0,31
2022,13,Albany St. (GA),10,19,0,29
2022,2798,Albertus Magnus,17,7,0,24
2022,15,Albion,14,12,0,26
2022,16,Albright,10,15,0,25
2022,17,Alcorn,17,17,0,34
2022,934,Alderson Broaddus,14,16,0,30
2022,18,Alfred,17,10,0,27
2022,30170,Alfred St.,8,17,0,25
2022,19,Allegheny,8,14,0,22
2022,21,Alma,5,19,0,24
2022,938,Alvernia,18,8,0,26
2022,23,American,10,22,0,32
2022,22,American Int'l,6,23,0,29
2022,24,Amherst,15,9,0,24
2022,939,Anderson (IN),16,10,0,26
2022,13028,Anderson (SC),11,17,0,28
2022,25,Angelo St.,20,10,0,30
2022,26,Anna Maria,15,11,0,26
2022,27,App State,19,15,0,34
2022,966,Arcadia,12,14,0,26
2022,29,Arizona,33,4,0,37
2022,28,Arizona St.,14,17,0,31
2022,30105,Ark.-Fort Smith,14,13,0,27
2022,8411,Ark.-Monticello,10,18,0,28
2022,2678,Ark.-Pine Bluff,7,24,0,31
2022,31,Arkansas,28,9,0,37
2022,30,Arkansas St.,18,11,0,29
2022,947,Arkansas Tech,10,18,0,28
2022,725,Army West Point,15,16,0,31
2022,35,Ashland,18,10,0,28
2022,36,Assumption,12,13,0,25
2022,37,Auburn,28,6,0,34
2022,38,Augsburg,17,7,0,24
2022,39,Augusta,33,4,0,37
2022,40,Augustana (IL),11,15,0,26
2022,41,Augustana (SD),26,4,0,30
2022,30093,AUM,12,16,0,28
2022,42,Aurora,5,18,0,23
2022,953,Austin,5,20,0,25
2022,43,Austin Peay,12,17,0,29
2022,44,Averett,17,12,0,29
2022,30146,Azusa Pacific,21,10,0,31
2022,45,Babson,19,9,0,28
2022,46,Baldwin Wallace,15,10,0,25
2022,47,Ball St.,14,17,0,31
2022,962,Bard,8,17,0,25
2022,49,Barry,20,9,0,29
2022,15646,Barton,16,14,0,30
2022,58,Baruch,20,8,0,28
2022,50,Bates,9,12,0,21
2022,51,Baylor,27,7,0,34
2022,30197,Belhaven,8,13,0,21
2022,52,Bellarmine,20,13,0,33
2022,14927,Belmont,25,8,0,33
2022,2683,Belmont Abbey,22,10,0,32
2022,53,Beloit,5,20,0,25
2022,54,Bemidji St.,9,17,0,26
2022,55,Benedict,22,7,0,29
2022,296,Benedictine (IL),12,13,0,25
2022,56,Bentley,25,5,0,30
2022,30171,Berea,6,17,0,23
2022,973,Berry,23,3,0,26
2022,59,Bethany (WV),2,19,0,21
2022,30038,Bethany Lutheran,14,13,0,27
2022,60,Bethel (MN),12,13,0,25
2022,61,Bethune-Cookman,9,21,0,30
2022,62,Binghamton,12,17,0,29
2022,30220,Biola,21,8,0,29
2022,28593,Birmingham-So.,12,16,0,28
2022,30134,Black Hills St.,26,8,0,34
2022,64,Blackburn,11,18,0,29
2022,984,Bloomfield,10,17,0,27
2022,65,Bloomsburg,5,21,0,26
2022,985,Bluefield St.,8,13,0,21
2022,987,Bluffton,6,17,0,23
2022,66,Boise St.,27,8,0,35
2022,67,Boston College,13,20,0,33
2022,68,Boston U.,22,13,0,35
2022,69,Bowdoin,12,14,0,26
2022,70,Bowie St.,8,21,0,29
2022,71,Bowling Green,13,18,0,31
2022,72,Bradley,17,14,0,31
2022,73,Brandeis,15,9,0,24
2022,30094,Brevard,8,17,0,25
2022,74,Bridgeport,11,16,0,27
2022,75,Bridgewater (VA),10,17,0,27
2022,76,Bridgewater St.,4,19,0,23
2022,78,SUNY Brockport,18,8,0,26
2022,79,Brooklyn,3,22,0,25
2022,80,Brown,13,16,0,29
2022,81,Bryant,22,10,0,32
2022,30188,Bryn Athyn,7,19,0,26
2022,83,Bucknell,9,23,0,32
2022,84,Buena Vista,15,12,0,27
2022,86,Buffalo,19,11,0,30
2022,85,Buffalo St.,5,20,0,25
2022,87,Butler,14,19,0,33
2022,77,BYU,24,11,0,35
2022,88,Cabrini,9,16,0,25
2022,1305,Cairn,15,11,0,26
2022,105,Cal Lutheran,17,10,0,27
2022,90,Cal Poly,7,21,0,28
2022,91,Cal Poly Pomona,13,10,0,23
2022,92,Cal St. Dom. Hills,14,11,0,25
2022,98,Cal St. East Bay,9,15,0,24
2022,97,Cal St. Fullerton,21,11,0,32
2022,100,Cal State LA,7,14,0,21
2022,30055,Cal St. Monterey Bay,13,9,0,22
2022,93,Cal St. San B'dino,24,4,0,28
2022,30198,Cal St. San Marcos,20,5,0,25
2022,995,Caldwell,8,17,0,25
2022,107,California,12,20,0,32
2022,106,California (PA),23,10,0,33
2022,30135,California Baptist,18,16,0,34
2022,89,Caltech,12,15,0,27
2022,114,Calvin,24,9,0,33
2022,996,Cameron,5,18,0,23
2022,115,Campbell,16,13,0,29
2022,116,Canisius,11,21,0,32
2022,117,Capital,14,11,0,25
2022,118,Carleton,16,7,0,23
2022,119,Carnegie Mellon,12,13,0,25
2022,120,Carroll (WI),7,18,0,25
2022,1000,Carson-Newman,20,11,0,31
2022,121,Carthage,9,16,0,25
2022,123,Castleton,5,21,0,26
2022,1001,Catawba,11,16,0,27
2022,124,Catholic,17,7,0,24
2022,23624,Cazenovia,7,18,0,25
2022,480,CCNY,7,17,0,24
2022,30124,Cedarville,19,13,0,32
2022,125,Centenary (LA),13,15,0,28
2022,12884,Centenary (NJ),11,13,0,24
2022,126,Central (IA),7,17,0,24
2022,1004,Central Ark.,11,20,0,31
2022,127,Central Conn. St.,8,24,0,32
2022,129,Central Mich.,7,23,0,30
2022,130,Central Mo.,13,14,0,27
2022,1009,Central Okla.,24,7,0,31
2022,30049,Central St. (OH),6,20,0,26
2022,1010,Central Wash.,17,9,0,26
2022,132,Centre,11,13,0,24
2022,1012,Chadron St.,10,17,0,27
2022,133,Chaminade,9,18,0,27
2022,134,Chapman,22,5,0,27
2022,1013,Charleston (WV),24,7,0,31
2022,48,Charleston So.,6,25,0,31
2022,458,Charlotte,17,14,0,31
2022,10972,Chatham,21,5,0,26
2022,693,Chattanooga,27,8,0,35
2022,21323,Chestnut Hill,14,13,0,27
2022,137,UChicago,10,15,0,25
2022,136,Chicago St.,7,25,0,32
2022,95,Chico St.,22,5,0,27
2022,8875,Chowan,8,19,0,27
2022,139,Chris. Newport,27,3,0,30
2022,1015,Christian Brothers,10,16,0,26
2022,140,Cincinnati,18,15,0,33
2022,30058,Claflin,7,20,0,27
2022,142,Claremont-M-S,16,8,0,24
2022,143,Clarion,9,18,0,27
2022,145,Clark (MA),18,8,0,26
2022,144,Clark Atlanta,12,16,0,28
2022,958,Clarks Summit,8,19,0,27
2022,146,Clarkson,6,19,0,25
2022,20576,Clayton St.,8,20,0,28
2022,147,Clemson,17,16,0,33
2022,148,Cleveland St.,20,11,0,31
2022,451,CMSV,10,17,0,27
2022,722,Coast Guard,5,18,0,23
2022,149,Coastal Carolina,19,14,0,33
2022,30083,Cobleskill St.,3,20,0,23
2022,150,Coe,20,8,0,28
2022,1023,Coker,5,22,0,27
2022,1014,Col. of Charleston,17,15,0,32
2022,151,Colby,12,13,0,25
2022,152,Colby-Sawyer,9,15,0,24
2022,153,Colgate,23,12,0,35
2022,11403,Colo. Christian,8,20,0,28
2022,155,Colo. Sch. of Mines,16,11,0,27
2022,157,Colorado,21,12,0,33
2022,154,Colorado Col.,7,20,0,27
2022,11416,Colorado Mesa,26,10,0,36
2022,156,Colorado St.,25,6,0,31
2022,2720,CSU Pueblo,12,16,0,28
2022,158,Columbia,4,22,0,26
2022,159,Columbus St.,20,11,0,31
2022,1028,Concord,14,15,0,29
2022,30199,CUI,13,13,0,26
2022,24400,Concordia (TX),10,15,0,25
2022,160,Concordia Chicago,15,10,0,25
2022,1036,Concordia Wisconsin,14,12,0,26
2022,161,Concordia-M'head,5,18,0,23
2022,9081,Concordia-St. Paul,3,25,0,28
2022,163,Connecticut Col.,10,11,0,21
2022,8935,Converse,6,24,0,30
2022,165,Coppin St.,9,23,0,32
2022,167,Cornell,15,11,0,26
2022,166,Cornell College,19,9,0,28
2022,30111,Covenant,18,9,0,27
2022,169,Creighton,23,12,0,35
2022,30035,Crown (MN),15,15,0,30
2022,94,CSU Bakersfield,8,19,0,27
2022,101,CSUN,7,23,0,30
2022,170,Curry,2,24,0,26
2022,122,CWRU,20,7,0,27
2022,1059,D'Youville,2,25,0,27
2022,30174,Daemen,20,9,0,29
2022,1044,Dallas,7,17,0,24
2022,172,Dartmouth,9,16,0,25
2022,30221,Davenport,17,14,0,31
2022,173,Davidson,27,7,0,34
2022,174,Davis & Elkins,8,21,0,29
2022,175,Dayton,24,11,0,35
2022,1045,DBU,17,12,0,29
2022,30219,Dean,8,17,0,25
2022,1050,Defiance,11,14,0,25
2022,180,Delaware,22,13,0,35
2022,178,Delaware St.,2,26,0,28
2022,179,Delaware Valley,15,10,0,25
2022,181,Delta St.,10,17,0,27
2022,182,Denison,13,13,0,26
2022,183,Denver,11,21,0,32
2022,176,DePaul,15,16,0,31
2022,177,DePauw,11,14,0,25
2022,20,DeSales,22,6,0,28
2022,184,Detroit Mercy,14,16,0,30
2022,185,Dickinson,11,13,0,24
2022,186,Dist. Columbia,9,21,0,30
2022,30095,Utah Tech,13,18,0,31
2022,30118,Dominican (CA),8,19,0,27
2022,1332,Dominican (IL),2,22,0,24
2022,8956,Dominican (NY),21,8,0,29
2022,189,Drake,25,11,0,36
2022,190,Drew,18,9,0,27
2022,191,Drexel,15,14,0,29
2022,1057,Drury,10,16,0,26
2022,192,Dubuque,21,8,0,29
2022,193,Duke,32,7,0,39
2022,194,Duquesne,6,24,0,30
2022,195,Earlham,10,14,0,24
2022,196,East Carolina,15,15,0,30
2022,8965,East Central,11,18,0,29
2022,197,East Stroudsburg,19,8,0,27
2022,1062,East Tex. Baptist,14,12,0,26
2022,203,East. Mennonite,10,14,0,24
2022,8968,Eastern,21,7,0,28
2022,200,Eastern Conn. St.,18,8,0,26
2022,201,Eastern Ill.,5,26,0,31
2022,202,Eastern Ky.,13,18,0,31
2022,204,Eastern Mich.,10,21,0,31
2022,206,Eastern N.M.,7,17,0,24
2022,1064,Eastern Nazarene,14,12,0,26
2022,207,Eastern Wash.,18,16,0,34
2022,208,Eckerd,5,19,0,24
2022,1066,Edgewood,11,14,0,25
2022,209,Edinboro,9,18,0,27
2022,210,Elizabeth City St.,14,13,0,27
2022,211,Elizabethtown,8,17,0,25
2022,212,Elmhurst,27,7,0,34
2022,213,Elmira,6,19,0,25
2022,532,Elms,2,21,0,23
2022,1068,Elon,10,22,0,32
2022,9680,Embry-Riddle (FL),24,10,0,34
2022,214,Emerson,18,9,0,27
2022,30193,Emmanuel (GA),19,9,0,28
2022,215,Emmanuel (MA),15,11,0,26
2022,217,Emory,20,6,0,26
2022,216,Emory & Henry,16,12,0,28
2022,1071,Emporia St.,20,9,0,29
2022,8981,Endicott,13,11,0,24
2022,1072,Erskine,4,26,0,30
2022,198,ETSU,15,17,0,32
2022,218,Eureka,15,13,0,28
2022,219,Evansville,6,24,0,30
2022,220,Fairfield,15,18,0,33
2022,222,FDU,4,22,0,26
2022,1076,Fairmont St.,23,8,0,31
2022,27892,Farmingdale St.,19,9,0,28
