year	year_id	team_id	team_name	team_url
2014	11540	26172	A&M-Corpus Chris	http://stats.ncaa.org/team/index/11540?org_id=26172
2014	11540	2	Abilene Christian	http://stats.ncaa.org/team/index/11540?org_id=2
2014	11540	721	Air Force	http://stats.ncaa.org/team/index/11540?org_id=721
2014	11540	5	Akron	http://stats.ncaa.org/team/index/11540?org_id=5
2014	11540	8	Alabama	http://stats.ncaa.org/team/index/11540?org_id=8
2014	11540	6	Alabama A&M	http://stats.ncaa.org/team/index/11540?org_id=6
2014	11540	7	Alabama St.	http://stats.ncaa.org/team/index/11540?org_id=7
2014	11540	14	Albany (NY)	http://stats.ncaa.org/team/index/11540?org_id=14
2014	11540	17	Alcorn	http://stats.ncaa.org/team/index/11540?org_id=17
2014	11540	23	American	http://stats.ncaa.org/team/index/11540?org_id=23
2014	11540	27	Appalachian St.	http://stats.ncaa.org/team/index/11540?org_id=27
2014	11540	29	Arizona	http://stats.ncaa.org/team/index/11540?org_id=29
2014	11540	28	Arizona St.	http://stats.ncaa.org/team/index/11540?org_id=28
2014	11540	2678	Ark.-Pine Bluff	http://stats.ncaa.org/team/index/11540?org_id=2678
2014	11540	31	Arkansas	http://stats.ncaa.org/team/index/11540?org_id=31
2014	11540	30	Arkansas St.	http://stats.ncaa.org/team/index/11540?org_id=30
2014	11540	725	Army	http://stats.ncaa.org/team/index/11540?org_id=725
2014	11540	37	Auburn	http://stats.ncaa.org/team/index/11540?org_id=37
2014	11540	43	Austin Peay	http://stats.ncaa.org/team/index/11540?org_id=43
2014	11540	77	BYU	http://stats.ncaa.org/team/index/11540?org_id=77
2014	11540	94	Bakersfield	http://stats.ncaa.org/team/index/11540?org_id=94
2014	11540	47	Ball St.	http://stats.ncaa.org/team/index/11540?org_id=47
2014	11540	51	Baylor	http://stats.ncaa.org/team/index/11540?org_id=51
2014	11540	14927	Belmont	http://stats.ncaa.org/team/index/11540?org_id=14927
2014	11540	61	Bethune-Cookman	http://stats.ncaa.org/team/index/11540?org_id=61
2014	11540	62	Binghamton	http://stats.ncaa.org/team/index/11540?org_id=62
2014	11540	66	Boise St.	http://stats.ncaa.org/team/index/11540?org_id=66
2014	11540	67	Boston College	http://stats.ncaa.org/team/index/11540?org_id=67
2014	11540	68	Boston U.	http://stats.ncaa.org/team/index/11540?org_id=68
2014	11540	71	Bowling Green	http://stats.ncaa.org/team/index/11540?org_id=71
2014	11540	72	Bradley	http://stats.ncaa.org/team/index/11540?org_id=72
2014	11540	80	Brown	http://stats.ncaa.org/team/index/11540?org_id=80
2014	11540	81	Bryant	http://stats.ncaa.org/team/index/11540?org_id=81
2014	11540	83	Bucknell	http://stats.ncaa.org/team/index/11540?org_id=83
2014	11540	86	Buffalo	http://stats.ncaa.org/team/index/11540?org_id=86
2014	11540	87	Butler	http://stats.ncaa.org/team/index/11540?org_id=87
2014	11540	101	CSUN	http://stats.ncaa.org/team/index/11540?org_id=101
2014	11540	90	Cal Poly	http://stats.ncaa.org/team/index/11540?org_id=90
2014	11540	97	Cal St. Fullerton	http://stats.ncaa.org/team/index/11540?org_id=97
2014	11540	107	California	http://stats.ncaa.org/team/index/11540?org_id=107
2014	11540	115	Campbell	http://stats.ncaa.org/team/index/11540?org_id=115
2014	11540	116	Canisius	http://stats.ncaa.org/team/index/11540?org_id=116
2014	11540	1004	Central Ark.	http://stats.ncaa.org/team/index/11540?org_id=1004
2014	11540	127	Central Conn. St.	http://stats.ncaa.org/team/index/11540?org_id=127
2014	11540	129	Central Mich.	http://stats.ncaa.org/team/index/11540?org_id=129
2014	11540	48	Charleston So.	http://stats.ncaa.org/team/index/11540?org_id=48
2014	11540	458	Charlotte	http://stats.ncaa.org/team/index/11540?org_id=458
2014	11540	693	Chattanooga	http://stats.ncaa.org/team/index/11540?org_id=693
2014	11540	136	Chicago St.	http://stats.ncaa.org/team/index/11540?org_id=136
2014	11540	140	Cincinnati	http://stats.ncaa.org/team/index/11540?org_id=140
2014	11540	141	Citadel	http://stats.ncaa.org/team/index/11540?org_id=141
2014	11540	147	Clemson	http://stats.ncaa.org/team/index/11540?org_id=147
2014	11540	148	Cleveland St.	http://stats.ncaa.org/team/index/11540?org_id=148
2014	11540	149	Coastal Caro.	http://stats.ncaa.org/team/index/11540?org_id=149
2014	11540	1014	Col. of Charleston	http://stats.ncaa.org/team/index/11540?org_id=1014
2014	11540	153	Colgate	http://stats.ncaa.org/team/index/11540?org_id=153
