year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2014	11540	464	Omaha	11/08/2013	@ Northern Ill.	503	Northern Ill.	http://stats.ncaa.org/team/index/11540?org_id=503	false		false	W 68 - 66	true	68 - 66	68	66	false		2697425	http://stats.ncaa.org/game/index/2697425?org_id=503
2014	11540	464	Omaha	11/10/2013	@ Iowa	312	Iowa	http://stats.ncaa.org/team/index/11540?org_id=312	false		false	L 75 - 83	false	75 - 83	75	83	false		2697331	http://stats.ncaa.org/game/index/2697331?org_id=312
2014	11540	464	Omaha	11/13/2013	UMKC	2707	UMKC	http://stats.ncaa.org/team/index/11540?org_id=2707	false		true	W 101 - 71	true	101 - 71	101	71	false		2711073	http://stats.ncaa.org/game/index/2711073?org_id=464
2014	11540	464	Omaha	11/15/2013	@ UNLV	465	UNLV	http://stats.ncaa.org/team/index/11540?org_id=465	false		false	L 70 - 73	false	70 - 73	70	73	false		2721033	http://stats.ncaa.org/game/index/2721033?org_id=465
2014	11540	464	Omaha	11/19/2013	South Carolina St.	647	South Carolina St.	http://stats.ncaa.org/team/index/11540?org_id=647	false		true	W 91 - 59	true	91 - 59	91	59	false		2747176	http://stats.ncaa.org/game/index/2747176?org_id=464
2014	11540	464	Omaha	11/23/2013	@ Drake	189	Drake	http://stats.ncaa.org/team/index/11540?org_id=189	false		false	L 80 - 88	false	80 - 88	80	88	false		2765673	http://stats.ncaa.org/game/index/2765673?org_id=189
2014	11540	464	Omaha	11/25/2013	@ South Carolina St.	647	South Carolina St.	http://stats.ncaa.org/team/index/11540?org_id=647	false		false	W 83 - 67	true	83 - 67	83	67	false		2783493	http://stats.ncaa.org/game/index/2783493?org_id=647
2014	11540	464	Omaha	11/30/2013	Iowa Wesleyan	30173	Iowa Wesleyan	http://stats.ncaa.org/team/index/11540?org_id=30173	false		true	W 86 - 36	true	86 - 36	86	36	false		2794893	http://stats.ncaa.org/game/index/2794893?org_id=464
2014	11540	464	Omaha	12/03/2013	Waldorf		Waldorf		false		true	W 100 - 66	true	100 - 66	100	66	false		2801573	http://stats.ncaa.org/game/index/2801573?org_id=464
2014	11540	464	Omaha	12/10/2013	Bakersfield	94	Bakersfield	http://stats.ncaa.org/team/index/11540?org_id=94	false		true	W 93 - 88	true	93 - 88	93	88	false		2816405	http://stats.ncaa.org/game/index/2816405?org_id=464
