rk,school,div,str,ofs,dfs,sos
40,Arkansas,D1,1.212,1.115,0.920,1.050
41,Providence,D1,1.210,1.072,0.886,1.057
42,Indiana,D1,1.209,1.070,0.885,1.070
43,Cincinnati,D1,1.201,1.075,0.895,1.048
44,Oklahoma,D1,1.199,1.097,0.915,1.069
45,Saint Mary's (CA),D1,1.198,1.068,0.891,1.028
46,Richmond,D1,1.198,1.091,0.911,1.026
47,Xavier,D1,1.197,1.053,0.879,1.063
48,Mississippi St.,D1,1.197,1.092,0.912,1.048
49,Washington,D1,1.189,1.067,0.897,1.052
50,Oklahoma St.,D1,1.189,1.047,0.881,1.068
51,Memphis,D1,1.188,1.061,0.893,1.039
52,Tennessee,D1,1.182,1.011,0.855,1.056
53,ETSU,D1,1.180,1.045,0.885,1.004
54,Syracuse,D1,1.180,1.110,0.940,1.051
55,NC State,D1,1.179,1.117,0.947,1.051
56,UConn,D1,1.178,1.069,0.907,1.040
57,Southern California,D1,1.177,1.044,0.887,1.048
58,UNC Greensboro,D1,1.173,1.020,0.870,1.006
59,Yale,D1,1.168,1.058,0.906,0.995
60,Arizona St.,D1,1.165,1.113,0.955,1.054
61,Alabama,D1,1.165,1.201,1.031,1.055
62,South Carolina,D1,1.163,1.107,0.952,1.044
63,VCU,D1,1.161,1.051,0.905,1.035
64,Georgia Tech,D1,1.161,1.034,0.891,1.053
65,Rhode Island,D1,1.159,1.080,0.932,1.038
66,UNI,D1,1.159,1.072,0.925,1.003
67,Notre Dame,D1,1.159,1.085,0.936,1.042
68,Louisiana Tech,D1,1.158,1.039,0.898,1.005
69,Texas,D1,1.157,0.990,0.856,1.063
70,Georgetown,D1,1.156,1.134,0.981,1.065
71,Vermont,D1,1.156,1.012,0.875,0.981
72,Davidson,D1,1.154,1.059,0.918,1.030
73,UCLA,D1,1.154,1.035,0.896,1.050
74,Clemson,D1,1.151,0.994,0.863,1.055
75,Akron,D1,1.148,1.084,0.943,1.002
76,Liberty,D1,1.147,0.945,0.824,0.973
77,St. John's (NY),D1,1.147,1.118,0.975,1.054
78,Saint Louis,D1,1.146,1.038,0.906,1.022
79,Tulsa,D1,1.146,0.980,0.855,1.029
80,Furman,D1,1.144,1.066,0.931,1.004
81,Virginia Tech,D1,1.143,1.010,0.883,1.045
82,Oregon St.,D1,1.142,1.059,0.927,1.041
83,San Francisco,D1,1.140,1.082,0.949,1.026
84,North Carolina,D1,1.139,1.099,0.965,1.067
85,Northern Colo.,D1,1.137,1.036,0.911,0.990
86,Missouri,D1,1.136,1.000,0.880,1.045
87,North Texas,D1,1.136,1.010,0.889,1.016
88,Boise St.,D1,1.134,1.077,0.949,1.032
89,SMU,D1,1.128,1.054,0.935,1.029
90,Iowa St.,D1,1.126,1.103,0.980,1.065
91,Duquesne,D1,1.125,1.042,0.926,1.020
92,TCU,D1,1.123,0.993,0.884,1.056
93,Kansas St.,D1,1.123,1.003,0.893,1.062
94,Nevada,D1,1.119,1.119,1.000,1.029
95,Belmont,D1,1.118,1.086,0.971,0.976
96,Utah,D1,1.114,1.037,0.931,1.052
97,Wake Forest,D1,1.111,1.099,0.989,1.056
98,Texas St.,D1,1.111,0.998,0.899,1.003
99,Harvard,D1,1.109,1.037,0.935,0.999
100,Loyola Chicago,D1,1.108,0.983,0.887,1.010
101,Ole Miss,D1,1.108,1.016,0.918,1.047
102,Miami (FL),D1,1.108,1.068,0.964,1.058
103,New Mexico St.,D1,1.107,0.978,0.884,0.980
104,Georgia,D1,1.106,1.097,0.992,1.051
105,DePaul,D1,1.104,1.041,0.942,1.052
106,Pittsburgh,D1,1.103,0.985,0.893,1.050
107,Temple,D1,1.099,1.016,0.925,1.045
108,UNLV,D1,1.098,1.039,0.947,1.035
109,Bradley,D1,1.097,1.034,0.942,1.007
110,SFA,D1,1.095,1.070,0.977,0.976
111,UC Irvine,D1,1.095,1.033,0.943,1.001
112,Ball St.,D1,1.093,0.976,0.893,0.994
113,Colorado St.,D1,1.090,1.084,0.994,1.029
114,Georgia St.,D1,1.088,1.117,1.026,1.012
115,Western Ky.,D1,1.083,1.076,0.993,1.018
116,Pacific,D1,1.082,0.966,0.892,1.007
117,St. Bonaventure,D1,1.082,1.006,0.930,1.016
118,South Fla.,D1,1.082,0.941,0.869,1.040
119,UCF,D1,1.081,1.013,0.937,1.034
120,Hofstra,D1,1.079,1.069,0.990,0.988
121,Missouri St.,D1,1.079,1.022,0.947,1.014
122,Indiana St.,D1,1.073,1.008,0.939,1.018
123,Murray St.,D1,1.073,1.020,0.951,0.980
124,Eastern Wash.,D1,1.072,1.107,1.032,1.004
125,Northwestern,D1,1.072,1.008,0.941,1.068
126,Kent St.,D1,1.069,1.051,0.983,0.997
127,Colgate,D1,1.069,1.052,0.985,0.979
128,South Dakota St.,D1,1.065,1.058,0.993,0.987
129,Northeastern,D1,1.064,1.012,0.951,0.994
130,Penn,D1,1.063,1.052,0.990,1.007
131,Washington St.,D1,1.063,1.030,0.969,1.033
132,UT Arlington,D1,1.062,0.998,0.940,1.013
133,Texas A&M,D1,1.062,0.936,0.881,1.048
134,Little Rock,D1,1.061,1.039,0.979,1.004
135,Western Caro.,D1,1.059,1.112,1.050,1.005
136,Wright St.,D1,1.059,1.086,1.025,0.971
137,Pepperdine,D1,1.057,1.101,1.041,1.029
138,Wofford,D1,1.056,1.010,0.956,1.004
139,North Dakota St.,D1,1.056,1.006,0.952,0.982
140,Fresno St.,D1,1.055,0.978,0.928,1.021
141,Chattanooga,D1,1.054,1.025,0.973,1.012
142,New Mexico,D1,1.053,1.089,1.034,1.019
143,Oral Roberts,D1,1.053,1.082,1.028,0.997
144,Southern Utah,D1,1.050,0.985,0.938,1.002
145,Winthrop,D1,1.049,1.083,1.032,0.973
146,Marshall,D1,1.049,1.073,1.023,1.006
147,Montana,D1,1.047,0.999,0.954,1.006
148,Princeton,D1,1.047,1.019,0.973,1.000
149,Ga. Southern,D1,1.046,1.050,1.004,1.007
150,Valparaiso,D1,1.044,1.040,0.996,1.016
151,FIU,D1,1.043,1.072,1.028,1.007
152,Nebraska,D1,1.043,1.073,1.028,1.069
153,Charlotte,D1,1.043,0.934,0.896,1.007
154,Buffalo,D1,1.042,1.112,1.067,1.007
155,Towson,D1,1.041,0.985,0.946,0.996
156,Santa Clara,D1,1.040,1.054,1.014,0.997
157,Toledo,D1,1.039,1.041,1.001,1.003
158,Northern Ky.,D1,1.039,0.965,0.929,0.988
159,UC Santa Barbara,D1,1.039,0.990,0.953,0.993
160,Boston College,D1,1.038,0.987,0.951,1.053
161,Massachusetts,D1,1.035,1.017,0.983,1.034
162,Ohio,D1,1.035,1.011,0.977,1.007
163,Col. of Charleston,D1,1.035,0.997,0.964,1.005
164,Vanderbilt,D1,1.034,1.046,1.012,1.045
165,North Florida,D1,1.031,1.108,1.075,0.994
166,Siena,D1,1.030,1.022,0.992,0.985
167,Abilene Christian,D1,1.028,0.978,0.951,0.970
168,Drake,D1,1.028,0.989,0.963,1.008
169,Stony Brook,D1,1.027,0.987,0.961,0.986
170,Old Dominion,D1,1.027,0.942,0.917,1.013
171,George Mason,D1,1.027,0.979,0.953,1.021
172,Tulane,D1,1.026,1.011,0.986,1.030
173,Appalachian St.,D1,1.024,0.960,0.937,1.005
174,South Alabama,D1,1.023,0.991,0.969,0.999
175,Bowling Green,D1,1.023,1.047,1.024,1.004
176,Austin Peay,D1,1.021,1.040,1.018,0.983
177,Saint Francis (PA),D1,1.021,1.065,1.044,0.974
178,Southern Ill.,D1,1.021,0.903,0.885,1.008
179,California,D1,1.020,0.945,0.926,1.059
180,Delaware,D1,1.019,1.033,1.013,0.987
181,William & Mary,D1,1.018,1.000,0.982,0.987
182,Radford,D1,1.016,0.976,0.960,0.977
183,La Salle,D1,1.014,0.986,0.972,1.021
184,Northern Ill.,D1,1.012,0.926,0.915,0.991
185,Boston U.,D1,1.011,0.983,0.973,0.981
186,UTEP,D1,1.010,0.941,0.932,0.998
187,Portland St.,D1,1.010,1.109,1.099,0.994
188,Sacramento St.,D1,1.009,0.892,0.884,1.000
189,South Dakota,D1,1.008,1.080,1.071,0.992
190,UAB,D1,1.007,0.950,0.943,0.999
191,Mercer,D1,1.007,0.989,0.982,1.006
192,Fla. Atlantic,D1,1.006,0.989,0.983,0.995
193,Air Force,D1,1.006,1.055,1.049,1.013
194,Coastal Caro.,D1,1.003,1.090,1.087,0.998
195,Nicholls St.,D1,1.002,0.986,0.984,0.985
196,Rider,D1,1.002,1.015,1.013,0.985
197,Hawaii,D1,0.998,0.960,0.962,0.997
198,Merrimack,D1,0.997,0.859,0.861,0.969
199,Saint Peter's,D1,0.996,0.930,0.934,0.983
200,California Baptist,D1,0.995,1.038,1.044,0.967
201,UC Riverside,D1,0.994,0.878,0.883,0.976
202,UTSA,D1,0.992,1.085,1.093,1.009
203,Eastern Mich.,D1,0.989,0.897,0.907,1.018
204,Dartmouth,D1,0.989,0.919,0.929,0.993
205,LMU (CA),D1,0.988,0.913,0.923,1.032
206,American,D1,0.988,0.994,1.006,0.980
207,Monmouth,D1,0.988,1.022,1.034,0.985
208,Sacred Heart,D1,0.987,1.004,1.017,0.968
209,UC Davis,D1,0.987,1.016,1.030,0.992
210,Rice,D1,0.986,1.046,1.061,1.009
211,Sam Houston St.,D1,0.986,1.017,1.031,0.979
212,East Carolina,D1,0.985,1.011,1.027,1.022
213,Eastern Ill.,D1,0.983,0.981,0.998,0.972
214,Illinois St.,D1,0.982,0.971,0.988,1.018
215,Montana St.,D1,0.982,0.935,0.952,0.997
216,UIC,D1,0.981,0.956,0.974,0.991
217,Arkansas St.,D1,0.981,0.989,1.008,1.005
218,Robert Morris,D1,0.979,0.956,0.977,0.974
219,Northern Ariz.,D1,0.978,0.986,1.009,1.003
220,Green Bay,D1,0.977,1.118,1.144,0.983
221,Central Mich.,D1,0.977,1.073,1.099,1.011
222,Brown,D1,0.975,0.961,0.985,1.003
223,Miami (OH),D1,0.973,0.973,1.000,1.003
224,Lafayette,D1,0.970,0.966,0.995,0.979
225,Seattle U,D1,0.970,1.006,1.036,0.976
226,Bryant,D1,0.970,0.990,1.020,0.973
227,North Dakota,D1,0.970,1.012,1.044,0.975
228,Gardner-Webb,D1,0.968,0.966,0.998,0.979
229,Omaha,D1,0.967,1.014,1.049,1.007
230,CSUN,D1,0.966,1.070,1.107,1.003
231,Prairie View,D1,0.966,0.968,1.002,0.970
232,George Washington,D1,0.965,0.950,0.984,1.018
233,VMI,D1,0.964,0.985,1.021,0.991
234,Louisiana,D1,0.964,1.032,1.071,1.008
235,New Hampshire,D1,0.963,0.934,0.970,0.962
236,Drexel,D1,0.962,0.965,1.003,0.995
237,Western Mich.,D1,0.962,0.967,1.006,1.005
238,Youngstown St.,D1,0.961,0.978,1.018,0.973
239,San Diego,D1,0.961,0.947,0.986,1.027
240,Iona,D1,0.960,1.003,1.045,0.985
241,Jacksonville,D1,0.956,0.912,0.954,0.984
242,Oakland,D1,0.955,0.931,0.975,0.995
243,UMKC,D1,0.954,0.915,0.959,0.991
244,Tennessee St.,D1,0.949,0.969,1.022,0.984
245,Fordham,D1,0.948,0.831,0.877,1.010
246,Saint Joseph's,D1,0.947,1.037,1.095,1.041
247,Lipscomb,D1,0.946,0.997,1.054,0.978
248,Wyoming,D1,0.946,0.891,0.942,1.030
249,UMass Lowell,D1,0.945,1.051,1.111,0.983
250,Campbell,D1,0.945,0.915,0.969,0.970
251,Bucknell,D1,0.943,0.958,1.016,0.992
252,Canisius,D1,0.943,0.980,1.039,0.985
253,CSU Bakersfield,D1,0.943,0.910,0.965,0.986
254,UTRGV,D1,0.942,0.980,1.041,0.971
255,Cal St. Fullerton,D1,0.942,0.953,1.012,1.001
256,McNeese,D1,0.941,1.026,1.091,0.979
257,Navy,D1,0.941,0.883,0.939,0.978
258,Lamar University,D1,0.940,0.952,1.013,0.984
259,Cornell,D1,0.939,0.941,1.002,0.988
260,Hartford,D1,0.939,0.925,0.985,0.974
261,Milwaukee,D1,0.938,0.960,1.023,0.980
262,Quinnipiac,D1,0.938,0.984,1.049,0.979
263,LIU Brooklyn,D1,0.937,1.030,1.099,0.978
264,Utah Valley,D1,0.937,0.966,1.031,0.984
265,UMBC,D1,0.935,0.918,0.983,0.970
266,Portland,D1,0.935,0.939,1.005,1.010
267,Southern U.,D1,0.934,0.918,0.983,0.965
268,North Ala.,D1,0.933,0.957,1.027,0.976
269,Grand Canyon,D1,0.933,0.998,1.071,0.987
270,La.-Monroe,D1,0.931,0.885,0.951,0.998
271,Jacksonville St.,D1,0.931,0.944,1.014,0.978
272,Norfolk St.,D1,0.930,0.903,0.971,0.954
273,Albany (NY),D1,0.928,0.926,0.998,0.980
274,Army West Point,D1,0.928,0.973,1.049,0.972
275,Long Beach St.,D1,0.926,0.972,1.049,1.009
276,N.C. Central,D1,0.926,0.890,0.961,0.963
277,Fairleigh Dickinson,D1,0.926,1.001,1.081,0.978
278,Purdue Fort Wayne,D1,0.925,0.934,1.011,0.981
279,Elon,D1,0.924,0.946,1.023,0.993
280,Troy,D1,0.924,0.959,1.038,0.998
281,Manhattan,D1,0.924,0.880,0.952,0.981
282,Southern Miss.,D1,0.921,0.918,0.996,1.019
283,Middle Tenn.,D1,0.921,0.987,1.072,1.003
284,N.C. A&T,D1,0.921,0.964,1.047,0.975
285,Samford,D1,0.920,1.030,1.120,1.002
286,Eastern Ky.,D1,0.920,1.007,1.095,0.990
287,Stetson,D1,0.920,0.890,0.968,0.986
288,Loyola Maryland,D1,0.919,0.997,1.084,0.968
289,UNCW,D1,0.919,0.927,1.009,0.994
290,Mt. St. Mary's,D1,0.918,0.877,0.955,0.976
291,Idaho St.,D1,0.918,0.974,1.061,1.005
292,Texas Southern,D1,0.917,1.006,1.097,0.976
293,James Madison,D1,0.916,1.024,1.118,0.991
294,Evansville,D1,0.915,0.936,1.023,1.015
295,A&M-Corpus Christi,D1,0.915,0.893,0.976,0.978
296,Bethune-Cookman,D1,0.915,0.991,1.083,0.964
297,Columbia,D1,0.913,0.947,1.036,0.996
298,UNC Asheville,D1,0.912,1.006,1.103,0.964
299,Weber St.,D1,0.912,0.939,1.030,1.011
300,Fairfield,D1,0.912,0.827,0.907,0.988
301,Central Ark.,D1,0.912,1.011,1.110,0.996
302,San Jose St.,D1,0.909,1.004,1.105,1.037
303,Jackson St.,D1,0.908,0.913,1.006,0.969
304,Detroit Mercy,D1,0.907,0.990,1.092,1.001
305,Grambling,D1,0.905,0.929,1.026,0.957
306,Northwestern St.,D1,0.902,0.985,1.092,0.968
307,FGCU,D1,0.901,0.868,0.963,0.988
308,NJIT,D1,0.901,0.898,0.997,0.981
309,St. Francis Brooklyn,D1,0.900,0.947,1.052,0.968
310,Denver,D1,0.898,0.957,1.066,0.997
311,Morehead St.,D1,0.898,0.916,1.020,0.971
312,Hampton,D1,0.897,1.049,1.170,0.983
313,Lehigh,D1,0.897,0.939,1.047,0.981
314,Cal Poly,D1,0.894,0.928,1.037,1.012
315,Niagara,D1,0.893,0.938,1.051,0.993
316,New Orleans,D1,0.892,0.996,1.117,0.977
317,Cleveland St.,D1,0.888,0.889,1.001,0.993
318,The Citadel,D1,0.887,1.022,1.152,0.998
319,Florida A&M,D1,0.883,0.920,1.042,0.978
320,Longwood,D1,0.882,0.893,1.013,0.954
321,Morgan St.,D1,0.877,0.930,1.061,0.958
322,Marist,D1,0.874,0.842,0.963,0.978
323,Wagner,D1,0.870,0.946,1.088,0.980
324,Idaho,D1,0.870,0.905,1.041,1.003
325,Maine,D1,0.869,0.863,0.994,0.987
326,Charleston So.,D1,0.868,0.901,1.038,0.978
327,Alcorn,D1,0.868,0.962,1.109,0.962
328,USC Upstate,D1,0.866,0.935,1.079,0.983
329,UT Martin,D1,0.866,1.034,1.194,0.983
330,Coppin St.,D1,0.862,0.940,1.091,0.968
331,Binghamton,D1,0.861,0.967,1.123,0.980
332,Houston Baptist,D1,0.860,1.119,1.301,0.998
333,IUPUI,D1,0.857,0.994,1.159,0.994
334,Western Ill.,D1,0.857,0.994,1.160,0.996
335,Tennessee Tech,D1,0.855,0.880,1.029,0.990
336,SIUE,D1,0.854,0.905,1.060,0.979
337,Presbyterian,D1,0.849,0.917,1.080,0.977
338,Southeast Mo. St.,D1,0.849,0.912,1.075,0.981
339,South Carolina St.,D1,0.845,0.924,1.093,0.967
340,Southeastern La.,D1,0.844,0.939,1.112,0.987
341,Alabama St.,D1,0.841,0.866,1.029,0.979
342,High Point,D1,0.835,0.892,1.067,0.977
343,Incarnate Word,D1,0.813,0.869,1.068,0.968
344,Holy Cross,D1,0.810,0.923,1.139,0.989
345,Alabama A&M,D1,0.810,0.851,1.049,0.967
346,Delaware St.,D1,0.799,0.985,1.232,0.957
347,Central Conn. St.,D1,0.790,0.883,1.119,0.985
348,Howard,D1,0.779,0.938,1.204,0.973
349,UMES,D1,0.766,0.796,1.040,0.971
350,Ark.-Pine Bluff,D1,0.758,0.754,0.994,0.980
351,Kennesaw St.,D1,0.740,0.799,1.079,1.003
352,Mississippi Val.,D1,0.734,0.947,1.291,0.972
353,Chicago St.,D1,0.694,0.832,1.200,0.984
