team_id	player_name
51	ALDRIDGE,JACKSON
51	BENNETT,STEVEN
51	CHRABASCZ,ANDREW
51	DUNHAM,KELLEN
51	ETHERINGTON,AUSTIN
51	JONES,ROOSEVELT
178	CHRISTIAN,JAMELLE
183	BUTLER,DORIAN
1068	GEORGE,JACK
295	WHITE,SKYLER
363	GEE,BRYAN
371	ELVIR,JAY JAY
392	BENDER,IVAN
472	BROWNE,RASHAWN
500	JORDAN,ALEX
518	THOMPSON,TREVOR
574	XU,OLIVER
579	TOLLIVER,ANTHONY
659	FLETCHER,ARMON
104	OSIFESO,TIDE
